"ID","Regen_Plot","OldPLOTID","Count_total","X0yr","Ct_1yr","Ct_2yr","Ct_3yr","Ct_4yr","Ct_5yr","X6yr","X7yr","X8yr","X9yr","X10yr","X11.yr","Type","Species","num_dead","seed_veg_plant","tallest_age","tallest_ht_cm","tallest_lastyr_cm","Remarks","number_sprouts","X11yr","X12yr","X13yr","X14yr","X15yr","X16yr","X17yr","X18yr","X19yr","X20.yr","unk_yr","quadrants","x21yr","x22yr","x23yr","x24yr","x25yr","x26yr"
1526,"SIM1000073",NA,2,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,"C","PSME",NA,"S",5,45,7,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1530,"SIM1000097",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUCH2",NA,"S",4,50,4,"",NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
1531,"SIM1000097",NA,192,0,0,0,0,0,0,0,0,0,0,0,0,"H","CONU4",NA,"S",0,6,0,"",NA,0,0,0,0,0,0,0,0,0,0,192,NA,0,0,0,0,0,0
1532,"SIM1000097",NA,2,0,0,0,0,0,0,0,0,0,0,0,0,"H","LIDE3",NA,"S",2,10,4,"",NA,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,0
1534,"SIM1000059",NA,2,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,"C","PSME",NA,"S",6,53,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1536,"SIM1000078",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,"H","LIDE3",NA,"S",2,8,5,"",NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
1537,"SIM1000078",NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",5,32,6,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1539,"SIM1000081",NA,85,2,10,30,33,10,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",4,27,6,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1543,"SIM1000043",NA,10,NA,NA,1,4,3,1,1,NA,NA,NA,NA,NA,"C","PSME",NA,"S",6,109,7,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1544,"SIM1000048",NA,16,NA,NA,NA,NA,NA,8,8,NA,NA,NA,NA,NA,"C","PSME",NA,"S",5,107,29,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1547,"SIM1000048",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,"H","LIDE3",NA,"S",5,180,32,"",NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
1548,"SIM1000048",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,"H","ARME",NA,"S",1,10,4,"",NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
1549,"SIM1000005",NA,45,NA,NA,3,10,24,8,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",5,71,12,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1550,"SIM1000005",NA,3,0,0,0,0,0,0,0,0,0,0,0,0,"H","ARME",NA,"S",4,83,20,"",NA,0,0,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,0
1552,"SIM1000005",NA,6,0,0,0,0,0,0,0,0,0,0,0,0,"H","ACMA",NA,"S",4,70,11,"",NA,0,0,0,0,0,0,0,0,0,0,6,NA,0,0,0,0,0,0
1553,"SIM1000005",NA,34,0,0,0,0,0,0,0,0,0,0,0,0,"H","CONU4",NA,"S",0,11,0,"",NA,0,0,0,0,0,0,0,0,0,0,34,NA,0,0,0,0,0,0
1555,"SIM1000052",NA,7,2,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",5,67,13,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1557,"SIM1000052",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,"H","ARME",NA,"S",2,29,10,"",NA,0,0,0,0,0,0,0,0,0,0,7,NA,0,0,0,0,0,0
1558,"SIM1000053",NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",5,62,16,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1560,"SIM1000084",NA,175,NA,1,4,43,106,21,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",5,85,19,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1563,"SIM1000084",NA,95,0,0,0,0,0,0,0,0,0,0,0,0,"H","CONU4",NA,"S",0,10,0,"",NA,0,0,0,0,0,0,0,0,0,0,95,NA,0,0,0,0,0,0
1564,"SIM1000084",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,"H","LIDE3",NA,"S",1,12,6,"",NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
1565,"SIM1000084",NA,3,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",4,23,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1567,"SIM1000084",NA,4,0,0,0,0,0,0,0,0,0,0,0,0,"H","ARME",NA,"S",0,5,0,"",NA,0,0,0,0,0,0,0,0,0,0,4,NA,0,0,0,0,0,0
1568,"SIM1000087",NA,11,NA,NA,NA,2,3,5,1,NA,NA,NA,NA,NA,"C","PSME",NA,"S",6,89,17,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1575,"SPA1000050",NA,4,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",6,50,15,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1577,"SPA1000050",NA,7,NA,NA,1,3,1,NA,1,1,NA,NA,NA,NA,"C","PSME",NA,"S",4,80,20,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1578,"SPA1000049",NA,3,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",6,40,15,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1579,"SPA1000049",NA,9,NA,NA,NA,NA,2,4,3,NA,NA,NA,NA,NA,"C","PSME",NA,"S",6,80,18,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1580,"SPA1000049",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"C","PILA",NA,"S",3,18,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1581,"PNT1000097",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,"H","LIDE3",NA,"S",6,67,8,"",NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
1582,"PNT1000097",NA,4,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,"C","PIPO",NA,"S",7,101,14,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1583,"PNT1000125",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,"H","LIDE3",NA,"S",2,8,4,"",NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
1585,"PNT1000008",NA,28,0,0,0,0,0,0,0,0,0,0,0,0,"H","CONU4",NA,"S",2,30,10,"",NA,0,0,0,0,0,0,0,0,0,0,28,NA,0,0,0,0,0,0
1586,"PNT1000087",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,"H","LIDE3",NA,"S",3,12,2,"",NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
1587,"PNT1000087",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,"H","ARME",NA,"S",7,140,9,"",NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
1588,"PNT1000087",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"C","PIPO",NA,"S",3,130,9,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1589,"PNT1000074",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,"H","LIDE3",NA,"S",2,13,3,"",NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
1590,"PNT1000063",NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,"C","PIPO",NA,"S",10,105,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1591,"PNT1000063",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,"H","ARME",NA,"S",5,80,25,"",NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
1592,"PNT1000051",NA,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",1,25,14,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1593,"PNT1000051",NA,6,2,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",5,27,7,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1594,"PNT1000051",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,"H","ARME",NA,"S",5,30,5,"",NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
1595,"PNT1000051",NA,401,0,0,0,0,0,0,0,0,0,0,0,0,"H","CONU4",NA,"S",6,95,11,"",NA,0,0,0,0,0,0,0,0,0,0,401,NA,0,0,0,0,0,0
1596,"PNT1000051",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,"H","LIDE3",NA,"S",8,57,12,"",NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
1597,"PNT1000025",NA,3,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUCH2",NA,"S",8,115,13,"",NA,0,0,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,0
1599,"SPA1000001",NA,10,NA,NA,NA,3,5,2,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",5,21,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1600,"SPA1000002",NA,18,1,NA,5,10,1,1,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",4,25,6,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1601,"SPA1000002",NA,5,0,0,0,0,0,0,0,0,0,0,0,0,"H","ARME",NA,"S",4,100,20,"",NA,0,0,0,0,0,0,0,0,0,0,5,NA,0,0,0,0,0,0
1602,"SPA1000002",NA,5,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,"C","PINUS",NA,"S",2,25,8,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1603,"SPA1000002",NA,32,1,NA,NA,8,16,5,2,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",5,50,8,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1604,"SPA1000002",NA,2,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUKE",NA,"S",4,36,5,"",NA,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,0
1605,"SPA1000003",NA,2,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,"C","PINUS",NA,"S",4,30,7,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1606,"SPA1000003",NA,5,NA,NA,NA,3,NA,1,1,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",6,18,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1607,"SPA1000003",NA,2,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUKE",NA,"S",5,100,22,"",NA,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,0
1608,"SPA1000003",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",3,25,6,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1609,"SPA1000004",NA,4,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",5,40,8,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1610,"SPA1000004",NA,13,NA,NA,NA,3,10,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",4,25,6,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1611,"SPA1000005",NA,6,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",4,60,10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1612,"SPA1000005",NA,19,NA,NA,NA,4,8,7,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",5,60,7,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1613,"SPA1000005",NA,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,"C","PINUS",NA,"S",5,63,16,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1614,"SPA1000005",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",4,31,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1615,"SPA1000035",NA,3,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",5,105,22,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1618,"SPA1000035",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"C","PIPO",NA,"S",3,38,16,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1620,"SPA1000035",NA,50,0,0,0,0,0,0,0,0,0,0,0,0,"H","CONU4",NA,"S",0,10,NA,"",NA,0,0,0,0,0,0,0,0,0,0,50,NA,0,0,0,0,0,0
1622,"SPA1000017",NA,22,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABIES",NA,"S",0,5,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1623,"SPA1000017",NA,3,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",2,17,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1624,"SPA1000017",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,"H","ARME",NA,"S",1,12,5,"",NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
1625,"SPA1000017",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PIPO",NA,"S",1,12,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1629,"SPA1000053",NA,14,NA,NA,2,6,4,2,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",5,100,17,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1630,"SPA1000053",NA,2,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,"C","PIPO",NA,"S",4,50,12,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1632,"SPA1000060",NA,5,NA,NA,NA,3,NA,2,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",5,66,10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1635,"SPA1000060",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUCH2",NA,"S",2,15,4,"",NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
1636,"SPA1000060",NA,85,0,0,0,0,0,0,0,0,0,0,0,0,"H","CONU4",NA,"S",0,8,0,"",NA,0,0,0,0,0,0,0,0,0,0,85,NA,0,0,0,0,0,0
1637,"PNP1000015",NA,3,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,"C","ABCO",NA,"S",7,46,6,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1638,"PNP1000015",NA,3,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,"C","PSME",NA,"S",6,145,17,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1639,"PNP1000015",NA,140,0,0,0,0,0,0,0,0,0,0,0,0,"H","CONU4",NA,"S",0,10,0,"",NA,0,0,0,0,0,0,0,0,0,0,140,NA,0,0,0,0,0,0
1640,"PNP1000015",NA,4,0,0,0,0,0,0,0,0,0,0,0,0,"H","LIDE3",NA,"S",5,49,8,"",NA,0,0,0,0,0,0,0,0,0,0,4,NA,0,0,0,0,0,0
1641,"PNP1000015",NA,2,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUCH2",NA,"S",4,17,4,"",NA,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,0
1642,"PNP1000015",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,"H","ARME",NA,"S",2,50,20,"",NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
1643,"PNP1000002",NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",0,5,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1644,"PNP1000002",NA,2,0,0,0,0,0,0,0,0,0,0,0,0,"H","LIDE3",NA,"S",1,12,5,"",NA,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,0
1645,"PNP1000002",NA,3,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"H","AIAL",NA,"S",3,60,7,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1646,"PNP1000005",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",4,25,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1647,"PNP1000005",NA,3,0,0,0,0,0,0,0,0,0,0,0,0,"H","ARME",NA,"S",3,28,10,"",NA,0,0,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,0
1648,"PNP1000007",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",3,22,6,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1649,"PNP1000007",NA,20,0,0,0,0,0,0,0,0,0,0,0,0,"H","CONU4",NA,"S",0,5,0,"",NA,0,0,0,0,0,0,0,0,0,0,20,NA,0,0,0,0,0,0
1650,"PNP1000009",NA,5,0,0,0,0,0,0,0,0,0,0,0,0,"H","ARME",NA,"S",5,120,18,"",NA,0,0,0,0,0,0,0,0,0,0,5,NA,0,0,0,0,0,0
1651,"PNP1000009",NA,4,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,"C","PIPO",NA,"S",6,115,8,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1652,"PNP1000009",NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"C","PILA",NA,"S",3,30,8,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1653,"PNP1000009",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUKE",NA,"S",4,30,6,"",NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
1654,"PNP1000009",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"C","PSME",NA,"S",8,130,19,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1655,"PNP1000009",NA,4,0,0,0,0,0,0,0,0,0,0,0,0,"H","CONU4",NA,"S",1,10,5,"",NA,0,0,0,0,0,0,0,0,0,0,4,NA,0,0,0,0,0,0
1656,"PNP1000011",NA,3,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,"C","PSME",NA,"S",6,118,14,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1657,"PNP1000011",NA,4,0,0,0,0,0,0,0,0,0,0,0,0,"H","ARME",NA,"S",3,53,19,"",NA,0,0,0,0,0,0,0,0,0,0,4,NA,0,0,0,0,0,0
1658,"PNP1000011",NA,15,0,0,0,0,0,0,0,0,0,0,0,0,"H","CONU4",NA,"S",0,30,NA,"",NA,0,0,0,0,0,0,0,0,0,0,15,NA,0,0,0,0,0,0
1659,"PNP1000014",NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",2,35,8,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,"PNT1000036",NA,2,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUCH2",NA,"S",4,150,14,"",NA,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,0
1662,"PNT1000036",NA,2,0,0,0,0,0,0,0,0,0,0,0,0,"H","ARME",NA,"S",3,20,6,"",NA,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,0
1664,"PNT1000009",NA,13,0,0,0,0,0,0,0,0,0,0,0,0,"H","ARME",NA,"S",5,85,9,"",NA,0,0,0,0,0,0,0,0,0,0,13,NA,0,0,0,0,0,0
1665,"PNP1110069",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUKE",NA,"S",3,27,11,"",NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
1666,"PNP1110069",NA,2,0,0,0,0,0,0,0,0,0,0,0,0,"H","LIDE3",NA,"S",2,26,112,"",NA,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,0
1667,"PNP1110210",NA,5,0,0,0,0,0,0,0,0,0,0,0,0,"H","ARME",NA,"S",5,135,30,"",NA,0,0,0,0,0,0,0,0,0,0,5,NA,0,0,0,0,0,0
1668,"PNP1110210",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",1,12,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1669,"PNP1110210",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,"H","QUCH2",NA,"S",7,100,14,"",NA,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0
1670,"PNP1110210",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",3,31,7,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1671,"PNP1110127",NA,27,0,0,0,0,0,0,0,0,0,0,0,0,"H","ARME",NA,"S",4,130,31,"",NA,0,0,0,0,0,0,0,0,0,0,27,NA,0,0,0,0,0,0
1672,"PNP1110127",NA,5,0,0,0,0,0,0,0,0,0,0,0,0,"H","CONU4",NA,"S",4,90,22,"",NA,0,0,0,0,0,0,0,0,0,0,5,NA,0,0,0,0,0,0
1673,"PNP1110127",NA,6,0,0,0,0,0,0,0,0,0,0,0,0,"H","LIDE3",NA,"S",4,52,10,"",NA,0,0,0,0,0,0,0,0,0,0,6,NA,0,0,0,0,0,0
1674,"PNP1110127",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PIPO",NA,"S",1,14,7,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,"PNP1110127",NA,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",2,17,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1676,"PNP1110189",NA,2,0,0,0,0,0,0,0,0,0,0,0,0,"H","ACMA",NA,"S",2,40,21,"",NA,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,0
1677,"PNP1110189",NA,33,0,0,0,0,0,0,0,0,0,0,0,0,"H","CONU4",NA,"S",6,110,20,"",NA,0,0,0,0,0,0,0,0,0,0,33,NA,0,0,0,0,0,0
1678,"PNP1110019",NA,2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,"C","CADE27",NA,"S",7,90,10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1679,"PNP1110033",NA,59,9,17,11,18,3,1,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",5,95,24,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,"PNP1110033",NA,149,58,28,23,30,6,4,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",5,100,21,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,"PNP1110033",NA,2,0,0,0,0,0,0,0,0,0,0,0,0,"H","LIDE3",NA,"S",7,87,18,"",NA,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,0
1682,"PNP1110033",NA,4,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,"C","PIPO",NA,"S",4,100,31,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
