Regen_Plot,Fire,fire.year,SHRUB,GRASS,FIRE_SEV,Year,survey.years.post,rad.march,tmean.normal,ppt.normal,diff.norm.ppt.z,diff.norm.ppt.min.z,seed_tree_distance_general,diff.norm.ppt.z.1,diff.norm.tmean.z,diff.norm.tmean.max.z,def.normal,aet.normal,diff.norm.def.z,diff.norm.aet.z,diff.norm.def.max.z,diff.norm.aet.min.z,snow.normal,diff.norm.snow.z,diff.norm.snow.min.z,dominant_shrub_ht_cm,ppt.normal.sq,tmean.normal.sq,snow.normal.sq,FIRE_SEV.cat
PWR1300572,Power,2004,26,0,0,2013,9,5161.52160106124,10.0505574704751,1311.12729555367,0.543581087505555,-0.803140616250286,1,0.543581087505555,-0.040462826074965,0.440560722105596,621.656669958147,643.80500056142,-0.200146825887992,0.244344170910906,0.821064153175672,-0.630591112541813,293.338604588827,0.373091106895418,-0.52537760579996,55,1719054.78514588,101.013705467323,86047.5369421202,control
RAL1100011,Ralston,2006,3,1,0,2011,5,5575.42443204704,13.1174522062787,1428.21380286693,-0.652485040718155,-0.90080601422947,1.2,-0.652485040718155,0.276970345424388,0.719001901475076,652.784656084401,667.383821379319,0.530429069981277,-0.542527911459748,1.24732501052367,-1.62503979966032,28.7790561549223,0.021133264107508,-0.78298941312142,60,2039794.66669962,172.067552384006,828.234073168171,control
RAL1100012,Ralston,2006,0,1,0,2011,5,6133.38017052077,13.0916278010464,1437.75290249444,-0.650086118054394,-0.897183316124621,1.1,-0.650086118054394,0.277325719930543,0.717178125202165,651.397735757206,668.000253734888,0.529441890778919,-0.540456190746166,1.24255327157294,-1.62063666085723,30.9572090141299,0.026579789497536,-0.790193639033991,NA,2067133.40863119,171.390718481131,958.348789944526,control
RAL1100041,Ralston,2006,95,1,0,2011,5,6775.24146937554,13.2336240145949,1412.05337527926,-0.656230125179321,-0.907445508833414,4.8,-0.656230125179321,0.274025781419946,0.713261268332092,655.349142795445,666.03422637028,0.532658494623406,-0.546370793734212,1.25617441827134,-1.63268450167364,25.7495815281431,0.000281072327151,-0.775482705270785,25,1993894.73463755,175.128804559663,663.040948874488,control
RAL1100042,Ralston,2006,0,0.5,0,2011,5,7225.9737569719,13.1799670778322,1421.19072007337,-0.65373717778994,-0.903498624176343,2.7,-0.65373717778994,0.276099850891574,0.717769139985781,653.874360506511,666.716806262059,0.531625742073615,-0.544265234022956,1.25106920034408,-1.62806051090827,27.9137048700157,0.008781375422714,-0.784102836457182,NA,2019783.06282266,173.711532172741,779.174919570338,control
RAL1100047,Ralston,2006,30,1,0,2011,5,7693.05635505111,13.1200398536489,1460.32141318439,-0.641389346458264,-0.884422845845282,2.3,-0.641389346458264,0.276512289399965,0.702268075312426,646.806087762885,669.818784629258,0.525902913509528,-0.532246958187085,1.22524702341728,-1.60288970680367,38.9623392407982,0.034751672476825,-0.811236109007885,250,2132538.62980485,172.135445761335,1518.06387911504,control
RAL1100049,Ralston,2006,25,10,4,2011,5,7184.87702834143,13.0598440809012,1472.52422570923,-0.636597794783791,-0.877038498922196,8.2,-0.636597794783791,0.277147118344774,0.697107680993015,644.185999722237,670.87260245879,0.522992502208004,-0.52616363108381,1.21537168082754,-1.59275186542902,43.3397796903913,0.041734523917376,-0.817000214463754,90,2168327.59530057,170.55952741745,1878.33650361165,high.sev
RAL1100060,Ralston,2006,12,1,0,2011,5,5788.89497004729,12.281724555092,1555.57704449948,-0.610306807964572,-0.847507666677586,3.7,-0.610306807964572,0.295097698061518,0.720529825251921,630.475180114569,676.256242452565,0.503823341528504,-0.485555835725745,1.18245761240931,-1.55584134517136,79.5395153368114,0.063213891274815,-0.951043286372706,60,2419819.94137374,150.84075804715,6326.53450001486,control
RAL1100061,Ralston,2006,5,1,0,2011,5,5492.88251316237,12.2193458248469,1560.8730780368,-0.607471116350148,-0.846149633143401,1.9,-0.607471116350148,0.29618535184893,0.720270706027468,629.105241795008,676.780402662422,0.501308607307306,-0.480290587870282,1.18306017131273,-1.55603159369741,85.5267710784597,0.06443061313399,-0.975479449616658,50,2436324.76574007,149.312412387203,7314.82857110725,control
RAL1100092,Ralston,2006,25,10,1,2011,5,7394.86805552194,12.4677570080916,1539.05941935164,-0.614209970083817,-0.850059883945228,3.4,-0.614209970083817,0.295430979099691,0.722376044082313,632.682639662232,675.440685334964,0.507698718223426,-0.493075735431901,1.18362557942958,-1.5565685751677,71.6976084605248,0.059086457924646,-0.925966631110079,40,2368703.89629501,155.444964812817,5140.54705895872,control
RAL1100106,Ralston,2006,10,0.5,1,2011,5,6308.91377044586,13.3771463550258,1391.80596342579,-0.660975437071889,-0.916959528226793,0.8,-0.660975437071889,0.267296337028,0.694622647581802,658.024598195482,663.980771616454,0.544904058451551,-0.551560268955221,1.27968700143379,-1.64321454402988,22.3812029246474,-0.041918828395434,-0.768595735258453,250,1937123.83982759,178.94804460378,500.918244354245,control
RAL1100143,Ralston,2006,30,1,1,2011,5,7031.20961284122,13.3804247004547,1391.39052606505,-0.659959395418594,-0.916093183990865,2.1,-0.659959395418594,0.266576560143011,0.690942839568953,657.819775542727,663.892537979324,0.545349158663641,-0.551492236021166,1.27893972051707,-1.64196500212383,23.4642929242237,-0.047638039881143,-0.779336374346928,40,1935967.59602358,179.035765164538,550.573042433774,control
RAL1100180,Ralston,2006,12,10,1,2011,5,6330.66864409864,13.4283181727492,1384.41263942254,-0.661179583216326,-0.918923725770161,2.4,-0.661179583216326,0.263007109948758,0.679650481164164,658.94501323622,663.186751807976,0.546258065831243,-0.55302844459211,1.28238683393746,-1.64484869311994,22.7179810321446,-0.064649414087445,-0.779932259624028,50,1916598.35619288,180.319728948586,516.106662176882,control
RAL1100297,Ralston,2006,0.5,1,1,2011,5,4066.27739731752,13.4421893702536,1340.5205442233,-0.671800296601329,-0.940779922532594,1,-0.671800296601329,0.256794244390953,0.671443424667133,663.951593911993,659.199303629218,0.567324035872436,-0.56188873944999,1.32044425279452,-1.66774005878716,14.2125520053281,-0.223168099718795,-0.727730196661068,15,1796995.32948473,180.692455065759,201.996634504156,control
RAL1100298,Ralston,2006,15,10,1,2011,5,7524.85725086538,13.3696945953701,1346.86123366861,-0.670438448202943,-0.938231411362673,0.9,-0.670438448202943,0.26059803324128,0.681580064496997,662.902868014996,659.704080534086,0.566897397665231,-0.560381905615208,1.31737388886039,-1.66463115338385,15.7785147492108,-0.192614348160992,-0.745099065234684,35,1814035.18275933,178.748733573468,248.961527691063,control
RAL1100341,Ralston,2006,5,3,1,2011,5,6381.03072061693,13.4780424528049,1330.804889322,-0.673008237398094,-0.943760796245571,2.1,-0.673008237398094,0.255749392699674,0.673218582258245,665.018894767887,658.716229244417,0.568220372617155,-0.56368960032534,1.32436450517915,-1.67102492932487,12.4363728643167,-0.284153544417669,-0.708526481719843,30,1771041.65344334,181.657628359611,154.663370020313,control
RAL1100342,Ralston,2006,60,20,1,2011,5,6092.97167577917,13.4123506700191,1336.02433973213,-0.67186082287464,-0.94163207032674,5.3,-0.67186082287464,0.258982648256503,0.680911346266297,664.069903404979,659.181186491661,0.567683046995546,-0.562189031013654,1.32157272464697,-1.66819839060348,13.8269290461584,-0.25065783115488,-0.728333945299646,25,1784961.03635667,179.891150495562,191.183966847499,control
RAL1100388,Ralston,2006,9,0.5,1,2011,5,4712.30421248426,13.452031755477,1322.62130508886,-0.674247727175598,-0.946922403195299,3.6,-0.674247727175598,0.25799419286338,0.687589419811999,666.187078691151,658.156366541587,0.569227560523455,-0.565634572932408,1.32871156143141,-1.6748423939807,10.8331602918361,-0.353800655843488,-0.686407434069284,320,1749327.11667496,180.957158350362,117.357361908614,control
RAL1100389,Ralston,2006,25,0,1,2011,5,4757.85166670014,13.4209549956947,1327.22514979247,-0.673076667028469,-0.944650596426718,1.6,-0.673076667028469,0.259314302876251,0.687916393342553,665.16322674106,658.678078688356,0.568665795193461,-0.564111740095253,1.32561326526652,-1.6716479812975,12.1501500334476,-0.312714764100233,-0.709487841674632,300,1761526.59824164,180.122032996463,147.626145835287,control
RAL1100433,Ralston,2006,85,13,1,2011,5,4471.94689225731,13.3694967375283,1319.73537044326,-0.674381519127723,-0.947960118184355,5.1,-0.674381519127723,0.262454588016284,0.706100148471828,666.410172493708,658.069840631329,0.569771119909161,-0.566236632727864,1.33022719372082,-1.67579839209115,10.5818165912076,-0.384669195584686,-0.686763966589425,20,1741701.44799901,178.74344301478,111.974842369956,control
RAL1100435,Ralston,2006,50,1,1,2011,5,6907.10290068608,13.357139667715,1326.83725904189,-0.672021911335101,-0.943405252348973,3,-0.672021911335101,0.26278984850713,0.698008760265977,664.339762411521,659.128565183603,0.5684093886129,-0.562833652686972,1.32390614333125,-1.66920017582516,13.0016231852139,-0.307840645383502,-0.726506267710522,10,1760497.1119818,178.413180102846,169.042205450292,control
RAL1100436,Ralston,2006,70,1,1,2011,5,6433.88248787293,13.3693218190553,1330.00528280209,-0.670690579522915,-0.940836638286917,1.6,-0.670690579522915,0.262247247551225,0.691487516064135,663.253290318818,659.673077105129,0.567667041092622,-0.560919895394527,1.32054493050864,-1.66568630284686,14.1959649835022,-0.27573474781017,-0.74098233563468,10,1768914.05228147,178.738765901468,201.525421812821,control
RAL1100470,Ralston,2006,60,7,4,2011,5,3973.68277708102,13.5840454091402,1297.5766275414,-0.678188831870286,-0.956354786481266,2,-0.678188831870286,0.255062734166133,0.684517946025066,669.09983498426,656.246390835264,0.579227409501894,-0.572204002586599,1.34813207817174,-1.68720659180059,9.36932340352481,-0.378165026976318,-0.717506071915732,30,1683705.10434171,184.526289677583,87.7842210398377,high.sev
RAL1100473,Ralston,2006,7,6,4,2011,5,7037.84260230142,13.4266211817149,1315.04974266258,-0.674515335544117,-0.949042318662292,2.8,-0.674515335544117,0.261157363272931,0.700687703519798,666.640263368319,657.9809908493,0.570342196356341,-0.566864373331961,1.33180698414109,-1.67678836080356,10.327461181324,-0.416632925020811,-0.686424305620049,35,1729355.82567692,180.274156357275,106.656454451754,high.sev
RAL1100475,Ralston,2006,70,5,1,2011,5,5377.38979049821,13.4258530120959,1321.50409529695,-0.672056997516159,-0.944254843766356,5.1,-0.672056997516159,0.260907190067818,0.690137072081302,664.440574409984,659.122188546751,0.568757418705654,-0.563090569834591,1.32501161524937,-1.66958884692206,12.60619877101,-0.337451880450147,-0.724775429792033,10,1746373.07388661,180.253529102405,158.916247454214,control
RAL1100476,Ralston,2006,15,10,1,2011,5,4668.98567164959,13.4493090285125,1324.7140195294,-0.670572142874038,-0.941312411155389,2.7,-0.670572142874038,0.259728102246437,0.681124139426747,663.229804093377,659.736153219993,0.567870100165025,-0.560893427974377,1.32114601248121,-1.66555119545745,13.7580423862235,-0.302373527697446,-0.738912254538318,80,1754867.23353774,180.883913344428,189.283730301122,control
RAL1100516,Ralston,2006,20,10,4,2011,5,7532.61990158476,13.5207010643829,1316.10378690715,-0.672183902277304,-0.94523254793468,1.7,-0.672183902277304,0.257753870163919,0.677369665653639,664.61733075968,659.074602447125,0.569151649029144,-0.56348932593306,1.32629743120821,-1.67021780774545,12.1487620201275,-0.368080107075182,-0.721022812024348,100,1732129.17791134,182.809357272405,147.592418621692,high.sev
RAL1100517,Ralston,2006,1,85,4,2011,5,6739.24078251583,13.529333631243,1319.29469663654,-0.670798449301493,-0.942462565144887,24.1,-0.670798449301493,0.257092976098052,0.670442391238671,663.44831926035,659.672031698983,0.568163125978843,-0.561220452590385,1.32252163746726,-1.66624816560929,13.1698654318663,-0.333311269214787,-0.734108846154809,65,1740538.4965733,183.042868505483,173.445355493467,high.sev
RAL1100547,Ralston,2006,40,1,5,2011,5,3109.62319432406,13.9238536797507,1239.24886226299,-0.684884535767061,-0.971934949070273,6.4,-0.684884535767061,0.24094453917671,0.640214449661249,674.855812919854,652.794362359891,0.594307438931194,-0.584051549071034,1.38217158481262,-1.7078795222036,8.15427801030061,-0.228859822728939,-0.836401214434863,50,1535737.74262012,193.873701295107,66.4922498692721,high.sev
RAL1100548,Ralston,2006,65,10,5,2011,5,4857.35853135769,13.8751385342034,1251.07182442514,-0.68358534341467,-0.96921060410688,19,-0.68358534341467,0.243365619798548,0.64767982963901,673.627499757251,653.443345854901,0.593493894459012,-0.582069870004428,1.37862293043994,-1.7043580838094,8.31460276020421,-0.278888456784963,-0.80987831470808,15,1565180.70987045,192.519469343336,69.1326190599955,high.sev
RAL1100549,Ralston,2006,40,30,5,2011,5,7093.92023031831,13.8232682520793,1263.2852239403,-0.682272969554765,-0.966553296693307,55,-0.682272969554765,0.245989357282808,0.655956353064723,672.405118482204,654.088513967164,0.59274779307688,-0.580139866895445,1.37515403552014,-1.70084529247655,8.43874682428447,-0.328632777793449,-0.78313267140424,90,1595889.55702589,191.082745168944,71.2124479643712,high.sev
RAL1100550,Ralston,2006,20,15,1,2011,5,7273.33202058634,13.7755421065045,1274.53365442836,-0.681062457669284,-0.964082895974529,3.9,-0.681062457669284,0.248291686963207,0.663202906297125,671.270033849956,654.686787032879,0.592021817874229,-0.578298436007235,1.37187230653389,-1.69749323817484,8.5625547633138,-0.369754452602636,-0.759545064630134,35,1624436.03627051,189.765560328078,73.3173440747479,control
RAL1100551,Ralston,2006,1,2,1,2011,5,5694.90013757439,13.7344739678507,1284.24062194455,-0.679760734386139,-0.961404612124319,3.1,-0.679760734386139,0.250134501711617,0.668225179800332,670.041826879844,655.332909148032,0.591203551064311,-0.576257028908767,1.36825642169839,-1.69377262193316,8.70372269191491,-0.409223965550127,-0.73541566505707,15,1649273.97505252,188.635775173569,75.7547886977545,control
RAL1100585,Ralston,2006,30,15,1,2011,5,6154.95336652312,13.909278102126,1193.23177046928,-0.69028134372744,-0.984293695715941,3,-0.69028134372744,0.245061892839395,0.657003708508453,680.325636590478,649.823277098405,0.598363880811369,-0.592837578933413,1.39871711424494,-1.72386763887045,6.93675899574481,0.000706898516028,-0.945375756037771,60,1423802.05805725,193.468017322282,48.1186253650465,control
RAL1100590,Ralston,2006,65,0.5,5,2011,5,7674.0735270698,13.8752474214182,1250.62162299398,-0.683871471690163,-0.970832422362633,13.5,-0.683871471690163,0.244628045587896,0.653451179635314,674.130935848652,653.180743503211,0.594692219041685,-0.583713653241659,1.38121507600751,-1.7065965216415,7.86545664260776,-0.312038350682026,-0.805715211403658,100,1564054.4439001,192.522491005572,61.8654081967425,high.sev
RAL1100627,Ralston,2006,20,20,5,2011,5,7078.95240946764,13.8685367347761,1192.80850763096,-0.690645157035768,-0.986346938319317,24,-0.690645157035768,0.247902768966395,0.669555047385083,681.031163827741,649.421992535452,0.600011591229781,-0.595117055951145,1.40212193213796,-1.72704325442246,6.39986587618816,-0.012064243198785,-0.944609341574713,80,1422792.1358768,192.336311163834,40.9582832331976,high.sev
RAL1100963,Ralston,2006,2,8,1,2011,5,5810.42441440402,13.5662330898592,1279.45677199067,-0.684312631727547,-0.981418683681771,1.3,-0.684312631727547,0.246657876944577,0.639404085323144,676.639309624365,651.93624104053,0.603778490697201,-0.594605795253288,1.39866619657331,-1.72022796534331,7.29452083735684,-0.131245476988385,-0.838858324509304,35,1637009.63139279,184.042680248391,53.2100342466331,control
RAL1100992,Ralston,2006,50,4,5,2011,5,4131.90657302694,14.3868019484232,1115.44237433861,-0.695651646402184,-1.01431436362112,21,-0.695651646402184,0.231888990064558,0.593485883866506,690.030103837974,643.305948456075,0.568605065891026,-0.616526806656288,1.45911016084863,-1.76657660510384,6.62981278377131,0.81103669774985,-0.82735970061337,150,1244211.69047016,206.980070303154,43.9544175478575,high.sev
RAL1100993,Ralston,2006,75,0.5,5,2011,5,5016.50104987543,14.2895323432127,1130.59177548053,-0.696177105275434,-1.01451930421927,9,-0.696177105275434,0.233983136525466,0.604824551949887,690.030230721913,643.227319487631,0.569943235216612,-0.618172459061598,1.46065301347088,-1.76800599368824,6.66960014008391,0.75188562730174,-0.846532933160652,160,1278237.76278422,204.190734587722,44.4835660286073,high.sev
RAL1101007,Ralston,2006,0,0,1,2011,5,7253.80655483478,13.3707749984724,1287.67766263859,-0.683024327644889,-0.979416797699603,2.5,-0.683024327644889,0.254393183129218,0.666472180922989,675.452601896922,652.619878516152,0.602975857192268,-0.592458890537235,1.39580951301951,-1.71664537331644,7.29143338089456,-0.145976453996512,-0.831145107827891,NA,1658113.76285838,178.777624059775,53.1650007480235,control
RAL1101034,Ralston,2006,25,35,4,2011,5,7288.30257540756,14.5143924512153,1106.62708497923,-0.69590580304398,-1.01753953461362,3.9,-0.69590580304398,0.229846253163917,0.582948371908452,690.726752308138,642.428188363524,0.576598480472695,-0.61806099972729,1.46903556685734,-1.7696933846712,6.81597891229195,0.854477655899673,-0.788292864791372,120,1224623.50520963,210.667588227896,46.4575685328086,high.sev
RAL1101035,Ralston,2006,85,0.5,5,2011,5,4517.02749062562,14.4073710229494,1121.24803200256,-0.696381403218569,-1.01759661296553,64.8,-0.696381403218569,0.232833852510805,0.597881820288978,690.638346012159,642.420491174895,0.577925572969269,-0.619689639909093,1.47052770137794,-1.77109846522637,6.84180516759796,0.802266920595391,-0.808969061563571,220,1257197.14926961,207.572339792922,46.8102979513702,high.sev
RAL1101049,Ralston,2006,1,0,1,2011,5,4869.03141304856,13.4692325355013,1281.61469886705,-0.684680654793861,-0.984301257714803,3,-0.684680654793861,0.252963726812969,0.669441788454188,677.446581192752,651.527204149426,0.605880931679209,-0.59732708298675,1.4031290497185,-1.72383927536029,7.19839936408526,-0.056323533623675,-0.849091142061871,10,1642536.23635208,181.420225095407,51.8169534048631,control
RAL1101051,Ralston,2006,1,3,1,2011,5,4786.01489870356,13.3809950607556,1290.57674939711,-0.681765375375923,-0.977316017945161,5.6,-0.681765375375923,0.256780593933306,0.674255023457166,674.242182686578,653.319717959511,0.60195712858043,-0.590044539768003,1.39265808093201,-1.71273813859094,7.25789258194249,-0.158852406119603,-0.825364111239326,30,1665588.34608441,179.051028815966,52.6770047310158,control
RAL1101091,Ralston,2006,28,0,1,2011,5,5518.32785213363,13.5772532518149,1276.00015592488,-0.686327855368764,-0.989272329154857,1.7,-0.686327855368764,0.251763080056148,0.671763407630782,679.470431814039,650.408947503877,0.60900093466364,-0.602453271002546,1.4108156151025,-1.73157383159467,7.140754690944,0.035841006996573,-0.861191462280917,40,1628176.39792032,184.341805863918,50.9903775562387,control
RAL1101243,Ralston,2006,3,2,1,2011,5,6226.55790795828,14.0706357656318,1202.48723817975,-0.697233971012999,-1.021988509873,1.8,-0.697233971012999,0.247491567806986,0.674426229899484,690.752919375832,642.222004679822,0.588149563802091,-0.630651990389901,1.48436078973009,-1.78398930084109,7.61348744761705,0.613728515315376,-0.788564559993733,10,1445975.55798516,197.982790849077,57.9651911150224,control
RAL1101244,Ralston,2006,0,3,1,2011,5,6522.03914042316,13.9907518042809,1214.38772497514,-0.696792657155341,-1.02018044275671,0.85,-0.696792657155341,0.249293523652608,0.684261494817783,689.805686623185,642.770936709811,0.587828813674597,-0.630186508583507,1.48306060964546,-1.78230771354412,7.54402227541708,0.57175307610275,-0.801949169183036,NA,1474737.5465703,195.741136048989,56.9122720919891,control
RAL1101247,Ralston,2006,0,1,0,2011,5,6310.84284510697,13.9150051096956,1241.09578227113,-0.692797104564224,-1.00988540468368,2.5,-0.692797104564224,0.249926811955953,0.682201931437307,685.540631673366,645.635598250741,0.574607870368295,-0.621589615274213,1.4624286605195,-1.76612832283885,7.34722861803458,0.442842717433573,-0.83320456473547,NA,1540318.74077119,193.627367202855,53.9817683656663,control
RAL1101248,Ralston,2006,55,0,1,2011,5,5912.54030749643,13.9246917319368,1248.75859119777,-0.691008619981276,-1.00526566001781,1.1,-0.691008619981276,0.249466279141014,0.675618035828875,684.163162078361,646.874662884817,0.633201431449479,-0.617222470870315,1.45348583686164,-1.75827334906783,7.25698863499238,0.379323388447368,-0.843846720253294,40,1559398.01909024,193.897039829469,52.6638840484086,control
RAL1101270,Ralston,2006,20,0,1,2011,5,7039.63373891102,14.0147377793227,1239.55027506236,-0.690100035110686,-1.0041554134028,3.2,-0.690100035110686,0.24812741938979,0.666279227040212,683.218623586658,647.466197614199,0.63262401802928,-0.615039089843888,1.45194478513503,-1.75609203884527,7.31673293375937,0.420451649987797,-0.831252497663486,300,1536484.88440717,196.412875023175,53.534580823959,control
RCH1100001,Rich,2008,15,0.5,0,2011,3,7157.49847903329,10.7654678953449,1061.50312969065,0.137724879513492,-0.205229931107987,4,0.137724879513492,-0.729963244444181,0.538715877973206,696.421127044577,563.254070702857,-0.873232216021267,0.734394754026764,-0.068953684784961,0.358198456795064,165.261280085358,NA,NA,3,1126788.89434304,115.895299005702,27311.2906954511,control
RCH1100004,Rich,2008,10,0.5,0,2012,4,5455.13920969542,10.2594167529629,1090.94305541346,0.139800211585976,-0.202063061421617,3,0.139800211585976,-0.745306436466699,0.545063918617208,695.437755832994,561.888311904449,-0.875196982854792,0.734075450996962,-0.069192644814914,0.361402086466742,179.309750325518,NA,NA,3,1190156.75015486,105.255632110976,32151.9865617996,control
RCH1100009,Rich,2008,0.5,2,1,2011,3,3245.8161818315,10.5141364123491,1078.86014072501,0.138333068184662,-0.203340422618129,0,0.138333068184662,-0.73632108089132,0.542732509187581,696.283770562549,563.009231422648,-0.873052364166304,0.733818695798009,-0.069098134181504,0.358752930195994,168.01203383454,NA,NA,20,1163939.20324519,110.547064497485,28228.0435132186,control
RCH1100015,Rich,2008,30,0.5,0,2012,4,4427.12213651171,9.30061491849457,1155.56592158232,0.139349421997549,-0.199782337861537,1.2,0.139349421997549,-0.753892823231739,0.54977118136236,694.144726887052,557.457995425696,-0.872509242979126,0.72454932592866,-0.059278832857613,0.359304375539571,195.172434374946,0.744691915106736,-0.027132523679729,25,1335332.5991224,86.5014378621238,38092.2791398426,control
RCH1100026,Rich,2008,20,0,0,2012,4,5596.44788601345,9.63785387435084,1150.07865438165,0.141221432316306,-0.199154184294772,1.5,0.141221432316306,-0.753456867044897,0.551589838965817,695.163358316149,561.418734641381,-0.874919546583633,0.733340057674075,-0.069580413225835,0.362396039570869,187.165303251924,0.745649743012878,-0.039628860692974,NA,1322680.91126431,92.8882273033395,35030.8507413847,control
RCH1100041,Rich,2008,60,1,0,2011,3,5130.3599765083,9.66377878682868,1147.9430019818,0.140374121537731,-0.201011490869667,8,0.140374121537731,-0.751875428435983,0.552913161982984,695.755331378761,562.233252764718,-0.873316974497637,0.733157711512751,-0.069646795654257,0.360529617035939,180.04970734025,NA,NA,100,1317773.13579899,93.38862044076,32417.8971133097,control
RCH1100053,Rich,2008,0.5,0.5,0,2012,4,3732.87610736615,11.2026056700644,1050.82611107989,0.135370040182849,-0.207138739668758,1.5,0.135370040182849,-0.709942200828592,0.528793312344149,697.963917950192,564.793836333586,-0.869119868929288,0.732734577423431,-0.069067914705294,0.355141693941668,142.538468260495,NA,NA,30,1104235.51572729,125.498373798959,20317.2149340481,control
RCH1100061,Rich,2008,3,0.5,0,2012,4,5374.76258013631,9.70170315300849,1142.20893585467,0.139576214691943,-0.202717821852592,5,0.139576214691943,-0.749910018198217,0.553990633934224,696.289105341833,562.914571499955,-0.871786934767432,0.73279401444561,-0.069631913759571,0.358913958817595,173.251485970391,NA,NA,20,1304641.25314626,94.1230440690949,30016.0773909486,control
RCH1100076,Rich,2008,0.5,0,1,2011,3,5528.45611424043,11.1876526233465,1044.86633188263,0.134970641349022,-0.208143991815292,2,0.134970641349022,-0.710175459113649,0.531823227582818,698.20407177572,564.997866473165,-0.86831202971778,0.731343978335438,-0.069045964844121,0.354315503252162,137.74602406523,NA,NA,20,1091745.65150186,125.163571220672,18973.9671457789,control
RCH1100084,Rich,2008,10,0,1,2011,3,5143.95420797318,9.89352213449905,1126.03781703912,0.138859271525101,-0.20427821766452,3,0.138859271525101,-0.744545910865208,0.555210687840358,696.771454560685,563.468076022455,-0.870599163011626,0.732603130899767,-0.069692409538392,0.357776739200484,166.880934503555,NA,NA,20,1267961.16540223,97.8817802258226,27849.2463007798,control
RCH1100096,Rich,2008,0,0,0,2012,4,6494.31486476859,11.5062131136645,1032.51612865208,0.133324499729556,-0.210221103021667,5,0.133324499729556,-0.694887978729655,0.509520835516459,698.840700030152,565.483440524194,-0.865109676930879,0.726703561477088,-0.068890498634676,0.353033378098013,123.159025526225,NA,NA,NA,1066089.55592668,132.392940217065,15168.1455685693,control
RCH1100149,Rich,2008,35,5,1,2011,3,4999.49048023967,10.7047924379387,1063.77020242573,0.135739856780661,-0.209216311808405,4,0.135739856780661,-0.723866106214727,0.555049675008821,698.203072770462,564.672121701654,-0.867016563447291,0.730186034297162,-0.06933157142068,0.355727434429322,138.0386606327,NA,NA,20,1131607.04356888,114.59258113935,19054.6718292697,control
RCH1100152,Rich,2008,1,0,1,2011,3,3265.97924756448,10.5308355344896,1087.08304134858,0.136833650725063,-0.208384249860244,0,0.136833650725063,-0.726781731916269,0.56166609107902,697.952033493416,564.534397259108,-0.867777549102531,0.731382145540185,-0.069762910387257,0.356017328449781,147.230171338853,NA,NA,15,1181749.53878768,110.898497054469,21676.723352468,control
RCH1100175,Rich,2008,0,1,1,2011,3,5121.89011438317,10.523239109865,1079.87443183845,0.136483424114034,-0.20933122293363,0,0.136483424114034,-0.726590188529984,0.564740031920229,698.162823211649,564.644751851143,-0.866986091963512,0.730580873764489,-0.069729288073092,0.3558757616433,142.673354409975,NA,NA,NA,1166128.78853841,110.738561363392,20355.6860585943,control
RCH1100191,Rich,2008,10,0,0,2011,3,6644.42669358193,9.49657370109263,1169.08643501065,0.136164956954492,-0.200997816966967,0.5,0.136164956954492,-0.744953739577544,0.559487531075478,698.039110958505,559.706949736222,-0.868852656379305,0.728344255285246,-0.061346010062494,0.35358469553722,165.586813502281,0.660969834529997,-0.038792460960198,30,1366763.09252591,90.1849120602842,27418.9928058392,control
RCH1100197,Rich,2008,2,3,1,2011,3,7741.06231333552,10.6998269232345,1064.85260535743,0.135918008330376,-0.210271410230405,4,0.135918008330376,-0.721400629316091,0.554789108549646,698.339541096668,564.603991275091,-0.865200830321221,0.727861328949569,-0.069572546172951,0.356170024547978,135.716167303264,NA,NA,30,1133911.07113651,114.486296187174,18418.8780674875,control
RCH1100261,Rich,2008,28,0.5,0,2011,3,6183.36246208354,9.83507144013319,1137.29215361431,0.135754407327893,-0.205696715798317,6,0.135754407327893,-0.739928747355231,0.571849652242701,699.661488439784,561.604220770223,-0.868056171613162,0.732038329124236,-0.066115522604062,0.35467232244489,153.600536456384,0.62651797173232,-0.053572041944448,1.5,1293433.44267268,96.7286302325235,23593.1247996889,control
