"Regen_Plot","Fire","Year.of.Fire","Easting","Northing","aspect","slope","SHRUB","FORB","GRASS","HARDWOOD","CONIFER","FIRE_SEV","BA.Live1","Year","firesev","dist.to.low","fire.abbr","X5yr","fire.year","survey.years.post","elev.m","rad.march","tmean.post","ppt.post","ppt.post.min","tmean.normal","ppt.normal","seed.tree.any","diff.norm.ppt.z","diff.norm.ppt.min.z","seed_tree_distance_general","seed_tree_distance_conifer","seed_tree_distance_hardwood","diff.norm.ppt.z.1","diff.norm.ppt.min.z.1","tmean.post.1","tmean.post.max","ppt.post.1","ppt.post.min.1","perc.norm.ppt","perc.norm.ppt.min","tmean.post.2","tmean.normal.1","diff.norm.tmean.z","diff.norm.tmean.max.z","def.normal","aet.normal","diff.norm.def.z","diff.norm.aet.z","diff.norm.def.max.z","diff.norm.aet.min.z","def.post","aet.post","def.post.max","aet.post.min","snow.post.min","snow.normal","snow.post","diff.norm.snow.z","diff.norm.snow.min.z","dominant_shrub_ht_cm","dom.veg.all","ppt.normal.sq","tmean.normal.sq","snow.normal.sq","FIRE_SEV.cat"
"PWR0900191","Power",2004,739286.51,4264607.13,128,35,1,1,2,0,NA,1,180,2009,NA,NA,"PWR","Y",2004,5,7304.66142761775,7304.66142761775,12.6300882666058,1339.50095878371,811.829674826071,12.436192896657,1201.64527146864,3.19,0.57206529761832,-0.8180273694352,3.19,NA,NA,0.57206529761832,-0.8180273694352,12.6300882666058,12.6300882666058,1339.50095878371,811.829674826071,1.11472244812031,0.675598443319184,12.6300882666058,12.436192896657,-0.0818204232619557,0.387138410854075,643.407561181837,661.22359308125,-0.298112683540568,0.353688633966121,0.847546666950685,-0.761044274517119,606.65489809216,697.358793708302,747.896899687216,583.47021085529,131.874720805847,199.401733503555,227.454396097485,0.308217362960905,-0.788807658697423,30,"NA NA NA QUCH2 PIPO PIJE",1443951.35844294,154.658893762862,39761.0513242228,"control"
"PWR0900195","Power",2004,734887.87,4264266.34,146,38,1,20,40,0,NA,5,0,2009,NA,NA,"PWR","Y",2004,5,7157.34240507375,7157.34240507375,12.682396729818,1331.01198618563,802.213080196993,12.5338777206084,1166.74787520353,47.2,0.574050003763955,-0.827043797166999,47.2,NA,NA,0.574050003763955,-0.827043797166999,12.682396729818,12.682396729818,1331.01198618563,802.213080196993,1.14078800953758,0.687563352156997,12.682396729818,12.5338777206084,-0.0767611862710215,0.363680376808448,643.640278509306,663.6110549947,-0.308747142954881,0.361698594541831,0.826087118951718,-0.749113735494002,605.136001884523,700.984794690898,746.662728012377,586.2063258205,73.2783837049653,149.88562072515,167.209183615682,0.227705603029346,-1.0458123887479,30,"NA NA NA PIPO PIJE CADE27 ABCO QUCH2 QUKE",1361300.60429195,157.098090715164,22465.6993001635,"high.sev"
"PWR0900199","Power",2004,736493.23,4264266.24,148,40,36,4,20,10,NA,5,0,2009,NA,NA,"PWR","Y",2004,5,5906.55396143551,5906.55396143551,12.895902279888,1329.60631301278,803.125577511388,12.7323884905632,1165.332520721,14.92,0.577502513189859,-0.821482183461826,14.92,NA,NA,0.577502513189859,-0.821482183461826,12.895902279888,12.895902279888,1329.60631301278,803.125577511388,1.14096731136461,0.68918146814824,12.895902279888,12.7323884905632,-0.0531170191650817,0.381038964318513,643.725807078326,663.422083435194,-0.31123155180845,0.366436976831103,0.832509319897629,-0.754688419937825,605.066975872729,701.190155416976,747.133823033009,585.637557390578,81.6602763761898,157.774422833903,176.04209483605,0.220052132438801,-1.02238332730042,230,"NA NA NA CADE27 PSME QUCH2 QUKE PIPO",1357999.88384996,162.113716674626,24892.7685005712,"high.sev"
"PWR0900202","Power",2004,738491.65,4264383.77,131,52,11,20,20,5,NA,4,20,2009,NA,NA,"PWR","Y",2004,5,7363.3646437176,7363.3646437176,12.6613854979863,1337.1681593598,809.66305643323,12.4960760184326,1184.32478792396,17.87,0.572134934406512,-0.819957329598561,17.87,NA,NA,0.572134934406512,-0.819957329598561,12.6613854979863,12.6613854979863,1337.1681593598,809.66305643323,1.12905528364712,0.68364950619037,12.6613854979863,12.4960760184326,-0.0759465232763674,0.384630524356276,643.108002415994,661.844743536936,-0.300471771320189,0.356085921576888,0.843845625000489,-0.75954595291192,605.985171653891,698.286002530578,747.36384711181,584.114035552013,109.382094630235,180.84753771895,204.407446289811,0.265402414607574,-0.891294873115996,30,"NA NA NA QUKE CADE27 QUCH2 PIPO",1402625.20329113,156.151915858446,32705.831899007,"high.sev"
"PWR0900206","Power",2004,734693.07,4264056.66,202,65,0,20,10,NA,NA,5,0,2009,NA,NA,"PWR","Y",2004,5,7949.01397514249,7949.01397514249,12.8359563743984,1330.47587205716,801.561009132605,12.680040679087,1161.53956151825,35,0.572470741598863,-0.828759825351815,35,NA,NA,0.572470741598863,-0.828759825351815,12.8359563743984,12.8359563743984,1330.47587205716,801.561009132605,1.14544171902169,0.690084983489399,12.8359563743984,12.680040679087,-0.0728526187025765,0.363083371148656,643.82778971998,663.536742326496,-0.305974894934758,0.35914710446204,0.827093410065563,-0.751125035726384,605.662868757554,700.628564538021,746.992968125961,585.962411536553,68.8919628107942,143.694800346535,159.914196108622,0.219947700931515,-1.05078768364259,NA,"NA NA NA PIPO QUCH2",1349174.15297201,160.783431623301,20648.1956466306,"high.sev"
"PWR0900207","Power",2004,734891.52,4264067.31,134,58,40,5,5,NA,NA,4,60,2009,NA,NA,"PWR","Y",2004,5,7324.70220654756,7324.70220654756,12.872028510595,1330.17521017044,801.594071732498,12.7150255406804,1161.35756096899,6,0.573084940964516,-0.827986132625338,6,NA,NA,0.573084940964516,-0.827986132625338,12.872028510595,12.872028510595,1330.17521017044,801.594071732498,1.14536233703994,0.690221598130106,12.872028510595,12.7150255406804,-0.0692371280081603,0.365125305736081,643.818979244322,663.545441902748,-0.306705420100662,0.360172985957068,0.827727167699737,-0.75167669401835,605.579809248283,700.73611949538,747.017676762032,585.928944633115,70.058310464499,144.930835408259,161.333708184504,0.219674745874185,-1.04862515409806,30,"NA NA NA PIPO CADE27 QUCH2",1348751.38441984,161.671874500155,21004.9470521359,"high.sev"
"PWR0900209","Power",2004,735498.99,4264084.41,218,80,37,5,10,0,NA,5,20,2009,NA,NA,"PWR","Y",2004,5,7165.64417129684,7165.64417129684,13.011845860063,1329.1871819025,801.6465156533,12.8463905371109,1160.89672130402,18,0.574884183925281,-0.825654931081143,18,NA,NA,0.574884183925281,-0.825654931081143,13.011845860063,13.011845860063,1329.1871819025,801.6465156533,1.14496591945702,0.690540769856616,13.011845860063,12.8463905371109,-0.0548019316853396,0.372760112827571,643.810692184949,663.563647064585,-0.308802374679818,0.363205905284969,0.829753648841699,-0.753507175137768,605.361957385127,701.045564736435,747.122650282998,585.803639606824,73.3794573059872,148.326895482237,165.21795871879,0.21804988809121,-1.04154196240169,175,"NA NA NA CADE27 QUCH2 PIPO PIJE",1347681.19753442,165.029749831972,22000.8679233985,"high.sev"
"PWR0900215","Power",2004,734864.27,4263846.37,214,40,31,10,10,NA,NA,4,20,2009,NA,NA,"PWR","Y",2004,5,7349.03449208521,7349.03449208521,13.0722429772849,1329.29198866679,800.905531501344,12.9064188520549,1155.49255933345,6,0.5719501970157,-0.829123339180604,6,NA,NA,0.5719501970157,-0.829123339180604,13.0722429772849,13.0722429772849,1329.29198866679,800.905531501344,1.15041155213808,0.693129111937639,13.0722429772849,12.9064188520549,-0.0617690985419508,0.366216942330826,644.023890684152,663.472293403123,-0.304350523523279,0.358341334614022,0.829431252727652,-0.754421136962858,606.087380024109,700.447267263876,747.410364926468,585.628352097139,66.337998373682,139.279145359701,154.634541110803,0.210254435839972,-1.05161591803667,30,"NA NA NA PIPO QUCH2 QUKE",1335163.05467497,166.575647584678,19398.6803321287,"high.sev"
"PWR0900222","Power",2004,737106.88,4263939.28,253,28,89,0.5,5,NA,NA,5,0,2009,NA,NA,"PWR","Y",2004,5,5904.236767456,5904.236767456,12.6994378533529,1331.57016994022,804.606211419407,12.5344707084852,1155.96294537071,24.37,0.572223097318045,-0.823986447674147,24.37,NA,NA,0.572223097318045,-0.823986447674147,12.6994378533529,12.6994378533529,1331.57016994022,804.606211419407,1.15191423330027,0.696048445706341,12.6994378533529,12.5344707084852,-0.0721035843925384,0.381104422529482,643.174700932865,662.802817507897,-0.303840428448022,0.359820761494024,0.838529942120363,-0.759142963737045,605.492381132038,699.754532592387,747.169266774369,584.842795445989,78.4720108036217,152.469965120764,170.004355376213,0.206948030826212,-1.0275148967817,40,"NA NA NA PIPO QUKE",1336250.33107013,157.112955941873,23247.090263927,"high.sev"
"PWR0900224","Power",2004,737702.14,4263955.85,72,30,10,5,30,5,NA,4,20,2009,NA,NA,"PWR","Y",2004,5,5766.37248571389,5766.37248571389,12.3513803544903,1334.24534348823,806.884984643167,12.2061081524855,1160.45992506296,13.46,0.570242167156335,-0.823543109273127,13.46,NA,NA,0.570242167156335,-0.823543109273127,12.3513803544903,12.3513803544903,1334.24534348823,806.884984643167,1.14975563970108,0.695314820629751,12.3513803544903,12.2061081524855,-0.0950692649727063,0.379461218282923,642.789470883367,662.344546315364,-0.300485229628963,0.356538030916888,0.841687311339426,-0.759996162403251,605.579952465514,698.877196870265,747.016821931634,584.471579572538,82.3566222457889,156.324862723711,174.585388180893,0.208264282365407,-1.01414589389805,30,"NA NA NA PIPO CADE27 PIJE PILA QUCH2 QUKE",1346667.23767713,148.989076230173,24437.4627055871,"high.sev"
"PWR0900225","Power",2004,737904.41,4263964.07,118,45,25,5,5,10,NA,4,20,2009,NA,NA,"PWR","Y",2004,5,6193.53004371791,6193.53004371791,12.5510358145522,1335.15389253226,807.660601980761,12.3994388443886,1162.13956092994,1.42,0.569589277199361,-0.823359746512937,1.42,NA,NA,0.569589277199361,-0.823359746512937,12.5510358145522,12.5510358145522,1335.15389253226,807.660601980761,1.14887569223087,0.694977289418212,12.5510358145522,12.3994388443886,-0.0827038798578122,0.382645052978049,642.663423707511,662.187982737476,-0.299369873592235,0.355438535300615,0.842728014545672,-0.760237187803613,605.610568959907,698.581781001554,746.967435129945,584.346341784353,87.299411008324,160.191971378259,179.529115682575,0.221622105825637,-0.986451799692108,30,"NA NA NA PIPO PIJE PILA QUCH2 QUKE",1350568.35907843,153.746083655733,25661.467694053,"high.sev"
"PWR0900236","Power",2004,737711.25,4263754.89,96,44,41,10,15,0,NA,4,20,2009,NA,NA,"PWR","Y",2004,5,7075.32399313025,7075.32399313025,12.4716702148281,1334.28890372692,806.791250683452,12.3180485601266,1155.79380189296,16.19,0.568086937989678,-0.825072733191852,16.19,NA,NA,0.568086937989678,-0.825072733191852,12.4716702148281,12.4716702148281,1334.28890372692,806.791250683452,1.15443507444115,0.69804081780166,12.4716702148281,12.3180485601266,-0.0856735439610794,0.383172185250976,642.504091816649,662.264359416436,-0.298190620651407,0.354551419543557,0.842918110405086,-0.761195708845789,605.574187607388,698.565946364547,746.89666125934,584.327533652861,78.4239493558755,151.303370096594,168.964611220441,0.202433101242281,-1.02394817806668,30,"NA NA NA CADE27 QUCH2 PIPO PIJE PILA",1335859.31249418,151.734320329637,22892.7098025869,"high.sev"
"PWR0900242","Power",2004,735312.13,4263480.84,89,29,40,5,20,NA,NA,5,0,2009,NA,NA,"PWR","Y",2004,5,6503.17722290664,6503.17722290664,13.3967813591531,1327.26617556429,799.812922880359,13.2061715577915,1149.05440525544,60,0.570566020753151,-0.829962408866596,60,NA,NA,0.570566020753151,-0.829962408866596,13.3967813591531,13.3967813591531,1327.26617556429,799.812922880359,1.15509428404239,0.696061839389195,13.3967813591531,13.2061715577915,-0.0321078871997852,0.379433997497179,644.152407716699,663.320491594046,-0.301679448621124,0.357213179654416,0.833953705411565,-0.760139347345452,606.592715010383,700.117011937923,747.98130640277,585.018557197787,62.286370362886,132.286921814336,146.38548641788,0.192771473517432,-1.05474966551353,130,"NA NA NA NA",1320326.02623693,174.402967213821,17499.8296831122,"high.sev"
"PWR0900244","Power",2004,735715.05,4263494.28,225,47,18,5,27,NA,NA,5,20,2009,NA,NA,"PWR","Y",2004,5,7261.50452746826,7261.50452746826,13.4489553974521,1326.89083454453,799.89750353026,13.2540436566098,1148.56889092218,15,0.570934590230334,-0.829106341624678,15,NA,NA,0.570934590230334,-0.829106341624678,13.4489553974521,13.4489553974521,1326.89083454453,799.89750353026,1.15525576657328,0.696429713404502,13.4489553974521,13.2540436566098,-0.0232634155492204,0.384444703308293,643.940920499154,663.301869929703,-0.302749702009713,0.358782749672765,0.835301686576787,-0.760954350951698,606.270791474605,700.246295908881,747.874705070678,584.945199443426,64.1865239204713,134.544378570809,149.109117879221,0.193091811471701,-1.0537125533422,30,"NA NA NA QUCH2 QUKE PIPO CADE27",1319210.49719421,175.669673251318,18102.1898050052,"high.sev"
"PWR0900247","Power",2004,734921.18,4263266.95,106,5,2,0,78,NA,NA,4,0,2009,NA,NA,"PWR","Y",2004,5,5014.91645751817,5014.91645751817,13.2585441184948,1326.78780469068,799.105416734664,13.0745255909673,1146.55292671388,15,0.569221611155972,-0.831728782018606,15,NA,NA,0.569221611155972,-0.831728782018606,13.2585441184948,13.2585441184948,1326.78780469068,799.105416734664,1.15719717230444,0.696963391847047,13.2585441184948,13.0745255909673,-0.0487394288155509,0.37425689742861,644.550752946635,663.261617370223,-0.298626728834496,0.354190120383071,0.834173567090039,-0.761784076663025,607.357336532387,699.737795923343,748.445554874205,584.809479944053,57.1799451763946,125.078740742599,137.791113954035,0.182008018822934,-1.0564207258729,150,"NA NA NA NA",1314583.61375616,170.943219428859,15644.6913857543,"high.sev"
"PWR0900248","Power",2004,735120.53,4263273.85,95,40,45,0.5,5,NA,NA,4,80,2009,NA,NA,"PWR","Y",2004,5,5745.11793313023,5745.11793313023,13.3737804512282,1326.64935908782,799.155452167834,13.1819088406432,1146.61976143099,10,0.569271455925364,-0.831435383363176,10,NA,NA,0.569271455925364,-0.831435383363176,13.3737804512282,13.3737804512282,1326.64935908782,799.155452167834,1.15700897866278,0.69696640425112,13.3737804512282,13.1819088406432,-0.0364491819572167,0.378785374826789,644.408957571969,663.249386668919,-0.299090577472038,0.354882121153699,0.834862011609628,-0.762151745505541,607.167521111476,699.789360539373,748.362284425088,584.775428117392,58.0670795937563,126.194199200468,139.161018543181,0.182541976339724,-1.05716085822621,20,"NA NA NA PIPO CADE27 QUCH2",1314736.87730406,173.762720683027,15924.9759118474,"high.sev"
"PWR0900258","Power",2004,736126.35,4263108.74,262,35,70,5,5,10,NA,4,20,2009,NA,NA,"PWR","Y",2004,5,5601.32293765493,5601.32293765493,13.4815806348292,1325.37620308206,798.827373040369,13.2809777339296,1143.91746435481,6.47,0.567703906005285,-0.83153288274018,6.47,NA,NA,0.567703906005285,-0.83153288274018,13.4815806348292,13.4815806348292,1325.37620308206,798.827373040369,1.15862922315781,0.698326057545526,13.4815806348292,13.2809777339296,-0.0136293922600145,0.393215474612068,643.685902023336,663.082218357942,-0.299068179032668,0.356401845619452,0.839920392661407,-0.766111950205072,606.494415614917,699.718988057474,748.136626165432,584.328790370107,58.9666583184273,126.780294161936,140.230373641,0.175416474865974,-1.06346449550525,180,"NA NA NA CADE27 PIPO PIJE QUCH2 QUKE",1308547.16525594,176.384369569134,16073.242987787,"high.sev"
"PWR0900259","Power",2004,736757.53,4263129.74,284,35,50,5,15,0,NA,5,0,2009,NA,NA,"PWR","Y",2004,5,5615.23234353448,5615.23234353448,13.0861763935317,1328.51605082574,801.543435216072,12.9062435101543,1145.7611600896,70.38,0.565601065764762,-0.830812679093793,70.38,NA,NA,0.565601065764762,-0.830812679093793,13.0861763935317,13.0861763935317,1328.51605082574,801.543435216072,1.15950522421431,0.699572880576079,13.0861763935317,12.9062435101543,-0.0405172135009211,0.392868061363727,642.909710509909,662.715753665954,-0.296684453046431,0.354107324347837,0.842535213765278,-0.765859491839848,606.068086088958,699.031270551672,747.533884740259,584.172946455681,61.5936072904406,130.264824555109,144.581649422798,0.177033896211936,-1.06369750162456,195,"NA NA NA CADE27 QUKE QUCH2 PIPO PIJE",1312768.63596987,166.5711215434,16968.9245163733,"high.sev"
"PWR0900262","Power",2004,731128.2,4262745.47,348,44,40,10,10,2,NA,5,0,2009,NA,NA,"PWR","Y",2004,5,6996.49972732183,6996.49972732183,12.6958000723826,1340.57750427648,807.057079343259,12.5573308331964,1164.6665078266,26.56,0.546663551705384,-0.839188482241778,26.56,NA,NA,0.546663551705384,-0.839188482241778,12.6958000723826,12.6958000723826,1340.57750427648,807.057079343259,1.15103980003524,0.692951221589877,12.6958000723826,12.5573308331964,-0.0999689566597934,0.329821035669892,648.534777461391,663.76141303313,-0.278536777519421,0.332269687963762,0.844254878172141,-0.787211466465401,614.05389517339,697.788498616951,753.047557908471,583.144634216687,33.9410318136929,80.7729355318334,86.4747863814562,0.108517443974111,-0.971597486022585,200,"NA NA NA PIPO ABCO CADE27 PIJE QUKE",1356448.07445301,157.686557654345,6524.26711442971,"high.sev"
"PWR0900266","Power",2004,734930.44,4262864.39,112,67,5,5,40,NA,NA,4,20,2009,NA,NA,"PWR","Y",2004,5,6679.44328971782,6679.44328971782,13.3601192073091,1325.09045756848,797.853145802438,13.1642685766473,1141.05760932186,5,0.567264403830069,-0.833622052926674,5,NA,NA,0.567264403830069,-0.833622052926674,13.3601192073091,13.3601192073091,1325.09045756848,797.853145802438,1.16128269663439,0.699222492610701,13.3601192073091,13.1642685766473,-0.0404499252174176,0.379759266422897,644.929721585573,663.108279581617,-0.294596077185385,0.351201346876689,0.837283824478892,-0.766713472969504,608.255029730924,699.231347161029,749.164396232382,584.247412889533,50.6783830429935,115.066597805337,125.91725724956,0.159316692129195,-1.05722383258028,120,"NA NA NA PIPO QUCH2 CADE27",1302012.46779132,173.297967158104,13240.3219304952,"high.sev"
"PWR0900274","Power",2004,734940.32,4262664.07,58,62,95,0.5,0.5,NA,NA,5,0,2009,NA,NA,"PWR","Y",2004,5,5533.31232962418,5533.31232962418,13.4423555932487,1324.24415038888,797.231190187637,13.2378200422489,1141.33510624224,10,0.56628048267863,-0.834564259235361,10,NA,NA,0.56628048267863,-0.834564259235361,13.4423555932487,13.4423555932487,1324.24415038888,797.231190187637,1.16025884347749,0.698507551224338,13.4423555932487,13.2378200422489,-0.0266416093488728,0.385086819475795,645.112531092427,663.030788291162,-0.292594467226365,0.349719996988628,0.838849483031271,-0.769170163306556,608.695299483974,698.979057272682,749.518387422399,583.96657646114,47.460198873817,110.108868840849,120.040335381864,0.146978522289516,-1.05658964901569,40,"NA NA NA NA",1302645.82474099,175.239879470967,12123.9629974113,"high.sev"
"PWR0900281","Power",2004,731153.63,4261946.83,162,40,10,15,10,5,NA,4,0,2009,NA,NA,"PWR","Y",2004,5,7077.93080421082,7077.93080421082,13.0522364244791,1334.08172395331,803.53906175573,12.9114364024435,1151.09771570462,27.67,0.55078407667406,-0.836657609305455,27.67,NA,NA,0.55078407667406,-0.836657609305455,13.0522364244791,13.0522364244791,1334.08172395331,803.53906175573,1.15896479139191,0.698063292796877,13.0522364244791,12.9114364024435,-0.0657583282940839,0.347563264236495,650.962548649303,663.264551988097,-0.274825147210478,0.330617481259521,0.845494278622186,-0.793112894111368,617.012806493554,697.064745479629,755.408277305277,582.18181800964,24.6104629729825,61.9662022709575,63.9682325325301,0.0351280533088994,-0.879790547351749,30,"NA NA NA PIPO PILA QUCH2 QUKE",1325025.95110039,166.705189974343,3839.81022388522,"high.sev"
"PWR0900282","Power",2004,731556.57,4261956.65,204,42,80,5,5,0,NA,5,0,2009,NA,NA,"PWR","Y",2004,5,7485.13752174124,7485.13752174124,13.1031137549806,1330.25338530019,800.99685445291,12.9577908451612,1149.42941195881,15.65,0.556638680901267,-0.835476572794986,15.65,NA,NA,0.556638680901267,-0.835476572794986,13.1031137549806,13.1031137549806,1330.25338530019,800.99685445291,1.15731629229256,0.696864762741615,13.1031137549806,12.9577908451612,-0.0625516853793352,0.350275257648058,650.695887325509,663.212640306523,-0.277939860168529,0.334176099766874,0.842174762575143,-0.787778372634778,616.292441765711,697.444277251557,754.940429934553,582.515836244246,26.1989337944885,66.4470673841686,68.8145177095242,0.0453747321392092,-0.902876870612471,30,"NA NA NA PINUS PIJE PILA QUKE QUCH2",1321187.97307598,167.904343586943,4415.21276395624,"high.sev"
"PWR0900283","Power",2004,731754.31,4261966.43,78,45,32,18,15,12,NA,4,20,2009,NA,NA,"PWR","Y",2004,5,7658.22934033525,7658.22934033525,13.1276768920514,1328.41133840119,799.768666637217,12.9799930159164,1148.82245343338,28.13,0.559507066722402,-0.834891783591821,28.13,NA,NA,0.559507066722402,-0.834891783591821,13.1276768920514,13.1276768920514,1328.41133840119,799.768666637217,1.15632431663491,0.696163853907122,13.1276768920514,12.9799930159164,-0.0610175649425428,0.351519467734261,650.550726677201,663.188713792537,-0.279495039915512,0.335934009664866,0.840523924170578,-0.785104607324239,615.920064326815,697.6344498564,754.69533054628,582.68627787248,27.0393497858781,68.76538916859,71.3362123261013,0.0505546560706617,-0.913544912362291,30,"NA NA NA PIPO QUKE QUCH2 PILA",1319793.02951269,168.480218693238,4728.67874750764,"high.sev"
"PWR1300103","Power",2004,737863.66,4262515.54,109,43,33,1,1,15,3,0,60,2013,NA,NA,"PWR","Y",2004,9,6902.3863531788,6902.3863531788,13.4742697310175,1335.3117821488,806.841232697645,13.2561663363814,1146.93333349681,3.6,0.554343108103465,-0.834250891127773,3.6,NA,NA,0.554343108103465,-0.834250891127773,13.4742697310175,13.4742697310175,1335.3117821488,806.841232697645,1.16424533418839,0.703477010505676,13.4742697310175,13.2561663363814,0.0141790766214139,0.412932315532449,640.559791356838,661.681060887093,-0.283539292381296,0.341717828691033,0.850643961081394,-0.767988425878707,605.421436414428,696.493860210842,745.978088704848,583.441575825718,56.6687484977757,122.483238600072,137.040093669342,0.167334987036034,-1.0677537799748,25,"NA NA NA PIPO QUCH2 QUKE",1315456.0714861,175.725945937811,15002.1437379622,"control"
"PWR1300104","Power",2004,738061.32,4262503.25,195,22,0,9,0,2,15,0,160,2013,NA,NA,"PWR","Y",2004,9,6615.81472007236,6615.81472007236,13.5026323559638,1336.75994956641,808.041186017523,13.2830166102258,1147.8591480574,1.8,0.553247425471634,-0.8340276180076,1.8,NA,NA,0.553247425471634,-0.8340276180076,13.5026323559638,13.5026323559638,1336.75994956641,808.041186017523,1.16456792789316,0.703954999518038,13.5026323559638,13.2830166102258,0.018960250811659,0.414673996258698,640.181576773276,661.536324150743,-0.282296458552688,0.340407708095464,0.851309931985434,-0.767311856891979,605.209873086001,696.187843137997,745.644319168509,583.428453071688,61.4748288590865,126.449680836478,142.153026154926,0.184955243711573,-1.03831831423191,NA,"NA NA NA PIPO CADE27 QUCH2",1317580.62377906,176.438530267535,15989.5217836472,"control"
"PWR1300112","Power",2004,738054.33,4262701.23,180,36,0,4,0,1.5,0.5,0,180,2013,NA,NA,"PWR","Y",2004,9,7112.85460156909,7112.85460156909,13.4387106906744,1336.60394218555,808.041966449039,13.2241752640951,1146.41828730164,4.2,0.555403803298996,-0.832587161394536,4.2,NA,NA,0.555403803298996,-0.832587161394536,13.4387106906744,13.4387106906744,1336.60394218555,808.041966449039,1.16589551736091,0.704840436862668,13.4387106906744,13.2241752640951,0.00899187294047981,0.4120051424627,640.506991837122,661.617252895322,-0.284518758682867,0.342360271148266,0.850243780785166,-0.766407128456557,605.26596271599,696.49313132242,745.81978730067,583.544169975789,65.3098534646779,131.277457476903,147.546687455845,0.191935185042082,-1.02974843374305,NA,"NA NA NA PIPO CADE27 QUCH2",1314274.88945963,174.878811415505,17233.7708416001,"control"
"PWR1300291","Power",2004,733861.72,4265914.03,115,33,3,2,0,0,10,0,80,2013,NA,NA,"PWR","Y",2004,9,6655.68679722928,6655.68679722928,11.8257454060439,1358.7162194,821.765501072585,11.6810728571061,1224.05363756753,6,0.560955304333119,-0.823260629128519,6,NA,NA,0.560955304333119,-0.823260629128519,11.8257454060439,11.8257454060439,1358.7162194,821.765501072585,1.11001362824269,0.671347623871792,11.8257454060439,11.6810728571061,-0.0667274099283756,0.385509538156882,636.261467180272,662.636689796288,-0.301191338964138,0.351004543195266,0.806247568717426,-0.708584953418653,598.637986319475,698.702661899113,736.974323250534,589.829070470797,92.3692208293378,185.673958201559,210.964659884701,0.28908691917979,-1.04939051001106,63,"NA NA NA NA",1498307.3076423,136.447463093021,34474.8187542343,"control"
"PWR1300292","Power",2004,734063.78,4265923.85,160,35,7,1,0,6,10,0,280,2013,NA,NA,"PWR","Y",2004,9,6826.92346778362,6826.92346778362,11.8169208546352,1358.56397764167,822.034691517456,11.6738822371787,1228.7914528063,0.5,0.561827246382636,-0.822094428953547,0.5,NA,NA,0.561827246382636,-0.822094428953547,11.8169208546352,11.8169208546352,1358.56397764167,822.034691517456,1.10560988566367,0.668978197756912,11.8169208546352,11.6738822371787,-0.0679709617457925,0.383878208987507,636.226518170164,662.592298146321,-0.301160732171559,0.351188162400244,0.806550146883405,-0.708565636566279,598.630842002925,698.663741800054,736.912945368761,589.813690633796,94.0704975917225,186.981573494612,212.245434663351,0.287298859690688,-1.04269356386494,110,"NA NA NA ABCO PIPO CADE27",1509928.43448982,136.279526487516,34962.108826521,"control"
"PWR1300308","Power",2004,733668.76,4266096.93,130,8,0,2,0,3,60,0,140,2013,NA,NA,"PWR","Y",2004,9,6584.34958650859,6584.34958650859,11.8124861855915,1362.53448278704,824.350940857162,11.663367259573,1221.46476246016,1,0.558576612919426,-0.82319518112256,1,NA,NA,0.558576612919426,-0.82319518112256,11.8124861855915,11.8124861855915,1362.53448278704,824.350940857162,1.11549225541533,0.674887206076114,11.8124861855915,11.663367259573,-0.0663576135278128,0.390302978784076,635.329487210925,662.483302364669,-0.299193121409936,0.348594730954431,0.803771904824546,-0.703402010437858,597.941714272965,698.272627267598,735.770437624078,590.266826171791,93.5753322470696,189.187400519465,215.512912765706,0.295860441962279,-1.0539675886108,NA,"NA NA NA ABCO PILA CADE27",1491976.16593186,136.034135831679,35791.8725153125,"control"
"PWR1300309","Power",2004,733865.35,4266108.29,129,13,0,4.5,0.5,0,20,0,240,2013,NA,NA,"PWR","Y",2004,9,6621.09995446256,6621.09995446256,11.7952227072553,1362.45857386204,824.671973852441,11.6504536474641,1223.22450450348,3.3,0.559387272509336,-0.822053692135575,3.3,NA,NA,0.559387272509336,-0.822053692135575,11.7952227072553,11.7952227072553,1362.45857386204,824.671973852441,1.11382544156526,0.674178755262252,11.7952227072553,11.6504536474641,-0.0673533564653964,0.389015391490162,635.26734508345,662.428133671526,-0.299083519427137,0.348678843639372,0.804008740927979,-0.703221897978257,597.91666221298,698.211977247874,735.675002332526,590.258620505587,95.308767949389,190.511675677367,216.800247396174,0.294085273770933,-1.04716048418738,NA,"NA NA NA ABCO PILA CADE27",1496278.18841778,135.73307019171,36294.6985693983,"control"
"PWR1300546","Power",2004,740644.66,4268292.21,356,30,2,0,0,0,28,0,280,2013,NA,NA,"PWR","Y",2004,9,4959.02140980129,4959.02140980129,10.238690418636,1406.57284616945,864.00770469599,10.0341503571223,1308.06217092242,1.8,0.544986352114656,-0.804037240693592,1.8,NA,NA,0.544986352114656,-0.804037240693592,10.238690418636,10.238690418636,1406.57284616945,864.00770469599,1.07531039230159,0.66052495355531,10.238690418636,10.0341503571223,-0.0474681208524562,0.438728472991142,622.798113078555,645.245531328797,-0.205969044920176,0.251614999988535,0.823316617464842,-0.641558035828971,598.064502612704,670.096316667251,721.665360408509,581.881975772598,228.700805421036,289.313702836796,330.006254232705,0.369160434894438,-0.540955597841604,20,"NA NA NA ABCO CADE27 PIPO",1711026.64299827,100.684173389338,83702.4186491379,"control"
