plot_id,contributor,longitude,latitude,fire_year,sample_year,time_since_fire,distance_seed_source,fire_severity_category,shrub_cover,grass_cover,forb_cover,canopy_cover,count_CONIF.ALLSP,plot_size_CONIF.ALLSP
MOO1201864,DJNY,-120.66328972695341,40.243308724958915,2007,2012,5,NA,high,20,60,20,0,0,60
MOO1201865,DJNY,-120.66566173246838,40.2433801298933,2007,2012,5,NA,high,75,0,0.5,0,0,60
MOO1201880,DJNY,-120.65850334098339,40.24499239762049,2007,2012,5,NA,high,63,2,6,0,2,60
MOO1201881,DJNY,-120.66087299781383,40.245082320504586,2007,2012,5,NA,high,95,1,0,0,0,60
MOO1201935,DJNY,-120.63348640848403,40.2534488832711,2007,2012,5,9.7,high,81,0.5,0.5,0,0,60
MOO1201936,DJNY,-120.63579700940068,40.25348298455382,2007,2012,5,30.1,high,28,1,35,0,0,60
MOO1201938,DJNY,-120.64046822328311,40.253617828133955,2007,2012,5,40,high,53,0.5,1,0,0,60
MOO1201939,DJNY,-120.6428341894269,40.25366949312426,2007,2012,5,39.3,high,48,3,10,0,0,60
MOO1201953,DJNY,-120.6310711133028,40.255188993122744,2007,2012,5,8.8,high,97,0.5,0.5,0,0,60
MOO1201959,DJNY,-120.64748607378648,40.25550664781168,2007,2012,5,18.7,high,35,0.5,5,0,1,60
MOO1202104,DJNY,-120.63055074059996,40.26967319444943,2007,2012,5,2,high,0,10,40,2,0,60
MOO1202106,DJNY,-120.63523250645324,40.26966506558577,2007,2012,5,3.1,high,2,1,0.5,15,0,60
MOO1202107,DJNY,-120.63753740370352,40.269764058380815,2007,2012,5,8.7,high,6,30,20,0,0,60
MOO1202124,DJNY,-120.63292437566771,40.27137496784376,2007,2012,5,23.4,high,42,5,10,0,1,60
PEA0107,DJNY,-120.40437,40.027629999999974,2012,2016,4,NA,high,2,0.5,0.5,0,0,60
PEA0121,DJNY,-120.40202,40.029419999999966,2012,2016,4,70,high,50,35,0.5,10,0,60
PEA0124,DJNY,-120.3997,40.02766,2012,2016,4,102,high,5,85,0,0,0,60
PEA0125,DJNY,-120.39967000000001,40.029419999999966,2012,2016,4,160,high,55,15,0,0,1,60
PEA0141,DJNY,-120.39722000000002,40.029610000000005,2012,2016,4,202,high,75,2,8,0,1,60
PEA0167,DJNY,-120.39497,40.02773,2012,2016,4,70,high,5,90,0.5,0,0,60
PEA0176,DJNY,-120.39265000000002,40.027680000000025,2012,2016,4,NA,high,50,30,0.5,0,0,60
PEA0177,DJNY,-120.39274000000002,40.02597000000003,2012,2016,4,NA,high,25,20,0.5,0,0,60
PIT0196,DJNY,-121.46282000000001,39.84503,2008,2016,8,6.2,high,10,5,5,0.5,19,60
PIT0197,DJNY,-121.46278,39.84678999999999,2008,2016,8,6,high,0,0,0,65,5,60
PIT0206,DJNY,-121.46048000000002,39.845009999999945,2008,2016,8,3.5,high,0,3,0.5,10,2,60
PIT0226,DJNY,-121.45114000000001,39.84694000000003,2008,2016,8,1.7,high,10,0,0.5,5,20,60
PIT0233,DJNY,-121.44883999999999,39.84699999999999,2008,2016,8,53,high,NA,1,5,30,2,60
PIT0234,DJNY,-121.44878000000001,39.84878000000001,2008,2016,8,9,high,35,7,8,0,0,60
PIT0238,DJNY,-121.44653,39.848819999999975,2008,2016,8,150,high,35,0,0.5,80,2,60
PIT0239,DJNY,-121.44650999999999,39.84703999999998,2008,2016,8,13,high,25,0.5,6,0,59,60
PIT0241,DJNY,-121.44414000000002,39.84897999999996,2008,2016,8,24,high,40,0.5,3.5,15,1,60
PIT0242,DJNY,-121.44405000000002,39.845269999999985,2008,2016,8,2.8,high,65,2,1,80,0,60
PIT0247,DJNY,-121.43934000000002,39.83994000000004,2008,2016,8,14,high,65,0.5,0.5,75,34,60
PIT0251,DJNY,-121.45816,39.84687999999999,2008,2016,8,1.9,high,40,1,0.5,65,19,60
PNP1000006,DJNY,-121.17223717550407,39.424539817649524,1999,2010,11,43,high,13,0,0.5,15,2,60
PNP1000007,DJNY,-121.16993884205804,39.42448727321802,1999,2010,11,30,high,25,0,7,7,1,60
PNP1000008,DJNY,-121.1674563388098,39.424653692553264,1999,2010,11,16,high,25,0,6,0,0,60
PNP1000009,DJNY,-121.16524714491447,39.42464850004236,1999,2010,11,6.5,high,4,2,0,2,7,60
PNP1000010,DJNY,-121.15830099569114,39.42477980097589,1999,2010,11,12,high,15,0.5,2,0,1,60
PNP1000012,DJNY,-121.17226981837825,39.4263893220193,1999,2010,11,27,high,35,1,0.5,2,0,60
PNP1000014,DJNY,-121.16301325555169,39.426517002152536,1999,2010,11,60,high,82,0.5,3,0.5,3,60
PNP1000015,DJNY,-121.16058197575596,39.42655235994678,1999,2010,11,10,high,27,0.5,3,5,6,60
PNP1000016,DJNY,-121.15836859887692,39.426562647050886,1999,2010,11,13,high,44,0.5,1,1,12,60
PNP1000023,DJNY,-121.14230856437347,39.43201172842503,1999,2010,11,40,high,41,0.5,1,20,9,60
PNP1000024,DJNY,-121.14446695012661,39.43382633921933,1999,2010,11,26,high,15,3,1,8,9,60
PNP1000028,DJNY,-121.14454767332504,39.43749640127366,1999,2010,11,29.1,high,9,0,2,2,11,60
PNP1000031,DJNY,-121.15857119411683,39.440760757248555,1999,2010,11,4,high,32,0,10,5,5,60
PNP1000032,DJNY,-121.15652734814255,39.44101398090326,1999,2010,11,2.5,high,38,0,5,35,21,60
PNP1000033,DJNY,-121.15385529951688,39.440850044857854,1999,2010,11,3,high,25,0,2,10,19,60
PNP1000034,DJNY,-121.14926614108744,39.44096224107518,1999,2010,11,11,high,40,0.5,1,6,1,60
PNP1000036,DJNY,-121.15386436658208,39.442821073783385,1999,2010,11,8.5,high,27,0.5,0.5,5,75,60
PNP1000037,DJNY,-121.15154691357291,39.4427928146253,1999,2010,11,15,high,2,0.5,0.5,0.5,19,60
PNP1000038,DJNY,-121.151673602968,39.44458461644098,1999,2010,11,25,high,78,0,0,0.5,0,60
PNP1000041,DJNY,-121.15167500643727,39.446368389572676,1999,2010,11,17,high,30,60,1,0,0,60
PNP1000042,DJNY,-121.14931910849508,39.44652372330507,1999,2010,11,30,high,30,0,5,20,1,60
PNP1110038,DJNY,-121.17617252009886,39.410469077950594,1999,2011,12,20.5,high,98,0.5,20,85,0,60
PNP1110098,DJNY,-121.16474990336913,39.417799603199875,1999,2011,12,3.1,high,98,0.5,8,50,1,60
PNP1110107,DJNY,-121.16696738135704,39.41783502684565,1999,2011,12,7.6,high,80,1,15,80,6,60
PNP1110123,DJNY,-121.17631862281699,39.42126341930221,1999,2011,12,8.7,high,55,0.5,1,90,3,60
PNT1000001,DJNY,-121.12313844372268,39.43435951126451,1999,2010,11,3.18,high,7,1,6,6,35,60
PNT1000002,DJNY,-121.12076501861107,39.436144027359134,1999,2010,11,12,high,50,1,1,0,1,60
PNT1000004,DJNY,-121.11615162866045,39.43619974670457,1999,2010,11,14,high,4,2,2,0,12,60
PNT1000005,DJNY,-121.11851119974534,39.43798277549507,1999,2010,11,17,high,20,4,5,3,6,60
PNT1000007,DJNY,-121.1184953868488,39.43987420224634,1999,2010,11,2.5,high,50,0.5,0.5,2,2,60
PNT1000008,DJNY,-121.11624432856038,39.43985730589905,1999,2010,11,2,high,30,0,0,0,0,60
PNT1000009,DJNY,-121.11626447769342,39.44345179087609,1999,2010,11,5,high,15,0.5,3,0,4,60
PNT1000010,DJNY,-121.10462539181466,39.44355194309038,1999,2010,11,5.1,high,33,25,20,5,0,60
PNT1000011,DJNY,-121.10226481460771,39.44334901139766,1999,2010,11,15,high,30,15,2,30,4,60
PNT1000012,DJNY,-121.11857233271225,39.44517487672395,1999,2010,11,7,high,60,1,0.5,0,0,60
PNT1000013,DJNY,-121.11634594662043,39.44524081917473,1999,2010,11,6,high,8,0.5,0.5,45,6,60
PNT1000014,DJNY,-121.10930911945997,39.44529148264172,1999,2010,11,18,high,21,2,4,5,1,60
PNT1000015,DJNY,-121.10461919524175,39.44542171665405,1999,2010,11,2.8,high,55,0,0,30,2,60
PNT1000016,DJNY,-121.10225896135441,39.44542637356707,1999,2010,11,3.3,high,2,2,2,30,9,60
PNT1000017,DJNY,-121.13026680716811,39.44687166102182,1999,2010,11,11,high,77,7,3,0,0,60
PNT1000018,DJNY,-121.12795366627275,39.44692093372876,1999,2010,11,14.8,high,80,5,1,8,0,60
PNT1000019,DJNY,-121.11862078577315,39.44695796334194,1999,2010,11,9.4,high,40,5,3,0,0,60
PNT1000020,DJNY,-121.11639329614914,39.446553941616024,1999,2010,11,3.69,high,60,2,1,10,0,60
PNT1000022,DJNY,-121.10472892792278,39.44717309994438,1999,2010,11,25,high,79,5,3,1,4,60
PNT1000024,DJNY,-121.10020264576792,39.447353212947064,1999,2010,11,1.1,high,67,5,2,0,1,60
PNT1000028,DJNY,-121.11863711005384,39.44882513081317,1999,2010,11,5.8,high,10,3,2,0,0,60
PNT1000029,DJNY,-121.11630460334439,39.448818537965856,1999,2010,11,8,high,25,5,2,20,0,60
PNT1000030,DJNY,-121.10942080328752,39.44887384683529,1999,2010,11,15,high,45,0,20,15,4,60
PNT1000033,DJNY,-121.10237686029478,39.44892487268073,1999,2010,11,3.9,high,56,20,10,20,2,60
PNT1000034,DJNY,-121.10019468783103,39.44882157350523,1999,2010,11,10.8,high,63,1,15,0,4,60
PNT1000036,DJNY,-121.1281643637912,39.450608402385775,1999,2010,11,4,high,51,2,1,8,0,60
PNT1000037,DJNY,-121.11862568755086,39.4506868934258,1999,2010,11,7.2,high,40,2,1,20,0,60
PNT1000038,DJNY,-121.1163559814713,39.450598698283734,1999,2010,11,8,high,10,60,5,15,6,60
PNT1000039,DJNY,-121.11416925343303,39.45066569058027,1999,2010,11,4.5,high,65,2,0.5,5,0,60
PNT1000040,DJNY,-121.1116486891193,39.45066640458238,1999,2010,11,6.2,high,15,2,1,0,6,60
PNT1000042,DJNY,-121.10712860942027,39.450759852766964,1999,2010,11,76,high,25,40,1,10,0,60
PNT1000043,DJNY,-121.10418643756137,39.4507300247186,1999,2010,11,6.5,high,60,5,7,0,0,60
PNT1000044,DJNY,-121.10242961962702,39.450778037434574,1999,2010,11,3,high,15,1,2.5,0,7,60
PNT1000048,DJNY,-121.12791367994981,39.452404778700604,1999,2010,11,9.5,high,89,20,5,0,0,60
PNT1000050,DJNY,-121.11405933730065,39.45246053329597,1999,2010,11,1.75,high,10,0.5,1,30,0,60
PNT1000054,DJNY,-121.10432989255793,39.452514662007545,1999,2010,11,16,high,60,5,1,0.5,15,60
PNT1000055,DJNY,-121.10266563844834,39.45252472467458,1999,2010,11,39.4,high,40,3,1,10,1,60
PNT1000058,DJNY,-121.09539001505455,39.452577308993824,1999,2010,11,6.2,high,69,2,1,0,3,60
PNT1000062,DJNY,-121.11402202593554,39.45419600795538,1999,2010,11,5.21,high,73,0,0,0,0,60
PNT1000063,DJNY,-121.11175361342252,39.45432262443081,1999,2010,11,51.5,high,31,0.5,0.5,8,3,60
PNT1000064,DJNY,-121.10942849897143,39.454319616022524,1999,2010,11,50,high,35,0.5,1,2,2,60
PNT1000066,DJNY,-121.10467263622378,39.45424479555095,1999,2010,11,1.5,high,62,0.5,0.5,60,0,60
PNT1000071,DJNY,-121.1187557573395,39.4560169795466,1999,2010,11,18.5,high,75,0.5,0.5,15,0,60
PNT1000072,DJNY,-121.116370238838,39.45627360273881,1999,2010,11,100,high,48,40,0.5,0,0,60
PNT1000074,DJNY,-121.11185603042908,39.45605478072468,1999,2010,11,30,high,65,0.5,0,0,0,60
PNT1000075,DJNY,-121.10947289225395,39.45605929952227,1999,2010,11,3,high,28,0.5,0.5,6,2,60
PNT1000076,DJNY,-121.10721228416149,39.456122705594105,1999,2010,11,5.5,high,30,4,3,7,4,60
PNT1000078,DJNY,-121.10240764978244,39.45618745847184,1999,2010,11,4.2,high,26,1,0.5,5,4,60
PNT1000079,DJNY,-121.10020822297854,39.45621884136171,1999,2010,11,15,high,60,6,0.5,1,2,60
PNT1000084,DJNY,-121.12602567605735,39.45772009647959,1999,2010,11,6,high,50,1,1,30,0,60
PNT1000085,DJNY,-121.12356070123758,39.457917653856605,1999,2010,11,19,high,75,3,0,35,0,60
PNT1000086,DJNY,-121.11960268831541,39.457868750590016,1999,2010,11,1,high,70,0.5,1,45,5,60
PNT1000087,DJNY,-121.1164588767709,39.45783137461583,1999,2010,11,8,high,10,0.5,1,0,2,60
PNT1000088,DJNY,-121.11415463927051,39.457855737127225,1999,2010,11,400,high,70,0,0,10,0,60
PNT1000089,DJNY,-121.11179966050527,39.457895447280045,1999,2010,11,16,high,45,0.5,0.5,0,0,60
PNT1000090,DJNY,-121.10949910645195,39.45793392244616,1999,2010,11,12.7,high,35,0.5,0.5,0.5,1,60
PNT1000091,DJNY,-121.10487061286199,39.457953348385345,1999,2010,11,12,high,45,1,1,0,0,60
PNT1000092,DJNY,-121.10254085621686,39.457988506750716,1999,2010,11,22.4,high,60,0.5,0.5,0,0,60
PNT1000096,DJNY,-121.11185518123544,39.459689998953806,1999,2010,11,8,high,17,5,10,0,7,60
PNT1000097,DJNY,-121.10949413148977,39.45966397271038,1999,2010,11,15,high,20,0.5,4,0,6,60
PNT1000098,DJNY,-121.10720369814423,39.45974283981841,1999,2010,11,16,high,30,0.5,1,0,0,60
PNT1000104,DJNY,-121.1118815053033,39.46153272828274,1999,2010,11,8.5,high,20,0,3,0,1,60
PNT1000105,DJNY,-121.10950443104709,39.46145229329031,1999,2010,11,42,high,65,0.5,0.5,0.5,0,60
PNT1000106,DJNY,-121.107420215229,39.461528120496325,1999,2010,11,10,high,8,1,1,0,4,60
PNT1000112,DJNY,-121.11171807446141,39.462926215399726,1999,2010,11,10.08,high,60,0,5,20,0,60
PNT1000113,DJNY,-121.10956598867838,39.463249195229324,1999,2010,11,27,high,50,0,0,2,0,60
PNT1000114,DJNY,-121.10732227121946,39.463362699761475,1999,2010,11,25,high,16,12,0.5,0,1,60
PNT1000118,DJNY,-121.12131225877883,39.46500783508575,1999,2010,11,9,high,65,0,0.5,0,3,60
PNT1000120,DJNY,-121.1165606872336,39.46502636489201,1999,2010,11,15,high,65,0.5,0.5,10,3,60
PNT1000124,DJNY,-121.11910039777831,39.46744171674962,1999,2010,11,11.84,high,100,0,2,0,0,60
PNT1000125,DJNY,-121.11650534672012,39.467272484720574,1999,2010,11,7,high,100,0,0,10,0,60
PNT1000127,DJNY,-121.11172399921679,39.46701517730762,1999,2010,11,9,high,120,0,0,1,0,60
PNT1000128,DJNY,-121.10922308452164,39.467208600001165,1999,2010,11,7.8,high,61,2,3,0,5,60
PNT1000130,DJNY,-121.11662667550276,39.468644193027494,1999,2010,11,7,high,131,0,0.5,0,0,60
PNT1000131,DJNY,-121.11417301610166,39.46862703021574,1999,2010,11,6,high,65,0.5,0.5,1,1,60
PNT1000132,DJNY,-121.11197648341502,39.46870462919759,1999,2010,11,13,high,65,1,2,0,0,60
PNT1000133,DJNY,-121.10951397272589,39.473158095354684,1999,2010,11,64,high,20,1,50,3,16,60
PNT1000134,DJNY,-121.14234363723772,39.47021699108356,1999,2010,11,46,high,108,0,0,6,8,60
PNT1000135,DJNY,-121.13990118506099,39.47019982964178,1999,2010,11,14,high,38,0,1,15,7,60
PNT1000139,DJNY,-121.1119959213113,39.470414982080285,1999,2010,11,4.5,high,20,0.5,0,0.5,26,60
PNT1100040,DJNY,-121.10735954795452,39.46513560124496,1999,2011,12,0.4,high,20,0,2,65,7,60
PNT1100077,DJNY,-121.1306239771366,39.475709196074455,1999,2011,12,0.65,high,50,40,1,75,9,60
PNT1100139,DJNY,-121.13520866761148,39.457644130229504,1999,2011,12,NA,high,90,0.5,2,25,0,60
PNT1100205,DJNY,-121.13510516853785,39.4611382402298,1999,2011,12,10.4,high,30,1,1,20,14,60
PWR0900023,DJNY,-120.27458917914683,38.515655333913095,2004,2009,5,8.98,high,4,5,4,0,2,60
PWR0900027,DJNY,-120.17354046489648,38.51585386941355,2004,2009,5,77.83,high,41,0.5,5,0,0,60
PWR0900030,DJNY,-120.27227401010326,38.51392007211079,2004,2009,5,25.83,high,30,5,0.5,0,0,60
PWR0900033,DJNY,-120.17349440863538,38.514068130583375,2004,2009,5,400,high,69,0,5,0,0,60
PWR0900034,DJNY,-120.17123627197016,38.51406248487292,2004,2009,5,400,high,36,2,2,0,0,60
PWR0900037,DJNY,-120.23323544130601,38.5121689984924,2004,2009,5,18,high,24,0.5,0.5,0,11,60
PWR0900040,DJNY,-120.191898707598,38.512261983308676,2004,2009,5,75,high,41,5,5,0,0,60
PWR0900041,DJNY,-120.18959635832596,38.512256263125764,2004,2009,5,110,high,15,5,55,0,0,60
PWR0900043,DJNY,-120.17120619686065,38.51223902116987,2004,2009,5,500,high,52,0,1,0,1,60
PWR0900045,DJNY,-120.28141012468976,38.51026944915201,2004,2009,5,70,high,39,3,3,0,1,60
PWR0900046,DJNY,-120.27914805828806,38.51027850430692,2004,2009,5,34.03,high,20,5,5,0,2,60
PWR0900047,DJNY,-120.27682067729917,38.510283292827054,2004,2009,5,28.54,high,30,10,5,0,0,60
PWR0900048,DJNY,-120.25160535720042,38.510333859526966,2004,2009,5,8,high,68,5,2,0,0,60
PWR0900050,DJNY,-120.21484696539054,38.51039114674935,2004,2009,5,83,high,65,0,0.5,0,0,60
PWR0900051,DJNY,-120.21255161348705,38.510404426311766,2004,2009,5,275,high,60,0,0.5,0,4,60
PWR0900052,DJNY,-120.21027197020621,38.510391006155665,2004,2009,5,59,high,2,2,11,0,18,60
PWR0900053,DJNY,-120.19878024260082,38.51047101059531,2004,2009,5,66,high,50,2,2,0,12,60
PWR0900054,DJNY,-120.19420529359195,38.51044924902847,2004,2009,5,62.2,high,37,0,5,0,0,60
PWR0900055,DJNY,-120.19192676628435,38.51046342746105,2004,2009,5,61.92,high,57,1,2,0,0,60
PWR0900057,DJNY,-120.29978406556664,38.50841409766543,2004,2009,5,56.4,high,17,60,3,0,0,60
PWR0900058,DJNY,-120.29750903539224,38.508430868512406,2004,2009,5,98.17,high,25,15,20,0,6,60
PWR0900059,DJNY,-120.29519104421036,38.50843434870815,2004,2009,5,99.53,high,70,5,10,0,0,60
PWR0900060,DJNY,-120.29290499703049,38.50841158242616,2004,2009,5,120,high,15,45,15,0,1,60
PWR0900061,DJNY,-120.28374492980325,38.50845376762117,2004,2009,5,NA,high,0,10,5,0,0,60
PWR0900063,DJNY,-120.23553616790801,38.508537760350585,2004,2009,5,50,high,83,0.5,1,0,1,60
PWR0900066,DJNY,-120.21715483681706,38.50860311752948,2004,2009,5,130,high,32,1,6,0,0,60
PWR0900067,DJNY,-120.21484405250457,38.50858093811343,2004,2009,5,106,high,70,0.5,1,0,0,60
PWR0900068,DJNY,-120.21255006328968,38.50860497242108,2004,2009,5,4.9,high,45,2,3,10,7,60
PWR0900070,DJNY,-120.29980761513026,38.50662105030517,2004,2009,5,200,high,26,30,10,0,0,60
PWR0900071,DJNY,-120.29750646282211,38.506614244041046,2004,2009,5,187,high,40,20,10,0,0,60
PWR0900072,DJNY,-120.29280437734454,38.506552417364226,2004,2009,5,4.17,high,0,30,20,0,0,60
PWR0900073,DJNY,-120.28833334290715,38.50665270667782,2004,2009,5,91.32,high,54,15,5,0,2,60
PWR0900074,DJNY,-120.28604027760724,38.50664442031271,2004,2009,5,100,high,20,10,10,0,1,60
PWR0900075,DJNY,-120.28369746064239,38.506681605055135,2004,2009,5,NA,high,35,1,5,0,1,60
PWR0900077,DJNY,-120.24238620150419,38.506739668858486,2004,2009,5,69,high,79,0.5,0.5,0,0,60
PWR0900078,DJNY,-120.2401057035207,38.50675717533029,2004,2009,5,18.79,high,50,0.5,0.5,0,0,60
PWR0900081,DJNY,-120.22630886413245,38.506757400970294,2004,2009,5,19.39,high,35,0.5,5,0,0,60
PWR0900086,DJNY,-120.29978179412922,38.504814339695066,2004,2009,5,104.76,high,40,20,1,0,2,60
PWR0900087,DJNY,-120.29739916323545,38.504847728118015,2004,2009,5,151.41,high,1,65,5,0,1,60
PWR0900088,DJNY,-120.29290094132746,38.50484413299338,2004,2009,5,47.41,high,15,30,5,0,0,60
PWR0900089,DJNY,-120.29064385484718,38.5048532580246,2004,2009,5,82.78,high,73,2,5,0,0,60
PWR0900090,DJNY,-120.28830226076431,38.50483497360249,2004,2009,5,90,high,30,10,0.5,2,0,60
PWR0900091,DJNY,-120.28599823418058,38.504860580458676,2004,2009,5,175,high,20,20,10,0,3,60
PWR0900092,DJNY,-120.28371105873211,38.504867972721435,2004,2009,5,65,high,15,20,20,0,1,60
PWR0900094,DJNY,-120.25845319451254,38.50495275286727,2004,2009,5,21.97,high,0,1,0,0,0,60
PWR0900097,DJNY,-120.26076331138759,38.504938914176584,2004,2009,5,33.33,high,35,5,0.5,0,0,60
PWR0900098,DJNY,-120.24238570890309,38.50494392316141,2004,2009,5,37.6,high,12,10,3,0,5,60
PWR0900099,DJNY,-120.24009735311333,38.50495250563301,2004,2009,5,33,high,40,3,2,0,0,60
PWR0900100,DJNY,-120.23780456234103,38.50496913744719,2004,2009,5,6,high,3,17,20,0,15,60
PWR0900101,DJNY,-120.23321042184824,38.5049384548735,2004,2009,5,2.2,high,20,0.5,0.5,20,0,60
PWR0900102,DJNY,-120.230875108051,38.504987641676685,2004,2009,5,5.37,high,15,0,2,0,1,60
PWR0900103,DJNY,-120.22861812934754,38.50495845027109,2004,2009,5,53.3,high,15,5,10,0,1,60
PWR0900115,DJNY,-120.29054515631489,38.50299332457855,2004,2009,5,63.57,high,5,20,50,10,0,60
PWR0900118,DJNY,-120.28369982055585,38.5030805226792,2004,2009,5,111.14,high,40,10,10,0,5,60
PWR0900119,DJNY,-120.28140173306979,38.503071669822134,2004,2009,5,15.7,high,7,10,5,5,0,60
PWR0900121,DJNY,-120.25615842594327,38.50311899987861,2004,2009,5,12.29,high,18,1,0.5,0,1,60
PWR0900122,DJNY,-120.24237397125071,38.50314232601552,2004,2009,5,37.7,high,33,1,2,0,0,60
PWR0900123,DJNY,-120.235489337299,38.50316855951395,2004,2009,5,26.88,high,20,25,10,0,0,60
PWR0900124,DJNY,-120.23336794776218,38.50316599878724,2004,2009,5,6.65,high,0,30,10,0,2,60
PWR0900125,DJNY,-120.23091401466905,38.50319742668741,2004,2009,5,9.54,high,10,0,0,0,1,60
PWR0900126,DJNY,-120.2285919310427,38.50316020801231,2004,2009,5,7.37,high,33,5,2,0,3,60
PWR0900127,DJNY,-120.22643899099096,38.50318812811133,2004,2009,5,3.21,high,18,1,1,0,0,60
PWR0900134,DJNY,-120.30209112140106,38.50121311072009,2004,2009,5,100,high,0,20,40,0,0,60
PWR0900135,DJNY,-120.29288177953097,38.501220561509044,2004,2009,5,110,high,60,3,0.5,0,0,60
PWR0900136,DJNY,-120.28831484117921,38.50129746311529,2004,2009,5,NA,high,36,20,15,0,0,60
PWR0900139,DJNY,-120.2813977513334,38.501293938887734,2004,2009,5,6.17,high,5,20,5,0,0,60
PWR0900140,DJNY,-120.27909329168187,38.501270117251025,2004,2009,5,4.01,high,64,5,5,40,0,60
PWR0900141,DJNY,-120.27434316007573,38.501385730468954,2004,2009,5,60,high,20,20,20,0,4,60
PWR0900142,DJNY,-120.27219959762466,38.50127289911372,2004,2009,5,28.58,high,60,2,2,0,3,60
PWR0900143,DJNY,-120.2630760739413,38.50131928253701,2004,2009,5,100,high,55,3,2,0,0,60
PWR0900144,DJNY,-120.26075345321826,38.501318189942076,2004,2009,5,11.42,high,15,0,5,0,0,60
PWR0900145,DJNY,-120.25845387335839,38.50133840351909,2004,2009,5,120,high,15,0,10,NA,0,60
PWR0900146,DJNY,-120.25614297385718,38.50130947338152,2004,2009,5,130,high,50,10,5,0,0,60
PWR0900148,DJNY,-120.24694792247347,38.501373822329725,2004,2009,5,29.5,high,40,25,10,0,16,60
PWR0900149,DJNY,-120.24466069042023,38.50134684355499,2004,2009,5,59,high,2,34,50,0,0,60
PWR0900150,DJNY,-120.24240665979154,38.501333216006906,2004,2009,5,8.5,high,35,10,5,0,3,60
PWR0900151,DJNY,-120.24004036915106,38.50136203642385,2004,2009,5,25,high,5,5,5,0,0,60
PWR0900152,DJNY,-120.23319940213894,38.50136024578573,2004,2009,5,3.02,high,10,5,2,0,2,60
PWR0900153,DJNY,-120.22861036830462,38.50139987219344,2004,2009,5,9.94,high,11,2,3,0,2,60
PWR0900160,DJNY,-120.30666269215814,38.49939029474474,2004,2009,5,62.11,high,0.5,15,25,0,1,60
PWR0900161,DJNY,-120.30435416497338,38.499442831778694,2004,2009,5,90,high,5,50,20,NA,1,60
PWR0900162,DJNY,-120.3020322910129,38.49941978310975,2004,2009,5,250,high,2,20,60,0,0,60
PWR0900163,DJNY,-120.29975175158383,38.499401336026715,2004,2009,5,75.02,high,7,2,40,0,0,60
PWR0900164,DJNY,-120.29517052637885,38.49941276621417,2004,2009,5,45.11,high,30,5,5,0,2,60
PWR0900165,DJNY,-120.28602793717981,38.49946870423834,2004,2009,5,37.68,high,30,10,5,0,0,60
PWR0900169,DJNY,-120.25842421689399,38.49949070225845,2004,2009,5,20.36,high,25,5,5,0,4,60
PWR0900170,DJNY,-120.25614036134229,38.49950295042407,2004,2009,5,44.53,high,45,5,5,0,0,60
PWR0900172,DJNY,-120.24696888187455,38.49957155084035,2004,2009,5,270,high,28,1,1,0,0,60
PWR0900173,DJNY,-120.24466582072381,38.499555282593704,2004,2009,5,193,high,8,6,1,0,0,60
PWR0900180,DJNY,-120.30665827216555,38.49759209291996,2004,2009,5,81.04,high,50,5,5,0,2,60
PWR0900181,DJNY,-120.30437384112136,38.497617975835915,2004,2009,5,120,high,0,5,80,0,1,60
PWR0900182,DJNY,-120.2997417651453,38.49768923220038,2004,2009,5,125.85,high,10,20,30,0,6,60
PWR0900183,DJNY,-120.29743025858598,38.49761128178915,2004,2009,5,103.48,high,0,40,50,0,1,60
PWR0900184,DJNY,-120.28832185240954,38.49763305343568,2004,2009,5,45.44,high,80,5,5,0,0,60
PWR0900187,DJNY,-120.27679561564078,38.49764004723256,2004,2009,5,26.04,high,35,10,5,0,1,60
PWR0900188,DJNY,-120.2630269246159,38.497697366039766,2004,2009,5,54.33,high,9,10,22,0,1,60
PWR0900195,DJNY,-120.30664764320284,38.4958096952622,2004,2009,5,47.2,high,1,40,20,0,0,60
PWR0900197,DJNY,-120.2996808554555,38.49580575678215,2004,2009,5,200,high,30,5,5,0,1,60
PWR0900198,DJNY,-120.29767230528522,38.49573390037549,2004,2009,5,65.82,high,10,20,10,0,5,60
PWR0900199,DJNY,-120.28825878380619,38.49538417685865,2004,2009,5,14.92,high,36,20,4,0,8,60
PWR0900202,DJNY,-120.26532803013899,38.49590955310917,2004,2009,5,17.87,high,11,20,20,0,0,60
PWR0900206,DJNY,-120.3089493118675,38.49397344785875,2004,2009,5,35,high,0,10,20,0,7,60
PWR0900207,DJNY,-120.3066725900939,38.49401703370883,2004,2009,5,6,high,40,5,5,5,3,60
PWR0900209,DJNY,-120.29970858926146,38.494010640577976,2004,2009,5,18,high,37,10,5,0,0,60
PWR0900215,DJNY,-120.30705881615575,38.492035278175365,2004,2009,5,6,high,31,10,10,0,1,60
PWR0900219,DJNY,-120.29738393690958,38.49220222357025,2004,2009,5,30,high,71,20,0.5,0,2,60
PWR0900220,DJNY,-120.30137208010169,38.4914673197593,2004,2009,5,200,high,50,20,10,0,0,60
PWR0900222,DJNY,-120.28134041201389,38.492277820313895,2004,2009,5,24.37,high,89,5,0.5,0,0,60
PWR0900224,DJNY,-120.2745167034197,38.49226841098684,2004,2009,5,13.46,high,10,30,5,0,6,60
PWR0900225,DJNY,-120.27219712602219,38.492288433478464,2004,2009,5,1.42,high,25,5,5,50,0,60
PWR0900233,DJNY,-120.29742312661907,38.4904608008266,2004,2009,5,10,high,5,40,10,0,0,60
