"OldPLOTID","Regen_Plot","modal_ht_ft","Species","Cover","ID","modal_ht_cm","comments"
,"PNT1000025",,"ARVI",3.00,2808,100.00,
,"PNT1000025",,"TODI",3.00,2809,130.00,
,"PNT1000025",,"CEIN3",10.00,2810,130.00,
,"PNT1000025",,"PRUNUS",2.00,2811,180.00,
,"SPA1000001",,"ARVI",2.00,2812,40.00,
,"SPA1000001",,"CECO",7.00,2813,100.00,
,"SPA1000001",,"ARPA6",1.00,2814,45.00,
,"SPA1000002",,"CECO",30.00,2815,50.00,
,"SPA1000002",,"RIRO",1.00,2816,30.00,
,"SPA1000002",,"PRUNUS",2.00,2817,50.00,
,"SPA1000002",,"ARVI",0.50,2818,50.00,
,"SPA1000002",,"RUUR",0.50,2819,40.00,
,"SPA1000003",,"RUUR",0.50,2820,1.50,
,"SPA1000003",,"ARVI",10.00,2821,1.20,
,"SPA1000003",,"CECO",45.00,2822,1.00,
,"SPA1000003",,"RIRO",0.50,2823,1.20,
,"SPA1000004",,"RUUR",0.50,2824,40.00,
,"SPA1000004",,"ARVI",2.00,2825,90.00,
,"SPA1000004",,"CECO",55.00,2826,70.00,
,"SPA1000004",,"RIRO",2.00,2827,25.00,
,"SPA1000005",,"ARVI",2.00,2828,90.00,
,"SPA1000005",,"CECO",45.00,2829,80.00,
,"SPA1000005",,"RIRO",6.00,2830,40.00,
,"SPA1000005",,"RUUR",4.00,2831,150.00,
,"SPA1000035",,"BEAQ",1.00,2832,60.00,
,"SPA1000035",,"TODI",15.00,2833,150.00,
,"SPA1000035",,"ARVI",0.50,2834,60.00,
,"SPA1000035",,"CEIN3",18.00,2835,180.00,
,"SPA1000035",,"RUUR",5.00,2836,100.00,
,"SPA1000052",,"ARVI",5.00,2837,75.00,
,"SPA1000052",,"RIRO",7.00,2838,40.00,
,"SPA1000052",,"CEIN3",15.00,2839,150.00,
,"SPA1000052",,"RUUR",1.00,2840,80.00,
,"SPA1000017",,"BEAQ",1.00,2841,30.00,
,"SPA1000017",,"ARVI",0.50,2842,20.00,
,"SPA1000017",,"CEIN3",1.00,2843,90.00,
,"SPA1000017",,"TODI",0.50,2844,20.00,
,"SPA1000029",,"RHRU",5.00,2845,150.00,
,"SPA1000029",,"ADFA",2.00,2846,60.00,
,"SPA1000029",,"HODI",1.00,2847,70.00,
,"SPA1000029",,"ARVI",2.00,2848,60.00,
,"SPA1000029",,"ARPA6",10.00,2849,80.00,
,"SPA1000029",,"CEIN3",30.00,2850,200.00,
,"SPA1000053",,"ARVI",1.00,2851,70.00,
,"SPA1000053",,"CEIN3",5.00,2852,120.00,
,"SPA1000053",,"ARPA6",0.50,2853,90.00,
,"SPA1000060",,"CEIN3",20.00,2854,180.00,
,"SPA1000060",,"TODI",2.00,2855,110.00,
,"SPA1000060",,"BEAQ",1.00,2857,70.00,
,"SPA1000060",,"ARVI",0.50,2858,30.00,
,"SPA1000060",,"RUUR",1.00,2859,60.00,
,"HAR1000049",,"CELE",10.00,2861,200.00,
,"SPA1000057",,"CEIN3",50.00,2862,190.00,
,"SPA1000057",,"ERCA6",0.50,2863,50.00,
,"SPA1000057",,"TODI",2.00,2864,40.00,
,"PNP1000015",,"CEIN3",20.00,2865,400.00,
,"PNP1000015",,"TODI",5.00,2866,80.00,
,"PNP1000015",,"ROWO",2.00,2867,33.00,
,"PNP1000002",,"CEIN3",10.00,2868,300.00,
,"PNP1000002",,"UNK_1",20.00,2869,6.00,
,"PNP1000002",,"PRUNUS",2.00,2870,150.00,
,"PNP1000005",,"RUAR",60.00,2871,150.00,
,"PNP1000005",,"CEIN3",7.00,2872,2.00,
,"PNP1000007",,"RUAR",5.00,2873,150.00,
,"PNP1000007",,"CEIN3",20.00,2874,300.00,
,"PNP1000009",,"TODI",0.50,2875,13.00,
,"PNP1000009",,"ARVI",2.00,2876,100.00,
,"PNP1000009",,"CEIN3",0.50,2877,70.00,
,"PNP1000009",,"CHNA",1.00,2878,130.00,
,"PNP1000009",,"LONIC",0.50,2879,180.00,
,"PNP1000009",,"RUAR",0.50,2880,70.00,
,"PNP1000009",,"UNK_1",0.50,2881,30.00,
,"PNP1000009",,"ROCA",0.50,2882,10.00,
,"PNP1000011",,"RUAR",10.00,2883,200.00,
,"PNP1000011",,"PRUNUS",4.00,2884,100.00,
,"PNP1000011",,"ARVI",1.00,2885,150.00,
,"PNP1000011",,"CYSC",20.00,2886,250.00,
,"PNP1000011",,"CEIN3",13.00,2887,300.00,
,"PNP1000011",,"TODI",1.00,2888,50.00,
,"PNP1000012",,"RUAR",20.00,2889,100.00,
,"PNP1000012",,"PRUNUS",2.00,2890,70.00,
,"PNP1000012",,"CEIN3",12.00,2891,150.00,
,"PNP1000012",,"ARVI",1.00,2892,84.00,
,"PNP1000014",,"CEIN3",60.00,2893,230.00,
,"PNP1000014",,"RUAR",20.00,2894,150.00,
,"PNP1000014",,"TODI",2.00,2895,40.00,
,"PNP1000038",,"CEIN3",75.00,2896,300.00,
,"PNP1000038",,"RIRO",2.00,2897,120.00,
,"PNP1000038",,"TODI",1.00,2898,50.00,
,"PNP1000041",,"CEIN3",30.00,2899,150.00,
,"PNT1000036",,"CEIN3",25.00,2900,250.00,
,"PNT1000036",,"CHFO",25.00,2901,20.00,
,"PNT1000036",,"TODI",1.00,2902,100.00,
,"PNP1110069",,"ARPA6",1.00,2903,110.00,
,"PNP1110069",,"TODI",5.00,2904,70.00,
,"PNP1110069",,"RUAR",5.00,2905,200.00,
,"PNP1110210",,"CEIN3",8.00,2906,150.00,
,"PNP1110210",,"TODI",0.50,2907,10.00,
,"PNP1110127",,"RULE",25.00,2908,30.00,
,"PNP1110127",,"TODI",5.00,2909,50.00,
,"PNP1110127",,"CEIN3",20.00,2910,350.00,
,"PNP1110189",,"RUAR",13.00,2911,100.00,
,"PNP1110189",,"RUUR",2.00,2912,100.00,
,"PNP1110098",,"RUAR",10.00,2913,200.00,
,"PNP1110098",,"CEIN3",10.00,2914,250.00,
,"PNP1110098",,"RULU",90.00,2915,200.00,
,"PNP1110069",,"RULU",10.00,2916,200.00,
,"PNP1110019",,"CEIN3",20.00,2917,170.00,
,"PNP1110019",,"MAAQ",1.00,2918,20.00,"Oregongrape"
,"PNP1110019",,"TODI",1.00,2919,20.00,
,"PNP1110033",,"ARPA6",5.00,2920,130.00,
,"PNP1110033",,"CEPR",45.00,2921,10.00,
,"PNP1110033",,"TODI",15.00,2922,130.00,
,"PNP1110022",,"ARPA6",15.00,2923,100.00,
,"PNP1110022",,"CEPR",80.00,2924,8.00,
,"PNP1110013",,"TODI",15.00,2925,70.00,
,"PNP1110013",,"LONIC",1.00,2926,20.00,
,"PNP1110107",,"CEIN3",75.00,2927,200.00,
,"PNP1110107",,"RUPA",25.00,2928,70.00,
,"PNP1110107",,"COCO",20.00,2929,300.00,
,"PNP1110107",,"ROWO",10.00,2930,50.00,
,"PNP1110107",,"TODI",1.00,2931,40.00,
,"PNP1110109",,"TODI",1.00,2932,100.00,
,"BST1100326",,"CECO",50.00,2933,35.00,
,"BST1100326",,"ARPA6",5.00,2934,35.00,
,"BST1100326",,"CHSE11",5.00,2936,40.00,
,"BST1100326",,"GAFR",2.00,2937,55.00,
,"BST1100326",,"SYMO",3.00,2938,20.00,
,"PNP1110038",,"CEIN3",75.00,2939,250.00,
,"PNP1110038",,"TODI",20.00,2940,60.00,
,"BST1100329",,"RIRO",10.00,2941,90.00,
,"BST1100329",,"CECO",45.00,2942,110.00,
,"BST1100329",,"PREM",4.00,2943,50.00,
,"BST1100328",,"CECO",20.00,2944,40.00,
,"PNP1110130",,"TODI",1.00,2946,50.00,
,"PNP1110130",,"ARPA6",2.00,2947,60.00,
,"BST1100327",,"CECO",60.00,2948,40.00,
,"BST1100327",,"ARPA6",3.00,2949,50.00,
,"BST1100327",,"RIRO",2.00,2950,30.00,
,"PNP1110165",,"TODI",10.00,2951,60.00,
,"BST1100332",,"CHSE11",0.50,2952,25.00,
,"PNP1110165",,"CHFO",1.00,2953,30.00,
,"PNP1110165",,"CEIN3",5.00,2954,150.00,
,"BST1100347",,"CECO",30.00,2955,38.00,
,"BST1100347",,"ARPA6",6.00,2956,45.00,
,"BST1100347",,"RINE",1.00,2957,50.00,
,"BST1100347",,"GAFR",2.00,2958,65.00,
,"PNP1110123",,"CEIN3",50.00,2959,250.00,
,"PNP1110123",,"LONIC",1.00,2960,60.00,
,"PNP1110123",,"RULE",2.00,2961,70.00,
,"PNP1110123",,"TODI",2.00,2962,60.00,
,"BST1100351",,"RIRO",3.00,2963,35.00,
,"BST1100351",,"CECO",2.00,2964,20.00,
,"PNP1110233",,"TODI",0.50,2965,10.00,
,"PNP1110146",,"ROWO",30.00,2966,60.00,
,"PNP1110146",,"RHTR",1.00,2967,90.00,
,"BST1100349",,"RIRO",2.00,2968,25.00,
,"BST1100349",,"CECO",0.50,2969,15.00,
,"BST1100349",,"ARPA6",0.50,2970,20.00,
,"BST1100354",,"CECO",85.00,2971,70.00,
,"BST1100354",,"GAFR",2.00,2972,40.00,
,"BST1100354",,"PREM",1.00,2973,30.00,
,"PNP1110147",,"RUUR",1.00,2974,50.00,
,"PNP1110147",,"CEPR",10.00,2975,17.00,
,"PNP1110147",,"ARPA6",1.00,2976,100.00,
,"PNP1110147",,"CEIN3",5.00,2977,300.00,
,"PNP1110147",,"TODI",20.00,2978,120.00,
,"BST1100270",,"ARPA6",10.00,2979,70.00,
,"BST1100270",,"PREM",15.00,2980,120.00,
,"BST1100270",,"CECO",10.00,2981,30.00,
,"BST1100270",,"CHSE11",20.00,2982,30.00,
,"BST1100270",,"QUVA",15.00,2983,40.00,
,"BST1100269",,"CECO",20.00,2984,40.00,
,"BST1100269",,"PREM",20.00,2985,120.00,
,"BST1100269",,"GAFR",5.00,2986,10.00,
,"BST1100269",,"ARPA6",10.00,2987,100.00,
,"BST1100269",,"QUVA",5.00,2988,70.00,
,"BST1100269",,"SYMO",0.50,2989,40.00,
,"BST1100282",,"QUVA",3.00,2990,40.00,
,"BST1100283",,"ARPA6",1.00,2991,50.00,
,"PNP1110150",,"TODI",1.00,2992,40.00,
,"BST1100283",,"CECO",85.00,2993,80.00,
,"BST1100283",,"RIRO",8.00,2994,60.00,
,"BST1100283",,"RICE",1.00,2995,70.00,
,"BST1100284",,"ALRH",10.00,2996,170.00,"LAST YEARS GROWTH 24"
,"BST1100265",,"GAFR",30.00,2997,90.00,
,"BST1100265",,"CECO",20.00,2998,30.00,
,"BST1100265",,"ARPA6",2.00,2999,70.00,
,"BST1100265",,"PREM",3.00,3000,70.00,
,"BST1100265",,"SYMO",1.00,3001,20.00,
,"PNP1110151",,"RULE",8.00,3002,130.00,
,"PNP1110151",,"ARVI",1.00,3003,150.00,
,"BST1100263",,"RIRO",1.00,3004,40.00,
,"BST1100263",,"CECO",1.00,3005,30.00,
,"BST1100263",,"RICE",2.00,3006,60.00,
,"BST1100263",,"ARPA6",0.50,3007,20.00,
,"PNP1110144",,"RUPA",15.00,3008,110.00,
,"PNP1110144",,"RULE",0.50,3009,80.00,
,"PNP1110144",,"VICA",10.00,3010,80.00," california grape vine"
,"PNP1110145",,"ARPA6",2.00,3011,120.00,
,"PNP1110145",,"SPDO",2.00,3012,120.00,
,"BST1100264",,"CECO",3.00,3013,25.00,
,"BST1100264",,"ARPA6",2.00,3014,30.00,
,"BST1100266",,"SYMO",5.00,3015,20.00,
,"BST1100266",,"ARPA6",25.00,3016,100.00,
,"BST1100266",,"CECO",15.00,3017,100.00,
,"BST1100266",,"CHSE11",15.00,3018,70.00,
,"BST1100266",,"RHRU",7.00,3019,100.00,
,"BST1100266",,"GAFR",5.00,3020,120.00,
,"BST1100266",,"PREM",1.00,3021,30.00,
,"PNT1100088",,"TODI",2.00,3022,30.00,
,"BST1100267",,"ARPA6",15.00,3023,80.00,
,"BST1100267",,"CECO",15.00,3024,40.00,
,"BST1100267",,"SYMO",5.00,3025,20.00,
,"BST1100267",,"GAFR",10.00,3026,80.00,
,"BST1100267",,"PREM",2.00,3027,70.00,
,"BST1100268",,"SYMO",5.00,3028,40.00,
,"BST1100268",,"CECO",20.00,3029,50.00,
,"BST1100268",,"AMUT",10.00,3030,40.00,
,"BST1100268",,"QUVA",15.00,3031,50.00,
,"BST1100268",,"GAFR",5.00,3032,50.00,
,"BST1100268",,"PRSU2",1.00,3033,35.00,
,"BST1100268",,"PREM",2.00,3034,50.00,
,"BST1100304",,"GAFR",8.00,3035,130.00,
,"BST1100304",,"SALIX",20.00,3036,200.00,
,"BST1100304",,"CECO",4.00,3037,35.00,
,"BST1100304",,"CHSE11",2.00,3038,20.00,
,"PNT1100040",,"CEIN3",25.00,3039,300.00,
,"PNT1100040",,"RIRO",1.00,3040,110.00,
,"BST1100305",,"RIBES",1.00,3041,35.00,
,"BST1100305",,"CECO",35.00,3042,35.00,
,"PNT1100100",,"CEIN3",10.00,3043,380.00,
,"PNT1100100",,"RUUR",20.00,3044,100.00,
,"PNT1100100",,"RUAR",5.00,3045,100.00,
,"BST1100004",,"GAFR",25.00,3046,100.00,
,"BST1100004",,"CEPR",0.50,3047,10.00,
,"BST1100004",,"CECO",20.00,3048,80.00,
,"BST1100004",,"AMUT",0.50,3049,25.00,
,"BST1100004",,"ARPA6",0.50,3050,40.00,
,"BST1100005",,"CEPR",10.00,3051,10.00,
,"BST1100005",,"CEIN3",30.00,3052,130.00,
,"BST1100005",,"GAFR",30.00,3053,70.00,
,"BST1100005",,"RIRO",1.00,3054,30.00,
,"BST1100005",,"ARPA6",2.00,3055,100.00,
,"PNT1100097",,"CEIN3",1.00,3056,30.00,
,"PNT1100097",,"ARPA6",1.00,3057,20.00,
,"PNT1100097",,"ROWO",1.00,3058,30.00,
,"PNT1100097",,"RUPA",0.50,3059,30.00,
,"BST1100014",,"RIRO",1.00,3060,35.00,
,"BST1100014",,"AMUT",1.00,3061,25.00,
,"BST1100014",,"CHSE11",0.50,3062,10.00,
,"PNT1100098",,"CEIN3",0.50,3063,20.00,
,"PNT1100098",,"ROWO",1.00,3064,40.00,
,"BST1100024",,"CEIN3",20.00,3065,120.00,
,"BST1100024",,"ARPA6",5.00,3066,50.00,
,"BST1100024",,"CECO",3.00,3067,50.00,
,"BST1100024",,"CEPR",1.00,3068,20.00,
,"BST1100024",,"GAFR",15.00,3069,130.00,
,"PNT1100099",,"TODI",5.00,3070,50.00,
,"PNT1100099",,"ROWO",0.50,3071,30.00,
,"BST1100025",,"ARPA6",0.50,3072,10.00,
,"BST1100025",,"SYMO",1.00,3073,10.00,
,"PNT1100089",,"TODI",0.50,3074,30.00,
,"BST1100043",,"ARPA6",45.00,3075,150.00,
,"BST1100043",,"CEIN3",10.00,3076,70.00,
,"PNT1100090",,"ROBR",1.00,3077,20.00,
,"BST1100043",,"CEPR",5.00,3078,60.00,
,"BST1100046",,"CEIN3",35.00,3079,90.00,
,"BST1100046",,"ARPA6",60.00,3080,130.00,
,"BST1100046",,"CEPR",5.00,3081,60.00,
,"PNT1100108",,"ROWO",0.50,3082,30.00,
,"PNT1100108",,"UNK_1",0.50,3083,40.00,
,"BST1100047",,"RIRO",10.00,3084,70.00,
,"BST1100047",,"CECO",30.00,3085,70.00,
,"BST1100047",,"CEPR",1.00,3086,50.00,
,"BST1100047",,"AMUT",1.00,3087,50.00,
,"BST1100047",,"ARPA6",1.00,3088,60.00,
,"PNT1100067",,"CEIN3",45.00,3089,250.00,
,"BST1100063",,"AMUT",5.00,3090,60.00,
,"PNT1100067",,"COCO",0.50,3091,20.00,
,"BST1100063",,"CELE",30.00,3092,50.00,
,"BST1100063",,"CEIN3",7.00,3093,80.00,
,"BST1100063",,"CEPR",3.00,3094,10.00,
,"BST1100063",,"ARPA6",25.00,3095,150.00,
,"BST1100064",,"GAFR",10.00,3096,130.00,
,"BST1100064",,"ARPA6",30.00,3097,120.00,
,"BST1100064",,"CEPR",30.00,3098,10.00,
,"BST1100064",,"CELE",2.00,3099,50.00,
,"BST1100064",,"SYMO",2.00,3100,20.00,
,"BST1100064",,"AMUT",3.00,3101,40.00,
,"BST1100064",,"CECO",1.00,3102,60.00,
,"PNT1100077",,"CEIN3",50.00,3103,300.00,
,"PNT1100077",,"ARPA6",1.00,3104,180.00,
,"BST1100066",,"CELE",1.00,3105,30.00,
,"BST1100066",,"AMUT",1.00,3106,40.00,
,"BST1100067",,"CEIN3",20.00,3107,100.00,
,"BST1100067",,"CEPR",5.00,3108,60.00,
,"BST1100067",,"ARPA6",1.00,3109,50.00,
,"BST1100068",,"RIRO",5.00,3110,25.00,
,"BST1100068",,"AMUT",2.00,3111,25.00,
,"BST1100069",,"CECO",5.00,3112,20.00,
,"BST1100069",,"RIRO",1.00,3113,40.00,
,"BST1100069",,"RINE",1.00,3114,20.00,
,"BST1100069",,"PRSU2",1.00,3115,20.00,
,"BST1100070",,"CECO",1.00,3116,25.00,
,"BST1100071",,"CECO",75.00,3117,60.00,
,"BST1100071",,"ARPA6",15.00,3118,55.00,
,"BST1100071",,"SPDO",2.00,3119,40.00,
,"BST1100071",,"APAN",5.00,3120,20.00,
,"BST1100072",,"SYMO",10.00,3121,40.00,
,"BST1100072",,"CHSE11",2.00,3122,50.00,
,"BST1100072",,"CECO",60.00,3123,80.00,
,"BST1100072",,"ARPA6",5.00,3124,40.00,
,"BST1100072",,"RIRO",30.00,3125,80.00,
,"BST1100087",,"RIRO",6.00,3127,28.00,
,"BST1100087",,"CECO",10.00,3128,35.00,
,"BST1100087",,"AMUT",1.00,3129,40.00,
,"BST1100087",,"QUVA",6.00,3130,25.00,
,"BST1100087",,"CHSE11",5.00,3131,40.00,
,"BST1100087",,"UNK_2",2.00,3132,12.00,
,"BST1100087",,"SYMO",1.00,3133,25.00,
,"BST1100109",,"CECO",40.00,3134,25.00,
,"BST1100109",,"ARPA6",1.00,3135,18.00,
,"BST1100090",,"RIRO",0.50,3136,15.00,
,"BST1100090",,"CECO",1.00,3137,30.00,
,"BST1100095",,"RIRO",1.00,3139,20.00,
,"BST1100095",,"CECO",3.00,3140,20.00,
,"BST1100110",,"GAFR",8.00,3141,90.00,
,"BST1100110",,"CECO",35.00,3142,20.00,
,"BST1100110",,"CEPR",2.00,3143,5.00,
,"BST1100110",,"CHSE11",4.00,3144,20.00,
,"BST1100110",,"ARPA6",4.00,3145,20.00,
,"PNT1100068",,"COCO",1.00,3146,50.00,
,"PNT1100070",,"TODI",8.00,3148,35.00,
,"PNT1100070",,"SYMO",2.00,3149,20.00,
,"PNT1100070",,"RIRO",1.00,3150,50.00,
,"BST1100111",,"CECO",4.00,3151,15.00,
,"BST1100111",,"QUVA",2.00,3152,25.00,
,"BST1100111",,"AMUT",2.00,3153,30.00,
,"BST1100111",,"CHSE11",8.00,3154,50.00,
,"BST1100111",,"SYMO",3.00,3156,15.00,
,"BST1100112",,"CECO",5.00,3157,25.00,
,"BST1100112",,"GAFR",1.00,3158,25.00,
,"BST1100112",,"CEPR",8.00,3159,35.00,
,"PNT1100350",,"RUAR",87.00,3160,100.00,
,"PNT1100350",,"RUUR",5.00,3161,100.00,
,"PNT1100350",,"CEIN3",1.00,3162,150.00,
,"BST1100113",,"CECO",40.00,3163,1.25,
,"BST1100113",,"ARPA6",2.00,3164,0.50,
,"BST1100113",,"GAFR",10.00,3165,1.25,
,"BST1100113",,"RIRO",1.00,3166,0.60,
,"PNT1100344",,"CEIN3",60.00,3167,150.00,
,"PNT1100344",,"RUUR",5.00,3168,100.00,
,"PNT1100344",,"RUAR",20.00,3169,100.00,
,"BST1100114",,"CECO",8.00,3170,60.00,
,"PNT1100205",,"CEIN3",30.00,3171,150.00,
,"BST1100114",,"ARVI",2.00,3172,30.00,
,"BST1100114",,"RIRO",1.00,3173,20.00,
,"PNT1100205",,"TODI",0.50,3174,30.00,
,"PNT1100205",,"ROWO",0.50,3175,20.00,
,"BST1100117",,"APAN",0.50,3176,20.00,
,"PNT1100023",,"CEIN3",15.00,3177,200.00,
,"PNT1100023",,"RUAR",10.00,3178,50.00,
,"PNT1100023",,"RUUR",0.50,3179,50.00,
,"PNT1100023",,"TODI",5.00,3180,25.00,
,"PNT1100023",,"COCO",0.50,3181,35.00,
,"PNT1100272",,"CEIN3",12.00,3182,150.00,
,"BST1100119",,"CECO",60.00,3183,45.00,
,"BST1100119",,"RIRO",5.00,3184,30.00,
,"BST1100119",,"ARPA6",2.00,3186,45.00,
,"BST1100119",,"CHSE11",2.00,3187,70.00,
,"BST1100134",,"CECO",30.00,3188,20.00,
,"BST1100134",,"RIRO",4.00,3189,25.00,
,"BST1100134",,"ARPA6",3.00,3190,30.00,
,"BST1100134",,"CHSE11",2.00,3191,20.00,
,"BST1100134",,"GAFR",4.00,3192,20.00,
,"BST1100134",,"CEVE",8.00,3193,35.00,
,"BST1100134",,"SYMO",6.00,3194,20.00,
,"BST1100135",,"AMUT",4.00,3195,40.00,
,"BST1100135",,"CHSE11",25.00,3196,35.00,
,"BST1100135",,"CECO",2.00,3198,10.00,
,"BST1100135",,"SYMO",2.00,3199,15.00,
,"PNT1100037",,"CEIN3",1.00,3200,70.00,
,"BST1100136",,"ARPA6",2.00,3201,25.00,
,"BST1100136",,"GAFR",1.00,3202,15.00,
,"BST1100136",,"AMUT",1.00,3203,15.00,
,"BST1100136",,"CECO",10.00,3204,30.00,
,"BST1100136",,"SYMO",3.00,3205,13.00,
,"BST1100136",,"CEPR",1.00,3207,12.00,
,"PNT1100137",,"TODI",10.00,3208,80.00,
,"PNT1100137",,"CEIN3",75.00,3209,250.00,
,"BST1100137",,"CECO",15.00,3210,80.00,
,"BST1100137",,"CE__",1.00,3211,40.00,
,"BST1100137",,"ARVI",1.00,3212,20.00,
,"BST1100137",,"GAFR",30.00,3213,40.00,
,"BST1100143",,"ARPA6",5.00,3214,100.00,
,"BST1100143",,"CECO",35.00,3215,50.00,
,"BST1100143",,"CHSE11",15.00,3216,90.00,
,"BST1100143",,"GAFR",2.00,3217,40.00,
,"BST1100143",,"RIRO",8.00,3219,40.00,
,"BST1100143",,"QUVA",4.00,3220,30.00,
,"PNT1100203",,"CEIN3",25.00,3221,100.00,
,"PNT1100203",,"RUUR",1.00,3222,100.00,
,"PNT1100203",,"TODI",2.00,3223,90.00,
,"BST1100144",,"CECO",1.00,3224,8.00,
,"BST1100144",,"CHSE11",40.00,3225,35.00,
,"BST1100144",,"GAFR",1.00,3226,40.00,
,"PNT1100139",,"RUAR",85.00,3228,150.00,
,"PNT1100139",,"RUUR",1.00,3229,120.00,
,"PNT1100139",,"CEIN3",70.00,3230,200.00,
,"BST1100159",,"ARPA6",30.00,3231,90.00,
,"BST1100159",,"CHSE11",10.00,3232,20.00,
,"BST1100159",,"AMUT",10.00,3233,50.00,
,"BST1100159",,"CEPR",2.00,3234,10.00,
,"BST1100160",,"CECO",35.00,3235,25.00,
,"BST1100160",,"ARPA6",1.00,3236,15.00,
,"PNT1100063",,"CEIN3",90.00,3237,350.00,
,"PNT1100063",,"ROWO",0.50,3238,30.00,
,"PNT1100063",,"RUUR",1.00,3239,300.00,
,"PNT1100063",,"RUAR",2.00,3240,350.00,
,"PNT1100062",,"CEIN3",40.00,3241,250.00,
,"BST1100161",,"CECO",45.00,3242,25.00,
,"BST1100161",,"ARPA6",2.00,3243,30.00,
,"BST1100161",,"CHSE11",15.00,3244,30.00,
,"BST1100162",,"RIRO",10.00,3245,18.00,
,"BST1100162",,"SYMO",1.00,3246,10.00,
,"BST1100162",,"AMUT",2.00,3247,50.00,
,"BST1100162",,"CEPR",6.00,3249,10.00,
,"BST1100312",,"QUVA",0.50,3250,5.00,
,"PNT1100061",,"TODI",0.50,3251,10.00,
,"BST1100333",,"QUVA",3.00,3252,25.00,
,"RAL1100180",,"TODI",2.00,3253,40.00,
,"RAL1100180",,"CEIN3",5.00,3254,50.00,
,"RAL1100180",,"CHFO",5.00,3255,30.00,
,"RAL1100180",,"ARVI",0.50,3256,60.00,
,"BST1100291",,"PREM",2.00,3257,95.00,
,"BST1100291",,"CECO",3.00,3258,80.00,
,"RAL1100143",,"TODI",30.00,3259,40.00,
,"RAL1100143",,"CHFO",0.50,3260,20.00,
,"RAL1100049",,"ARPA6",15.00,3261,90.00,
,"RAL1100049",,"ARVI",4.00,3262,40.00,
,"BST1100193",,"CECO",45.00,3263,45.00,
,"RAL1100049",,"CHFO",2.00,3264,20.00,
,"RAL1100049",,"CEFR",4.00,3265,50.00,
,"RAL1100049",,"CEPR",1.00,3266,5.00,
,"BST1100194",,"CECO",25.00,3267,100.00,
,"BST1100194",,"PREM",30.00,3268,170.00,
,"BST1100194",,"CHSE11",5.00,3269,110.00,
,"BST1100195",,"PREM",20.00,3270,150.00,
,"BST1100195",,"CECO",18.00,3271,125.00,
,"BST1100195",,"GAFR",10.00,3272,140.00,
,"BST1100195",,"ARPA6",15.00,3273,100.00,
,"BST1100196",,"ARPA6",22.00,3275,90.00,
,"BST1100196",,"GAFR",25.00,3276,110.00,
,"BST1100196",,"CECO",10.00,3277,45.00,
,"BST1100196",,"CHSE11",8.00,3278,70.00,
,"BST1100196",,"PREM",3.00,3279,140.00,
,"RAL1100057",,"CHFO",3.00,3280,15.00,
,"RAL1100057",,"CEPR",10.00,3281,10.00,
,"RAL1100057",,"SPDO",1.00,3282,50.00,
,"BST1100197",,"PREM",20.00,3283,109.00,
,"BST1100197",,"CHSE11",6.00,3284,84.00,
,"BST1100197",,"CECO",8.00,3285,65.00,
,"BST1100197",,"ARPA6",5.00,3286,50.00,
,"BST1100197",,"RIRO",1.00,3287,50.00,
,"RAL1100056",,"ARPA6",15.00,3288,120.00,
,"RAL1100056",,"CEIN3",25.00,3289,90.00,
,"RAL1100056",,"CEPR",2.00,3290,10.00,
,"RAL1100056",,"SPDO",1.00,3291,100.00,
,"BST1100051",,"CECO",35.00,3292,60.00,
,"BST1100051",,"GAFR",1.00,3293,50.00,
,"BST1100051",,"RIRO",2.00,3294,45.00,
,"BST1100051",,"ARPA6",2.00,3295,30.00,
,"BST1100051",,"SYMO",2.00,3296,20.00,
,"RAL1100059",,"RIRO",1.00,3297,20.00,
,"RAL1100059",,"CHFO",0.50,3298,10.00,
,"RAL1100059",,"ARVI",0.50,3299,30.00,
,"BST1100052",,"CECO",88.00,3300,140.00,
,"BST1100052",,"PREM",5.00,3301,150.00,
,"RAL1100092",,"CEIN3",20.00,3302,40.00,
,"RAL1100092",,"RIRO",5.00,3303,30.00,
,"RAL1100092",,"CHFO",0.50,3304,10.00,
,"BST1100311",,"QUVA",25.00,3305,150.00,
,"BST1100311",,"CHSE11",3.00,3306,106.00,
,"BST1100311",,"ARPA6",1.00,3307,20.00,
,"BST1100310",,"ARPA6",8.00,3308,55.00,
,"BST1100310",,"CECO",10.00,3309,50.00,
,"BST1100310",,"QUVA",10.00,3310,30.00,
,"BST1100310",,"CHSE11",5.00,3311,45.00,
,"BST1100310",,"CE__",1.00,3312,25.00,
,"BST1100310",,"RIBES",1.00,3313,25.00,
,"BST1100310",,"GAFR",4.00,3314,150.00,
,"BST1100310",,"SYMO",1.00,3315,15.00,
,"BST1100310",,"PREM",2.00,3316,40.00,
,"BST1100309",,"RIRO",1.00,3317,10.00,
,"BST1100309",,"PREM",2.00,3318,60.00,
,"BST1100309",,"CECO",0.50,3319,15.00,
,"BST1100309",,"CHSE11",0.50,3320,10.00,
,"RAL1100093",,"RIRO",25.00,3321,50.00,
,"RAL1100093",,"CEIN3",30.00,3322,250.00,
,"RAL1100093",,"PREM",5.00,3323,110.00,
,"RAL1100060",,"CHFO",2.00,3324,20.00,
,"RAL1100060",,"RIRO",10.00,3325,60.00,
,"RAL1100061",,"RIRO",5.00,3326,50.00,
,"RAL1100128",,"RIRO",1.00,3327,40.00,
,"RAL1100127",,"RIRO",5.00,3328,50.00,
