"ID","Regen_Plot","OldPLOTID","Count_total","0yr","Ct_1yr","Ct_2yr","Ct_3yr","Ct_4yr","Ct_5yr","6yr","7yr","8yr","9yr","10yr","11+yr","Type","Species","num_dead","seed_veg_plant","tallest_age","tallest_ht_cm","tallest_lastyr_cm","Remarks","number_sprouts"
2077,"RAL1100128",,4.00,1,3,,,,,,,,,,,"H","QUKE",,"S",1.00,7.00,2.00,,
2078,"RAL1100127",,21.00,,2,13,6,,,,,,,,,"C","ABCO",,"S",5.00,32.00,9.00,"chopped off",
2079,"RAL1100127",,12.00,,4,4,2,1,1,,,,,,,"C","CADE27",,"S",5.00,52.00,16.00,"chopped off",
2080,"RAL1100127",,1.00,,1,,,,,,,,,,,"H","QUKE",,"S",1.00,11.00,5.00,,
2081,"RAL1100127",,1.00,,,,1,,,,,,,,,"C","PILA",,"S",3.00,23.00,6.00,,
2082,"RAL1100047",,4.00,,,2,,,1,1,,,,,,"H","QUCH2",,"S",6.00,61.00,11.00,,
2083,"RAL1100047",,1.00,,,,,,1,,,,,,,"H","QUKE",,"S",5.00,50.00,5.00,,
2084,"RAL1100047",,1.00,,,1,,,,,,,,,,"C","ABCO",,"S",2.00,14.00,4.00,,
2085,"RAL1100012",,63.00,,,,23,,,23,17,,,,,"H","QUKE",,"S",7.00,90.00,6.00,,
2086,"RAL1100012",,3.00,,,,,,,,,,,2,1,"H","QUCH2",,"S",11.00,79.00,10.00,,
2087,"RAL1100012",,1.00,,,,,1,,,,,,,,"C","PIPO",,"S",4.00,30.00,7.00,,
2088,"RAL1100011",,3.00,,,,1,,,1,1,,,,,"C","PSME",,"S",7.00,115.00,11.00,,
2089,"RAL1100011",,20.00,,1,2,3,5,7,1,1,,,,,"C","PIPO",,"S",7.00,130.00,20.00,,
2090,"RAL1100011",,3.00,,1,,1,,,,,,,1,,"H","QUKE",,"S",10.00,65.00,6.00,,
2091,"RAL1100011",,6.00,,1,,1,1,1,1,,1,,,,"C","CADE27",,"S",6.00,120.00,11.00,,
2092,"RAL1100011",,1.00,,,,,,1,,,,,,,"C","PILA",,"S",5.00,60.00,12.00,,
2093,"RAL1100011",,1.00,,,,,,,,,1,,,,"H","QUCH2",,"S",8.00,68.00,12.00,,
2094,"RAL1100042",,1.00,,,1,,,,,,,,,,"H","QUCH2",,"S",2.00,8.00,2.00,,
2095,"RAL1100433",,83.00,,,6,35,12,14,11,3,2,,,,"H","QUKE",,"S",8.00,130.00,16.00,,
2096,"RAL1100469",,2.00,1,1,,,,,,,,,,,"C","PIPO",,"S",1.00,10.00,2.00,,
2097,"RAL1100469",,1.00,,,,1,,,,,,,,,"H","QUKE",,"S",3.00,15.00,3.00,,
2098,"RAL1100510",,2.00,,,1,1,,,,,,,,,"H","QUCH2",,"S",3.00,17.00,9.00,,
2099,"RAL1100510",,1.00,,,1,,,,,,,,,,"C","PIPO",,"S",2.00,26.00,8.00,,
2100,"RAL1100510",,3.00,,1,,2,,,,,,,,,"H","QUKE",,"S",3.00,30.00,12.00,,
2101,"RAL1100511",,6.00,,,2,2,1,1,,,,,,,"H","QUKE",,"S",5.00,55.00,18.00,,
2102,"RAL1100511",,5.00,,,1,1,,3,,,,,,,"C","PIPO",,"S",5.00,114.00,8.00,,
2103,"RAL1100512",,1.00,,,1,,,,,,,,,,"H","QUKE",,"S",2.00,10.00,4.00,,
2104,"RAL1100512",,2.00,,,2,,,,,,,,,,"C","PIPO",,"S",2.00,20.00,12.00,,
2105,"RAL1100547",,1.00,,,,,1,,,,,,,,"C","PIPO",,"S",4.00,100.00,27.00,,
2106,"RAL1100547",,1.00,,,,1,,,,,,,,,"H","QUKE",,"S",3.00,19.00,4.00,,
2107,"RAL1100548",,1.00,,,,,1,,,,,,,,"C","PIAT",,"S",4.00,108.00,28.00,,
2108,"RAL1100550",,8.00,,2,4,2,,,,,,,,,"H","QUKE",,"S",3.00,10.00,4.00,,
2109,"RAL1100550",,4.00,,1,2,1,,,,,,,,,"C","PIAT",,"S",3.00,12.00,5.00,,
2110,"RAL1100550",,2.00,,1,1,,,,,,,,,,"C","PSME",,"S",2.00,8.00,3.00,,
2111,"RAL1100550",,1.00,,,1,,,,,,,,,,"C","PILA",,"S",2.00,8.00,3.00,"Grazed",
2112,"RAL1100551",,2.00,,1,,1,,,,,,,,,"H","QUKE",,"S",3.00,20.00,6.00,,
2113,"RAL1100551",,1.00,,,1,,,,,,,,,,"C","PILA",,"S",2.00,7.00,5.00,,
2114,"RAL1100551",,2.00,,1,,1,,,,,,,,,"H","QUCH2",,"S",3.00,15.00,5.00,,
2115,"RAL1100471",,10.00,,1,5,4,,,,,,,,,"H","QUKE",,"S",3.00,19.00,4.00,,
2116,"RAL1100472",,1.00,,,1,,,,,,,,,,"H","QUKE",,"S",2.00,15.00,5.00,,
2117,"RAL1100342",,3.00,,,1,1,,1,,,,,,,"H","QUKE",,"S",5.00,80.00,15.00,,
2118,"RAL1100341",,9.00,,6,2,,1,,,,,,,,"H","QUKE",,"S",4.00,70.00,18.00,,
2119,"RAL1100341",,21.00,2,4,7,4,3,1,,,,,,,"C","PSME",,"S",5.00,130.00,26.00,,
2120,"RAL1100341",,3.00,,,1,2,,,,,,,,,"H","ACMA",,"S",3.00,65.00,24.00,,
2121,"RAL1100341",,3.00,1,1,1,,,,,,,,,,"C","PIPO",,"S",2.00,25.00,13.00,,
2122,"RAL1100390",,5.00,,,4,1,,,,,,,,,"H","QUKE",,"S",3.00,50.00,11.00,,
2123,"RAL1100254",,2.00,,1,,,1,,,,,,,,"H","QUKE",,"S",4.00,30.00,6.00,,
2124,"RAL1100254",,60.00,33,17,9,1,,,,,,,,,"C","PSME",,"S",3.00,28.00,10.00,,
2125,"RAL1100106",,9.00,,3,5,,1,,,,,,,,"H","QUCH2",,"S",4.00,40.00,16.00,,
2126,"RAL1100626",,7.00,,1,,6,,,,,,,,,"C","PIPO",,"S",3.00,155.00,55.00,,
2127,"RAL1100627",,1.00,,,1,,,,,,,,,,"H","QUCH2",,"S",2.00,10.00,4.00,,
2128,"RAL1100627",,4.00,,,3,1,,,,,,,,,"C","PIPO",,"S",3.00,85.00,25.00,,
2129,"RAL1100546",,4.00,,1,3,,,,,,,,,,"C","PSME",,"S",2.00,16.00,3.00,,
2130,"RAL1100546",,2.00,,1,1,,,,,,,,,,"C","PIPO",,"S",2.00,11.00,5.00,,
2131,"RAL1100546",,2.00,1,,,1,,,,,,,,,"H","QUKE",,"S",3.00,15.00,2.00,,
2132,"RAL1100584",,20.00,,4,7,6,2,1,,,,,,,"H","QUKE",,"S",5.00,23.00,4.00,,
2133,"RAL1100584",,4.00,2,1,,1,,,,,,,,,"C","PSME",,"S",3.00,15.00,4.00,,
2134,"RAL1100584",,48.00,7,13,22,6,,,,,,,,,"C","PIPO",,"S",3.00,75.00,23.00,,
2135,"RAL1100584",,2.00,,,1,,1,,,,,,,,"C","PILA",,"S",3.00,35.00,10.00,,
2136,"RAL1100584",,4.00,,,2,2,,,,,,,,,"C","PIAT",,"S",3.00,48.00,15.00,,
2137,"RAL1100586",,98.00,,32,44,18,4,,,,,,,,"C","PSME",,"S",4.00,39.00,9.00,,
2138,"RAL1100586",,4.00,,1,2,1,,,,,,,,,"H","QUKE",,"S",3.00,12.00,2.00,,
2139,"RAL1100586",,2.00,,,1,1,,,,,,,,,"C","PIAT",,"S",3.00,48.00,15.00,,
2140,"RAL1100585",,155.00,,14,53,74,11,3,,,,,,,"H","QUKE",,"S",5.00,23.00,6.00,,
2141,"RAL1100585",,5.00,,,2,1,2,,,,,,,,"C","PSME",,"S",4.00,100.00,22.00,,
2142,"RAL1100585",,6.00,,,3,3,,,,,,,,,"C","PIPO",,"S",3.00,39.00,9.00,,
2143,"RAL1100585",,4.00,,,1,3,,,,,,,,,"C","PIAT",,"S",3.00,46.00,15.00,,
2144,"RAL1100590",,10.00,,,1,2,7,,,,,,,,"C","PIPO",,"S",4.00,107.00,30.00,,
2145,"RAL1100389",,3.00,,3,,,,,,,,,,,"H","QUKE",,"S",1.00,12.00,5.00,,
2146,"RAL1100389",,6.00,,5,,1,,,,,,,,,"H","ACMA",,"S",3.00,90.00,19.00,,
2147,"RAL1100389",,1.00,,,1,,,,,,,,,,"C","PSME",,"S",2.00,28.00,12.00,,
2148,"RAL1100993",,2.00,,,,,2,,,,,,,,"C","PIPO",,"S",4.00,83.00,6.00,,
2149,"RAL1100992",,3.00,,,1,2,,,,,,,,,"C","PIPO",,"S",3.00,54.00,4.00,,
2150,"RAL1100992",,1.00,,,,,1,,,,,,,,"H","QUKE",,"S",4.00,54.00,7.00,,
2152,"RAL1101124",,1.00,,,,1,,,,,,,,,"H","QUCH2",,"S",3.00,15.00,6.00,,
2153,"RAL1101124",,1.00,,,,1,,,,,,,,,"C","PSME",,"S",3.00,28.00,5.00,,
2154,"RAL1101125",,1.00,,,,1,,,,,,,,,"C","PIAT",,"S",3.00,32.00,2.50,,
2155,"RAL1101125",,1.00,,,,1,,,,,,,,,"C","PIPO",,"S",3.00,20.00,5.00,,
