"ID","Regen_Plot","Fire","Date","Observers","Year of Fire","Photos","Datum","Easting","Northing","aspect","slope","parent1","parent2","BARE","ROCK","VEG (BASAL '10)","LITT","CWD","SHRUB","FORBE","GRASS","HARDWOOD","CONIFER","DEAD_OCC","LIVE_OCC","CALVEG_OBS","FIRE_SEV","HIST1","HIST2","HIST3","DUFF_cm","LITT_cm","BA_total_count","BA_live_count","BA_dead_count","NOTES","HERBS","UNDERSTORY VEG","TREE_live only","BAF","BA Total1","BA Live1","BA Dead1"
1114,"SIM1000052","SIMS",9/1/2010 0:00:00,"DS, TF, BL",2004.00,,"WGS84 UTM zone 10",452521.58,4506052.42,350.00,52.00,"granite",,5.00,56.00,2.00,30.00,7.00,4.00,20.00,3.00,18.00,2.00,4.00,0.00,"1",5.00,,,,0.10,1.00,8,0,8,,,,,20,160,0,160
1115,"SIM1000053","SIMS",9/1/2010 0:00:00,"TF, BL, DS",2004.00,,"WGS84 UTM zone 10",452719.51,4506058.99,148.00,50.00,"granite",,10.00,6.00,2.00,68.00,14.00,12.00,40.00,50.00,5.00,0.50,0.50,0.00,"1",5.00,,,,0.50,3.00,0,0,0,"plantation site, none planted in plot",,,,20,0,0,0
1116,"SIM1000084","SIMS",9/2/2010 0:00:00,"TF, GB",2004.00,,"WGS84 UTM zone 10",454361.36,4504510.56,90.00,25.00,"granite",,4.00,0.50,3.00,92.00,1.00,6.00,1.00,0.00,20.00,6.00,5.00,5.00,"1",4.00,,,,0.50,3.50,6,3,3,,,,,20,120,60,60
1117,"SIM1000087","SIMS",8/31/2010 0:00:00,"TF, BL, DS",2004.00,,"WGS84 UTM zone 10",455171.82,4504532.76,36.00,20.00,"granite",,1.00,1.00,3.00,65.00,30.00,40.00,1.00,1.00,55.00,3.00,15.00,0.00,"1",5.00,,,,0.00,1.50,2,0,2,,,,,20,40,0,40
1118,"SPA1000131","SPANISH",8/10/2010 0:00:00,"TF, VA",2003.00,,"WGS84 UTM zone 10",512619.25,4388409.55,130.00,75.00,"granite",,8.00,5.00,3.00,82.00,2.00,46.00,3.00,10.00,3.00,0.00,5.00,0.00,"1",5.00,,,,0.00,1.00,3,0,3,,,,,20,60,0,60
1119,"SPA1000132","SPANISH",8/10/2010 0:00:00,"TF, VA",2003.00,,"WGS84 UTM zone 10",512824.03,4388429.52,125.00,72.00,"granite",,5.00,30.00,3.00,52.00,10.00,32.00,8.00,25.00,5.00,0.00,3.00,0.00,"1",5.00,,,,0.00,0.50,4,0,4,,,,,20,80,0,80
1120,"SPA1000143","SPANISH",8/10/2010 0:00:00,"TF, VA",2003.00,,"WGS84 UTM zone 10",512818.70,4388620.71,170.00,65.00,"granite",,10.00,2.00,3.00,60.00,25.00,70.00,2.00,20.00,0.00,0.00,1.00,0.00,"1",5.00,,,,0.00,1.50,6,0,6,"no seed trees",,,,20,120,0,120
1121,"SPA1000142","SPANISH",8/10/2010 0:00:00,"TF, VA",2003.00,,"WGS84 UTM zone 10",512617.66,4388610.97,62.00,67.00,"granite",,40.00,25.00,2.00,28.00,5.00,58.00,1.00,1.00,0.00,0.00,0.00,0.00,"1",5.00,,,,0.00,0.50,1,0,1,"no visible seed trees. No seedling regen",,,,20,20,0,20
1122,"SPA1000150","SPANISH",8/10/2010 0:00:00,"TF, VA",2003.00,,"WGS84 UTM zone 10",512413.09,4388805.90,101.00,50.00,"granite",,2.00,4.00,2.00,91.00,1.00,5.00,25.00,30.00,0.00,0.00,0.00,0.00,"1",5.00,,,,0.00,2.00,2,0,2,"los of meadow lotus in plot. Lotus oblongifolius. No regen in plot",,,,20,40,0,40
1123,"SPA1000161","SPANISH",8/10/2010 0:00:00,"TF, VA",2003.00,,"WGS84 UTM zone 10",512404.40,4389003.80,97.00,44.00,"granite",,5.00,40.00,2.00,48.00,5.00,26.00,0.50,40.00,0.00,0.00,10.00,0.00,"1",5.00,,,,0.00,1.50,3,0,3,"no regen in plot.",,,,20,60,0,60
1124,"SPA1000141","SPANISH",8/10/2010 0:00:00,"TF, VA",2003.00,,"WGS84 UTM zone 10",512418.33,4388606.97,212.00,35.00,"granite",,6.00,1.00,2.00,12.00,79.00,60.00,2.00,20.00,0.00,0.00,5.00,0.00,"1",5.00,,,,0.00,1.00,2,0,2,"no regen in plot. No seed trees.",,,,20,40,0,40
1125,"SPA1000140","SPANISH",8/10/2010 0:00:00,"TF, VA",2003.00,,"WGS84 UTM zone 10",512218.77,4388598.10,185.00,20.00,"granite",,15.00,1.00,2.00,80.00,2.00,40.00,0.50,30.00,0.00,0.00,0.00,0.00,"1",5.00,,,,0.00,1.00,0,0,0,"no regen in plot.",,,,20,0,0,0
1126,"SPA1000050","SPANISH",9/8/2010 0:00:00,"TF, GB",2003.00,,"WGS84 UTM zone 10",516295.18,4386523.18,270.00,45.00,"granite",,5.00,57.00,2.00,30.00,6.00,23.00,8.00,0.50,3.00,1.00,1.00,0.00,"1",4.00,,,,0.00,0.70,3,1,2,,,,,20,60,20,40
1127,"SPA1000049","SPANISH",9/8/2010 0:00:00,"TF, GB",2003.00,,"WGS84 UTM zone 10",516093.27,4386516.50,320.00,20.00,"granite",,3.00,55.00,2.00,35.00,5.00,20.00,20.00,4.00,0.00,2.00,0.00,0.00,"1",5.00,,,,0.00,1.00,2,0,2,,,,,20,40,0,40
1128,"PNT1000097","PENDOLA",6/30/2010 0:00:00,"BL, GB",1999.00,,"WGS84 UTM zone 10",662643.48,4369493.65,141.00,43.00,"granite",,80.00,0.50,1.00,12.00,7.00,20.00,4.00,0.50,1.00,3.00,0.00,0.00,"1",5.00,,,,0.00,0.30,0,0,0,,,,,20,0,0,0
1129,"PNT1000125","PENDOLA",8/17/2010 0:00:00,"BL, GB, DS, KA, AJ",1999.00,,"WGS84 UTM zone 10",662022.60,4370325.50,256.00,45.00,"granite",,15.00,0.00,6.00,72.00,7.00,100.00,0.00,0.00,20.00,0.00,0.00,10.00,"1",5.00,,,,0.10,3.50,0,0,0,"Moved plot 40m north dues to extremely dense vegetation.",,,,20,0,0,0
1130,"PNT1000008","PENDOLA",6/29/2010 0:00:00,"BL, GB",1999.00,,"WGS84 UTM zone 10",662108.65,4367283.12,38.00,47.00,"granite",,5.00,0.00,2.00,75.00,18.00,30.00,0.00,0.00,50.00,0.00,0.50,0.00,"1",5.00,,,,1.50,5.00,5,0,5,,,,,20,100,0,100
1131,"PNT1000091","PENDOLA",6/15/2010 0:00:00,"KW, BL, GB, TF, VA",1999.00,,"WGS84 UTM zone 10",663045.27,4369312.14,204.00,38.00,"granite",,5.00,0.00,5.00,87.00,3.00,45.00,1.00,1.00,2.00,0.00,0.00,0.00,"1",5.00,,,,0.10,1.50,1,0,1,,,,,20,20,0,20
1132,"PNT1000092","PENDOLA",6/15/2010 0:00:00,"VA, TF",1999.00,,"WGS84 UTM zone 10",663245.64,4369320.26,224.00,32.00,"granite",,12.00,0.00,5.00,70.00,13.00,60.00,0.50,0.50,7.00,0.00,0.00,0.00,"1",5.00,,,,0.00,2.50,0,0,0,"next to road. No photo.",,,,20,0,0,0
1133,"PNT1000087","PENDOLA",6/16/2010 0:00:00,"TF, VA",1999.00,,"WGS84 UTM zone 10",662048.50,4369277.70,145.00,34.00,"granite",,5.00,0.00,1.00,86.00,8.00,10.00,1.00,0.50,10.00,0.50,0.00,0.00,"1",5.00,,,,0.00,1.50,1,0,1,,,,,20,20,0,20
1134,"PNT1000074","PENDOLA",8/18/2010 0:00:00,"GB, AJ, KS",1999.00,,"WGS84 UTM zone 10",662448.66,4369088.80,175.00,57.00,"granite",,15.00,0.00,4.00,71.00,10.00,65.00,0.00,0.50,45.00,0.00,1.00,0.00,"1",5.00,,,,0.10,3.00,1,0,1,,,,,20,20,0,20
1135,"PNT1000063","PENDOLA",6/14/2010 0:00:00,"KW, BL, GB, VA, TF",1999.00,,"WGS84 UTM zone 10",662461.50,4368896.73,128.00,32.00,"granite",,5.00,0.00,8.00,80.00,7.00,31.00,0.50,0.50,55.00,2.00,0.00,8.00,"1",5.00,,,,0.50,1.00,0,0,0,,,,,20,0,0,0
1136,"PNT1000051","PENDOLA",6/14/2010 0:00:00,"KW, BL, GB,VA,TF",1999.00,,"WGS84 UTM zone 10",662475.93,4368684.83,80.00,40.00,"granite",,1.00,0.00,2.00,90.00,7.00,28.00,0.50,5.00,8.00,0.50,1.00,80.00,"1",3.00,,,,1.00,1.00,3,3,0,,,,,20,60,60,0
1137,"PNT1000025","PENDOLA",8/11/2010 0:00:00,"BL, GB, KW",1999.00,,"WGS84 UTM zone 10",663688.43,4368130.88,184.00,54.00,"granite",,15.00,0.00,2.00,76.00,7.00,18.00,1.00,5.00,35.00,0.00,0.50,25.00,"1",3.00,,,,0.10,2.00,4,3,1,,,,,20,80,60,20
1138,"SPA1000001","SPANISH",9/7/2010 0:00:00,"BL, GB, TF",2003.00,,"WGS84 UTM zone 10",514549.14,4384683.53,268.00,28.00,"granite",,49.00,35.00,0.50,15.00,1.00,10.00,1.00,0.50,0.00,0.50,0.00,0.00,"1",1.00,,,,0.00,1.00,3,3,0,"inv: BRTE",,,,20,60,60,0
1139,"SPA1000002","SPANISH",9/7/2010 0:00:00,"BL, GB, TF",2003.00,,"WGS84 UTM zone 10",514145.59,4384862.89,282.00,20.00,"granite",,10.00,2.00,3.00,73.00,12.00,32.00,0.50,0.00,2.00,15.00,0.50,10.00,"1",3.00,,,,0.00,2.00,8,6,2,,,,,20,160,120,40
1140,"SPA1000003","SPANISH",9/7/2010 0:00:00,"BL, GB, TF",2003.00,,"WGS84 UTM zone 10",514348.14,4384866.48,286.00,20.00,"granite",,15.00,3.00,2.00,79.00,1.00,55.00,10.00,15.00,1.00,3.00,0.00,5.00,"1",2.00,,,,0.00,1.50,5,2,3,,,,,20,100,40,60
1141,"SPA1000004","SPANISH",9/7/2010 0:00:00,"BL, GB, TF",2003.00,,"WGS84 UTM zone 10",514540.17,4384870.00,250.00,15.00,"granite",,27.00,4.00,2.00,60.00,7.00,60.00,7.00,10.00,0.00,2.00,1.00,0.00,"1",3.00,,,,0.00,0.70,3,2,1,"Inv: BRTE",,,,20,60,40,20
1142,"SPA1000005","SPANISH",9/7/2010 0:00:00,"BL, GB, TF",2003.00,,"WGS84 UTM zone 10",514737.35,4384875.96,301.00,31.00,"granite",,20.00,2.00,3.00,65.00,10.00,57.00,5.00,1.00,0.00,18.00,0.50,15.00,"1",3.00,,,,0.00,2.00,3,1,2,,,,,20,60,20,40
1143,"SPA1000035","SPANISH",9/8/2010 0:00:00,"BL,KW",2003.00,,"WGS84 UTM zone 10",513299.36,4386241.66,60.00,42.00,"granite",,0.50,47.00,3.00,35.00,10.00,39.00,4.00,2.00,15.00,1.00,0.00,0.00,"1",4.00,,,,1.00,2.00,2,0,2,,,,,20,40,0,40
1144,"SPA1000052","SPANISH",9/8/2010 0:00:00,"BL, KW",2003.00,,"WGS84 UTM zone 10",512878.55,4386627.14,58.00,84.00,"granite",,40.00,39.00,1.00,8.00,12.00,28.00,2.00,5.00,12.00,0.00,10.00,1.00,"1",5.00,,,,0.00,0.50,4,0,4,"Inv: BRTE",,,,20,80,0,80
1145,"SPA1000017","SPANISH",9/8/2010 0:00:00,"BL, KW",2003.00,,"WGS84 UTM zone 10",512709.12,4385613.06,186.00,53.00,"granite",,15.00,15.00,1.00,60.00,4.00,2.00,3.00,1.00,5.00,10.00,15.00,10.00,"1",3.00,,,,0.00,1.10,11,6,5,,,,,20,220,120,100
1146,"SPA1000029","SPANISH",9/8/2010 0:00:00,"KW, BL",2003.00,,"WGS84 UTM zone 10",513299.72,4386034.03,120.00,45.00,"granite",,40.00,3.00,4.00,50.00,3.00,50.00,2.00,3.00,5.00,0.00,2.00,0.00,"1",5.00,,,,0.00,2.00,2,0,2,"Inv: BRTE",,,,20,40,0,40
1147,"SPA1000053","SPANISH",9/8/2010 0:00:00,"KW, BL",2003.00,,"WGS84 UTM zone 10",513095.57,4386639.64,230.00,86.00,"granite",,60.00,15.00,2.00,20.00,3.00,6.00,2.00,0.50,12.00,8.00,10.00,0.00,"1",4.00,,,,0.10,2.00,7,0,7,"Inv: BRTE.  Moved plot 15m at 90 degress out of streambed.",,,,20,140,0,140
1148,"SPA1000060","SPANISH",9/8/2010 0:00:00,"KW, BL",2003.00,,"WGS84 UTM zone 10",512875.05,4386824.40,32.00,62.00,"granite",,15.00,60.00,3.00,12.00,10.00,24.00,1.00,1.00,30.00,2.00,10.00,10.00,"1",5.00,,,,0.00,1.00,9,0,9,"no visible conifer seed sources. Inv: BRTE",,,,20,180,0,180
1149,"PNP1000015","PENDOLA",7/27/2010 0:00:00,"BL, KW, GB",1999.00,,"WGS84 UTM zone 10",658322.99,4365727.61,22.00,28.00,"granite",,23.00,0.50,2.00,60.00,15.00,27.00,3.00,0.50,40.00,2.00,5.00,5.00,"1",5.00,,,,0.50,2.00,4,3,1,,,,,20,80,60,20
1150,"PNP1000002","PENDOLA",7/27/2010 0:00:00,"BL, GB, KW",1999.00,,"WGS84 UTM zone 10",657745.70,4364911.13,169.00,53.00,"granite",,11.00,15.00,2.00,70.00,2.00,32.00,2.00,25.00,25.00,0.50,0.00,15.00,"1",3.00,,,,0.30,3.00,2,2,0,"inv: Thistle, LACE",,,,20,40,40,0
1151,"PNP1000005","PENDOLA",7/29/2010 0:00:00,"BL, GB",1999.00,,"WGS84 UTM zone 10",657133.70,4365492.48,33.00,12.00,"granite",,0.50,0.50,5.00,80.00,15.00,67.00,10.00,0.50,50.00,70.00,2.00,70.00,"1",3.00,,,,0.80,3.50,6,6,0,"moved plot 13m @ 96 degrees",,,,20,120,120,0
1152,"PNP1000007","PENDOLA",7/29/2010 0:00:00,"BL, GB",1999.00,,"WGS84 UTM zone 10",657522.22,4365482.02,15.00,67.00,"granite",,10.00,5.00,3.00,67.00,15.00,25.00,7.00,0.00,25.00,0.00,0.00,7.00,"1",5.00,,,,0.00,2.00,2,1,1,"moved plot approx 5 m south sues to sheer drop off.",,,,20,40,20,20
1153,"PNP1000009","PENDOLA",7/27/2010 0:00:00,"BL, GB, KW",1999.00,,"WGS84 UTM zone 10",657925.72,4365508.12,308.00,38.00,"granite",,25.00,2.00,1.00,67.00,15.00,4.00,0.00,2.00,7.00,2.00,0.50,2.00,"1",5.00,,,,0.00,1.50,4,2,2,,,,,20,80,40,40
1154,"PNP1000011","PENDOLA",7/29/2010 0:00:00,"BL, GB",1999.00,,"WGS84 UTM zone 10",657119.50,4365677.41,64.00,64.00,"granite",,1.00,0.50,4.00,65.00,30.00,50.00,1.00,0.50,12.00,41.00,10.00,40.00,"1",2.00,,,,0.10,2.00,4,2,2,,,,,20,80,40,40
1155,"PNP1000012","PENDOLA",7/29/2010 0:00:00,"BL, GB",1999.00,,"WGS84 UTM zone 10",657317.29,4365689.06,224.00,15.00,"granite",,1.00,50.00,2.00,40.00,7.00,35.00,0.50,1.00,30.00,0.00,0.50,2.00,"1",5.00,,,,0.10,1.00,2,0,2,"in drainage. Tons of rocks.",,,,20,40,0,40
1156,"PNP1000014","PENDOLA",7/27/2010 0:00:00,"BL, GB, KW",1999.00,,"WGS84 UTM zone 10",658113.79,4365719.42,360.00,35.00,"granite",,20.00,10.00,4.00,66.00,0.50,82.00,3.00,0.50,0.00,10.00,0.00,0.50,"1",5.00,,,,0.00,2.00,0,0,0,,,,,20,0,0,0
1157,"PNP1000038","PENDOLA",7/28/2010 0:00:00,"BL, GB, KW",1999.00,,"WGS84 UTM zone 10",659048.78,4367744.70,51.00,54.00,"granite",,4.00,1.00,5.00,60.00,30.00,78.00,0.00,0.00,6.00,0.00,0.00,0.50,"1",5.00,,,,2.00,4.50,1,0,1,,,,,20,20,0,20
1158,"PNP1000041","PENDOLA",7/28/2010 0:00:00,"BL, GB, KW",1999.00,,"WGS84 UTM zone 10",659044.60,4367942.68,109.00,50.00,"granite",,8.00,0.50,2.00,80.00,10.00,30.00,1.00,60.00,0.00,0.00,0.00,0.00,"1",5.00,,,,0.10,1.50,0,0,0,"grassy patch in otherwise bushy landscape.",,,,20,0,0,0
1159,"PNT1000036","PENDOLA",8/3/2010 0:00:00,"BL, GB, KW",1999.00,,"WGS84 UTM zone 10",661058.01,4368455.03,174.00,47.00,"granite",,9.00,0.50,6.00,70.00,15.00,51.00,1.00,2.00,20.00,0.00,0.00,8.00,"1",4.00,,,,0.10,3.00,5,5,0,,,,,20,100,100,0
1162,"PNP1110069","PENDOLA",8/4/2011 0:00:00,"CP, CR, TR, MS",1999.00,"PLumas69S","NAD83 UTM zone 10",657639.35,4364305.70,308.00,50.00,"Granite",,0.50,1.00,3.00,96.00,0.50,40.00,8.00,0.50,35.00,60.00,0.50,80.00,"1",1.00,,,,0.00,2.00,2,2,0,,8.00,40.00,75.00,20,40,40,0
1163,"PNP1110210","PENDOLA",8/4/2011 0:00:00,"CP, CR, TR, MS",1999.00,"Plumas210S","NAD83 UTM zone 10",656745.31,4365912.17,165.00,27.00,"Granite",,0.50,65.00,1.00,19.00,15.00,20.00,20.00,0.00,40.00,35.00,0.50,50.00,"1",2.00,,,,0.20,1.50,3,3,0,,20.00,50.00,45.00,20,60,60,0
1164,"PNP1110127","PENDOLA",8/4/2011 0:00:00,"CP, CR, TR, MS",1999.00,"Plumas127S","NAD83 UTM zone 10",657221.90,4365108.23,7.00,0.00,"Granite",,35.00,0.00,1.00,89.00,10.00,50.00,20.00,0.50,10.00,50.00,1.00,50.00,"1",3.00,,,,1.00,3.00,6,5,1,"Moved plot 30m E away from road",20.00,65.00,55.00,20,120,100,20
1165,"PNP1110189","PENDOLA",8/4/2011 0:00:00,"CP, CR, TR, MS",1999.00,"Plumas189S","NAD83 UTM zone 10",657162.28,4365730.23,15.00,15.00,"Granite",,0.50,0.00,3.00,67.00,30.00,15.00,50.00,2.00,85.00,5.00,1.00,95.00,"1",3.00,,,,3.00,7.00,3,2,1,,50.00,90.00,85.00,20,60,40,20
1166,"PNP1110098","PENDOLA",8/4/2011 0:00:00,"CP, CR, TR, MS",1999.00,"Pluma98S","NAD83 UTM zone 10",657983.99,4364748.83,238.00,15.00,"Granite",,10.00,0.50,1.00,84.00,5.00,98.00,8.00,0.50,10.00,20.00,5.00,50.00,"1",5.00,,,,0.00,6.00,1,1,0,,8.00,99.00,30.00,20,20,20,0
1167,"PNP1110019","PENDOLA",8/4/2011 0:00:00,"CP, CR, TR, MS",1999.00,"Plumas19S","NAD83 UTM zone 10",656826.44,4363506.27,90.00,26.00,"Granite",,15.00,5.00,0.50,75.00,5.00,21.00,1.00,9.00,0.00,12.00,0.00,10.00,"1",1.00,,,,0.00,0.50,0,0,0,,10.00,35.00,12.00,20,0,0,0
1168,"PNP1110033","PENDOLA",8/5/2011 0:00:00,"CP, CR, TR, MS",1999.00,"Plumas33S","NAD83 UTM zone 10",656023.38,4363874.96,240.00,31.00,"Granite",,30.00,2.00,1.00,63.00,4.00,50.00,10.00,1.00,2.00,48.00,0.00,15.00,"1",2.00,,,,1.00,3.50,2,2,0,,10.00,85.00,50.00,20,40,40,0
1169,"PNP1110022","PENDOLA",8/5/2011 0:00:00,"CP, CR, TR, MS",1999.00,"Plumas22S","NAD83 UTM zone 10",655820.11,4363678.91,115.00,25.00,"Granite",,25.00,0.50,2.00,71.00,2.00,80.00,10.00,5.00,2.00,50.00,0.00,20.00,"1",2.00,,,,0.00,0.20,6,5,1,,11.00,95.00,50.00,20,120,100,20
1170,"PNP1110412","PENDOLA",7/12/2011 0:00:00,"CP, CR, TR, MS",1999.00,"Plumas412S","NAD83 UTM zone 10",657889.24,4367931.99,290.00,6.00,"Granite",,1.00,0.00,1.00,90.00,8.00,0.00,16.00,2.00,20.00,78.00,1.00,80.00,"1",0.00,,,,1.50,3.00,11,11,0,"Control Plot",18.00,20.00,80.00,20,220,220,0
1171,"PNP1110348","PENDOLA",7/12/2011 0:00:00,"CP, CR, TR, MS",1999.00,"Plumas348S","NAD83 UTM zone 10",657725.31,4367554.41,300.00,21.00,"Granite",,0.50,0.50,2.00,93.00,5.00,0.00,0.00,0.00,99.00,5.00,0.50,99.00,"1",0.00,,,,2.00,2.00,8,8,0,"Control Plot",0.00,15.00,99.00,20,160,160,0
1172,"PNP1110278","PENDOLA",7/12/2011 0:00:00,"CP, CR, TR, MS",1999.00,"Plumas278S","NAD83 UTM zone 10",656928.70,4366509.24,280.00,25.00,"Granite",,0.50,0.00,1.00,89.00,10.00,1.00,29.00,1.00,82.00,1.00,0.50,80.00,"1",0.00,,,,1.00,2.00,8,8,0,"Control Plot",30.00,40.00,82.00,20,160,160,0
1173,"PNP1110013","PENDOLA",7/14/2011 0:00:00,"CP, CR, TR, MS",1999.00,"Plumas13S","NAD83 UTM zone 10",657235.33,4363317.08,235.00,17.00,"Granite",,0.50,0.00,2.00,93.00,5.00,16.00,1.00,0.00,80.00,99.00,10.00,99.00,"1",0.00,,,,1.00,2.50,8,8,0,"Control plot",1.00,40.00,99.00,20,160,160,0
1174,"PNP1110011","PENDOLA",7/14/2011 0:00:00,"CP, CR, TR, MS",1999.00,"Plumas11S","NAD83 UTM zone 10",656842.81,4363313.88,95.00,20.00,"Granite",,0.50,0.00,3.00,77.00,20.00,20.00,8.00,0.00,80.00,20.00,1.00,99.00,"1",0.00,,,,1.00,4.00,9,9,0,"Edged by creek on S side, high severity on N side",8.00,60.00,99.00,20,180,180,0
1175,"PNP1110002","PENDOLA",7/14/2011 0:00:00,"CP, CR, TR, MS",1999.00,"Plumas2S","NAD83 UTM zone 10",656845.32,4362900.42,328.00,16.00,"Granite",,0.50,1.00,3.00,66.00,30.00,0.00,0.00,0.00,95.00,40.00,1.00,95.00,"1",0.00,,,,0.50,2.00,8,8,0,"Control plot",0.00,5.00,95.00,20,160,160,0
1176,"PNP1110111","PENDOLA",7/11/2011 0:00:00,"CP, CR, TR, MS",1999.00,"Plumas111S","NAD83 UTM zone 10",658564.30,4364741.82,45.00,34.00,"Granite",,1.00,0.00,2.00,77.00,20.00,0.00,0.00,0.00,90.00,90.00,1.00,98.00,"1",1.00,,,,2.50,5.00,5,5,0,"Moved Plot 30m NE to avoid road",0.00,20.00,98.00,20,100,100,0
1177,"PNP1110107","PENDOLA",7/12/2011 0:00:00,"CP, CR, TR, MS",1999.00,"no photo","NAD83 UTM zone 10",657793.01,4364748.88,0.00,30.00,"Granite",,49.00,0.00,1.00,50.00,0.50,80.00,15.00,1.00,25.00,10.00,0.50,80.00,"1",5.00,,,,0.00,1.00,0,0,0,,20.00,40.00,30.00,20,0,0,0
1178,"PNP1110113","PENDOLA",7/11/2011 0:00:00,"CP, CR, TR, MS",1999.00,"Plumas113S","NAD83 UTM zone 10",658994.93,4364781.30,82.00,65.00,"Granite",,0.50,0.00,2.00,73.00,25.00,0.00,0.00,0.00,95.00,40.00,2.00,95.00,"1",0.00,,,,1.00,3.50,7,6,1,"Lots of downed trees",0.00,15.00,98.00,20,140,120,20
1179,"BST1100326","BASSETTS",8/11/2011 0:00:00,"CP, MS",2006.00,"2564 CP","NAD83 UTM zone 10",707129.32,4390797.86,185.00,35.00,"Granite",,10.00,8.00,1.00,66.00,15.00,60.00,2.00,0.50,0.00,3.00,2.00,0.00,"1",5.00,,,,0.00,1.00,1,0,1,,2.00,65.00,3.00,20,20,0,20
1180,"PNP1110109","PENDOLA",7/11/2011 0:00:00,"CP, CR, TR, MS",1999.00,"Plumas109S","NAD83 UTM zone 10",658184.72,4364745.52,328.00,29.00,"Granite",,0.50,0.00,2.00,78.00,20.00,1.00,0.00,0.00,85.00,5.00,1.00,85.00,"1",1.00,,,,0.50,2.50,7,7,0,"Lots of downed hardwoods",0.00,25.00,85.00,20,140,140,0
1181,"PNP1110038","PENDOLA",7/14/2011 0:00:00,"CP, CR, TR, MS",1999.00,"plumas38S","NAD83 UTM zone 10",657017.08,4363915.27,308.00,25.00,"Granite",,20.00,1.00,2.00,75.00,2.00,98.00,20.00,0.50,8.00,0.00,0.00,85.00,"1",5.00,,,,0.00,1.00,0,0,0,,20.00,50.00,8.00,20,0,0,0
1182,"BST1100329","BASSETTS",8/10/2011 0:00:00,"CP, MS",2006.00,"2569 CP","NAD83 UTM zone 10",707729.78,4390820.19,165.00,24.00,"Granite",,10.00,2.00,2.00,82.00,4.00,55.00,2.00,1.00,0.00,12.00,0.00,12.00,"1",4.00,"P",,,0.00,1.00,4,4,0,"Planting in and around plot",3.00,65.00,12.00,20,80,80,0
1183,"PNP1110128","PENDOLA",7/13/2011 0:00:00,"CP, CR, TR, MS",1999.00,"Plumas128S","NAD83 UTM zone 10",657411.74,4365125.54,16.00,6.00,"Granite",,0.50,0.50,2.00,90.00,8.00,60.00,4.00,1.00,50.00,60.00,5.00,95.00,"1",1.00,,,,0.50,2.00,12,12,0,"Moved plot 40 SE to avoid road",5.00,75.00,95.00,20,240,240,0
1184,"BST1100328","BASSETTS",8/10/2011 0:00:00,"CP, MS",2006.00,"2568 CP","NAD83 UTM zone 10",707534.08,4390808.12,170.00,52.00,"Granite",,15.00,5.00,0.50,60.00,20.00,20.00,15.00,0.50,0.00,0.50,2.00,0.00,"1",4.00,,,,0.00,0.50,13,9,4,,15.00,35.00,0.50,20,260,180,80
1185,"PNP1110130","PENDOLA",7/13/2011 0:00:00,"CP, CR, TR, MS",1999.00,"Plumas130S","NAD83 UTM zone 10",657779.51,4365184.07,342.00,23.00,"Granite",,5.00,0.50,2.00,83.00,10.00,3.00,20.00,0.50,50.00,45.00,1.00,40.00,"1",1.00,,,,1.00,2.00,8,8,0,,21.00,60.00,65.00,20,160,160,0
1186,"BST1100327","BASSETTS",8/10/2011 0:00:00,"CP, MS",2006.00,"3567 CP","NAD83 UTM zone 10",707335.67,4390802.12,220.00,51.00,"Granite",,12.00,1.00,1.00,81.00,5.00,60.00,5.00,0.50,0.00,1.00,0.00,0.00,"1",5.00,"P",,,0.00,0.30,0,0,0,"Planting, PIPOs and PILAs",5.00,65.00,1.00,20,0,0,0
1187,"PNP1110165","PENDOLA",7/13/2011 0:00:00,"CP, CR, TR, MS",1999.00,"Plumas165S","NAD83 UTM zone 10",656973.95,4365498.84,115.00,10.00,"Granite",,1.00,0.00,2.00,82.00,15.00,15.00,9.00,1.00,1.00,69.00,1.00,70.00,"1",1.00,,,,0.50,2.00,9,9,0,,10.00,60.00,70.00,20,180,180,0
1188,"BST1100332","BASSETTS",8/10/2011 0:00:00,"CP, MS",2006.00,"2573 CP","NAD83 UTM zone 10",708336.74,4390833.06,111.00,47.00,"Granite",,30.00,5.00,3.00,52.00,10.00,0.50,1.00,0.00,0.00,50.00,2.00,50.00,"1",2.00,,,,0.10,1.50,6,6,0,,1.00,1.00,50.00,20,120,120,0
1189,"BST1100347","BASSETTS",8/10/2011 0:00:00,"CP, MS",2006.00,"2563 CP","NAD83 UTM zone 10",707331.41,4391002.32,220.00,20.00,"Granite",,20.00,10.00,0.50,60.00,10.00,35.00,1.00,0.50,0.00,4.00,0.00,0.00,"1",5.00,,,,0.00,0.50,0,0,0,,1.00,40.00,4.00,20,0,0,0
1190,"PNP1110123","PENDOLA",7/13/2011 0:00:00,"CP, CR, TR, MS",1999.00,"Plumas 126S","NAD83 UTM zone 10",656980.28,4365113.08,50.00,28.00,"Granite",,10.00,1.00,2.00,67.00,20.00,55.00,1.00,0.50,40.00,0.50,2.00,90.00,"1",5.00,,,,0.00,1.00,0,0,0,,1.00,2.00,40.00,20,0,0,0
1191,"BST1100350","BASSETTS",8/10/2011 0:00:00,"CP, MS",2006.00,"2570 CP","NAD83 UTM zone 10",707921.86,4391009.88,240.00,31.00,"Granite",,6.00,10.00,3.00,78.00,3.00,0.00,70.00,6.00,50.00,6.00,0.00,50.00,"1",3.00,,,,0.00,0.30,3,3,0,"Fern, monkey flower",70.00,70.00,55.00,20,60,60,0
