OldPLOTID,Regen_Plot,DBH,ID,Species,comments
,ZSM1200019,81.3,1714,PSMA,
,ZSM1200021,20.5,1715,QUCH2,
,ZSM1200021,16.5,1716,QUCH2,
,ZSM1200021,15,1717,QUCH2,
,ZSM1200022,45.8,1718,PSMA,
,ZSM1200022,24.3,1719,QUCH2,
,ZSM1200024,29,1720,PSMA,
,ZSM1200024,16.7,1721,PSMA,
,ZSM1200025,33,1722,PSMA,
,ZSM1200025,28,1723,PSMA,
,ZSM1200025,45.6,1724,PSMA,
,ZSM1200025,47.5,1725,PSMA,
,ZSM1200027,23.7,1726,QUJO3,
,ZSM1200028,30.5,1727,PSMA,
,ZSM1200029,16.3,1728,PSMA,
,ZSM1200029,20,1729,QUCH2,
,ZSM1200030,27,1730,QUCH2,
,ZAC1200033,48.1,1731,QUCH2,
,ZAC1200033,40.3,1732,QUCH2,
,ZAC1200033,43.5,1733,QUCH2,
,ZAC1200033,34.5,1734,PSMA,
,ZAC1200033,16.5,1735,QUCH2,
,ZSM1200033,48.1,1736,QUCH2,
,ZSM1200033,40.3,1737,QUCH2,
,ZSM1200033,43.5,1738,QUCH2,
,ZSM1200033,34.5,1739,PSMA,
,ZSM1200033,16.5,1740,QUCH2,
,ZSM1200034,42.3,1741,PSMA,
,ZSM1200034,20.2,1742,PSMA,
,ZSM1200034,52.1,1743,QUCH2,
,ZSM1200034,68,1744,QUCH2,
,ZAC1200001,72.5,1745,PSMA,
,ZAC1200002,73,1746,PSMA,
,ZAC1200002,22,1747,QUCH2,
,ZAC1200002,69.5,1748,PSMA,
,ZAC1200004,56.5,1749,PSMA,
,ZAC1200022,23,1750,QUCH2,
,ZAC1200025,34,1751,QUCH2,
,ZAC1200037,16,1752,QUCH2,
,ZAC1200037,11.5,1753,QUCH2,
,ZAC1200038,25,1754,QUCH2,
,ZAC1200038,12,1755,QUCH2,
,ZAC1200038,14,1756,QUCH2,
,ZAC1200096,6,1757,QUJO3,
,ZAC1200096,3,1758,QUJO3,
,ZAC1200096,6.5,1759,QUJO3,
,ZAC1200101,24,1760,QUCH2,
,ZAC1200101,11,1761,QUCH2,
,ZAC1200103,17,1762,PSMA,
,ZAC1200105,14,1763,QUBE5,
,ZAC1200106,6,1764,QUCH2,
,ZAC1200106,9.5,1765,QUCH2,
,ZAC1200106,3,1766,CEBE3,
,ZAC1200108,,1767,QUCH2,
,ZAC1200108,,1768,QUCH2,
,ZAC1200111,20,1770,QUCH2,
,ZAC1200117,15,1771,QUCH2,
,ZAC1200118,17,1772,QUBE5,
,ZAC1200263,4.8,1773,CEMO2,
,ZAC1200263,4.5,1774,QUBE5,
,ZAC1200263,2,1775,QUBE5,
,ZAC1200263,3.5,1776,CEMO2,
,ZAC1200263,4,1777,CEMO2,
,ZAC1200263,3,1778,QUJO3,
,ZAC1200263,2.3,1779,QUBE5,
,ZAC1200263,3,1780,QUBE5,
,ZAC1200263,4,1781,QUBE5,
,ZAC1200264,14,1782,QUBE5,
,ZAC1200264,5,1783,CEMO2,
,ZAC1200264,4.5,1784,CEMO2,
,ZAC1200264,17,1785,QUBE5,
,ZAC1200264,12,1786,QUBE5,
,ZAC1200293,17,1791,JUCA7,
,PWR1300104,25,1792,QUCH2,
,PWR1300104,15,1793,CADE27,
,PWR1300104,9.5,1794,QUCH2,
,PWR1300292,15,1795,ABCO,
,PWR1300292,47.9,1796,ABCO,
,PWR1300292,20.2,1797,CADE27,
,PWR1300292,44.5,1798,ABCO,
,PWR1300291,19.1,1799,CADE27,
,PWR1300291,10.2,1800,PIPO,
,PWR1300291,8.3,1801,CADE27,
,PWR1300291,13.4,1802,CADE27,
,PWR1300291,10.3,1803,CADE27,
,PWR1300291,16.3,1804,PIPO,
,PWR1300291,15.4,1805,PIPO,
,PWR1300291,12.5,1806,CADE27,
,PWR1300291,11,1807,CADE27,
,PWR1300291,11.9,1808,PIPO,
,PWR1300291,8.3,1809,CADE27,
,PWR1300291,14.1,1810,CADE27,
,PWR1300309,18,1811,CADE27,
,PWR1300309,7.6,1812,ABCO,
,PWR1300309,38.4,1813,CADE27,
,PWR1300309,66.5,1814,CADE27,
,PWR1300308,112,1815,PILA,
,PWR1300308,13.5,1816,ABCO,
,PWR1300308,19.5,1817,ABCO,
,PWR1300308,11.5,1818,ABCO,
,PWR1300308,9.4,1819,ABCO,
,PWR1300308,23,1820,CADE27,
,PWR1300548,27.1,1821,ABCO,
,PWR1300548,8.7,1822,ABCO,
,PWR1300548,14.8,1823,ABCO,
,PWR1300548,48,1824,PILA,
,PWR1300548,21.5,1825,ABCO,
,PWR1300548,18.2,1826,ABCO,
,PWR1300548,12.4,1827,ABCO,
,PWR1300548,13.1,1828,ABCO,
,PWR1300548,8.5,1829,CADE27,
,PWR1300546,14.3,1830,ABCO,
,PWR1300546,11.8,1831,ABCO,
,PWR1300546,34.4,1832,ABCO,
,PWR1300546,35.8,1833,ABCO,
,PWR1300546,14.8,1834,ABCO,
,PWR1300546,20.6,1835,ABCO,
,PWR1300569,16.8,1836,ABCO,
,PWR1300569,13.5,1837,ABCO,
,PWR1300569,14.4,1838,ABCO,
,PWR1300569,8.7,1839,ABCO,
,PWR1300569,53.3,1840,PILA,
,PWR1300569,9.9,1841,ABCO,
,PWR1300572,24.6,1842,ABCO,
,PWR1300572,18.7,1843,ABCO,
,PWR1300572,18.6,1844,ABCO,
,PWR1300103,36,1845,QUKE,
,PWR1300103,8.5,1846,QUCH2,
,PWR1300103,33.2,1847,CADE27,
,PWR1300112,9,1848,PIPO,
,PWR1300112,9.9,1849,PIPO,
,PWR1300112,81,1850,PIPO,
,PWR1300112,11.5,1851,PIPO,
,PWR1300112,16.3,1852,PIPO,
,SPA1010001,11.5,1853,QUKE,
,SPA1010001,14.5,1854,PIPO,
,SPA1010001,47.5,1855,PIPO,
,SPA1010001,9,1856,PIPO,
,SPA1010001,63,1857,PIPO,
,SPA1010002,20.7,1858,ARME,
,SPA1010002,16.8,1859,ARME,
,SPA1010003,14.1,1860,PIPO,
,SPA1010005,8.25,1861,PIPO,
,SPA1010005,11.5,1862,PIPO,
,SPA1010006,32,1863,PILA,
,SPA1010007,49.6,1864,PIPO,
,SPA1010007,45.5,1865,PSME,
,SPA1010007,27.7,1866,PSME,
,SPA1010007,2.1,1867,QUCH2,
,SPA1010007,26.6,1868,PIPO,
,SPA1010007,38.7,1869,PSME,
,SPA1010010,2.5,1870,PIJE,
,SPA1010010,4.5,1871,PIJE,
,SPA1010010,1.9,1872,CADE27,
,SPA1010010,1,1873,CADE27,
,SPA1010010,5.9,1874,PIJE,
,SPA1010010,2.2,1875,PIJE,
,SPA1010009,12.2,1876,PIPO,
,SPA1010011,19.7,1877,PSME,
,SPA1010013,55,1878,PSME,
,SPA1010013,29,1879,ABCO,
,SPA1010013,18,1880,ABCO,
,SPA1010013,14,1881,ABCO,
,SPA1010013,11.5,1882,ABCO,
,SPA1010013,30.5,1883,ABCO,
,SPA1010016,31.4,1885,ABMA,
,SPA1010016,40.8,1886,ABMA,
,SPA1010016,35,1887,ABCO,
,SPA1010017,10.6,1888,ABCO,
,SPA1010017,28.7,1889,CADE27,
,SPA1010017,24.3,1890,CADE27,
,SPA1010017,33.2,1891,CADE27,
,SPA1010018,28,1892,ABCO,
,SPA1010018,8.5,1893,ABCO,
,SPA1010018,8.5,1894,ABCO,
,SPA1010018,9.8,1895,ABCO,
,SPA1010019,74,1896,PIPO,
,ANT1200086,36,1897,PSME,
,ANT1200086,27,1898,PSME,
,ANT1200086,28.3,1899,PSME,
,ANT1200087,29,1900,PSME,
,ANT1200087,11,1901,CADE27,
,ANT1200087,23,1902,PSME,
,ANT1200087,72,1903,PSME,
,ANT1200087,18,1904,PSME,
,ANT1200087,13.2,1905,PSME,
,ANT1200087,10,1906,PSME,
,ANT1200087,58.6,1907,PSME,
,ANT1200087,15.3,1908,PSME,
,ANT1200087,13,1909,CADE27,
,ANT1200087,8,1910,PIPO,
,ANT1200092,42,1911,PSME,
,ANT1200092,13,1912,PSME,
,ANT1200094,19.2,1913,PSME,
,ANT1200094,34,1914,PSME,
,ANT1200094,11.2,1915,PSME,
,ANT1200094,15.7,1916,PSME,
,ANT1200094,23.1,1917,PSME,
,ANT1200094,9.4,1918,PSME,
,ANT1200094,13.6,1919,PSME,
,ANT1200094,24.5,1920,PSME,
,ANT1200094,12.3,1921,PSME,
,ANT1200094,16.4,1922,PSME,
,ANT1200094,16.5,1923,PSME,
,ANT1200097,9.5,1924,PSME,
,ANT1200097,34,1925,PSME,
,ANT1200098,15.2,1926,PSME,
,ANT1200098,16.3,1927,PSME,
,ANT1200098,10,1928,PSME,
,ANT1200098,10.4,1929,PSME,
,ANT1200098,10.7,1930,PSME,
,ANT1200098,19,1931,PSME,
,ANT1200098,8.5,1932,PSME,
,ANT1200098,16,1933,PSME,
,ANT1200098,18.5,1934,PSME,
,ANT1200306,29,1935,PSME,
,ANT1200306,23,1936,PSME,
,ANT1201953,41,1937,PIPO,
,ANT1202186,41,1938,PIPO,
,HAR1010005,19,1939,PIJE,
,HAR1010005,21.5,1940,PIJE,
,HAR1010005,29.9,1941,PIJE,
,HAR1010005,30.8,1942,CADE27,
,HAR1010005,47.8,1943,PIJE,
,HAR1010005,35.5,1944,CADE27,
,HAR1010006,12.3,1945,JUOC,
,HAR1010006,14,1946,JUOC,
,HAR1010008,5.8,1947,JUOC,
,BAR1300001,60.5,1948,PSME,
,BAR1300001,14.5,1949,QUKE,
,BAR1300001,49.5,1950,PILA,
,BAR1300001,11.3,1951,PSME,
,BAR1300002,13.2,1952,QUKE,
,BAR1300002,21,1953,PSMA,
,BAR1300003,21.3,1954,QUCH2,
,BAR1300003,34,1955,QUCH2,
,BAR1300004,14.7,1956,QUKE,
,BAR1300004,19,1957,PSME,
,BAR1300004,25,1958,PSME,
,BAR1300005,12.1,1959,PSME,
,BAR1300005,45,1960,PSME,
,BAR1300005,26.5,1961,QUCH2,
,BAR1300005,38.9,1962,PSME,
,BAR1300005,42.5,1963,PSME,
,BAR1300006,14.1,1964,PSME,
,BAR1300006,14.4,1965,PSME,
,BAR1300006,9.8,1966,PSME,
,BAR1300006,12,1967,PSME,
,BAR1300006,26.5,1968,PSME,
,BAR1300006,21.4,1969,PSME,
,BAR1300006,53,1970,QUKE,
,BAR1300006,26.1,1971,PSME,
,BAR1300006,38.7,1972,QUKE,
,BAR1300006,15.6,1973,PSME,
,BAR1300006,13.5,1974,PSME,
,BAR1300006,14.3,1975,PSME,
,BAR1300006,29.5,1976,PSME,
,BAR1300006,16.4,1977,PSME,
,BAR1300006,10.2,1978,PSME,
,BAR1300007,31.5,1979,PSME,
,BAR1300007,23,1980,PSME,
,BAR1300007,13.3,1981,PSME,
,BAR1300007,9.4,1982,PSME,
,BAR1300007,25,1983,QUKE,
,BAR1300007,8.2,1984,PSME,
,BAR1300007,40.5,1985,QUKE,
,BAR1300007,24,1986,PISA2,
,BAR1300007,23,1987,QUKE,
,SIM1300008,23.2,1988,LIDE3,
,SIM1300008,9.8,1989,LIDE3,
,SIM1300008,35.6,1990,LIDE3,
,SIM1300008,17,1991,LIDE3,
,SIM1300008,18,1992,LIDE3,
,SIM1300008,16.3,1993,LIDE3,
,SIM1300008,12.3,1994,QUCH2,
,SIM1300021,13.7,1995,QUCH2,
,SIM1300021,12.6,1996,QUCH2,
,SIM1300021,35.5,1997,ARME,
,SIM1300021,29.2,1998,ARME,
,SIM1300021,32,1999,ARME,
,SIM1300034,19.7,2000,ARME,
,SIM1300034,25.2,2001,ARME,
,SIM1300034,24.4,2002,LIDE3,
,SIM1300034,8.5,2003,LIDE3,
,SIM1300034,15.5,2004,LIDE3,
,SIM1300034,17.9,2005,QUCH2,
,SIM1300034,13.3,2006,PSME,
,SIM1300034,21,2007,PILA,
,SIM1300068,51.5,2008,PSME,
,SIM1300068,41,2009,QUCH2,
,SIM1300068,40.5,2010,QUCH2,
,SIM1300068,41,2011,QUCH2,
,SIM1300068,11.5,2012,QUCH2,
,SIM1300081,15.5,2013,PSME,
,SIM1300081,8.5,2014,PSME,
,SIM1300081,13.7,2015,PSME,
,SIM1300081,8.3,2016,PSME,
,SIM1300081,22.1,2017,PSME,
,SIM1300149,54.5,2018,PSME,
,SIM1300149,35.7,2019,QUCH2,
,SIM1300149,10.9,2020,QUCH2,
,SIM1300149,28.2,2021,PSME,
,SIM1300157,19.2,2022,QUCH2,
,SIM1300157,29.8,2023,QUCH2,
,SIM1300157,27,2024,QUCH2,
,SIM1300157,34.7,2025,PSME,
,SIM1300157,9.7,2026,QUCH2,
,SIM1300157,19,2027,QUCH2,
,SIM1300157,12.4,2028,QUCH2,
,SIM1300157,21.4,2029,QUCH2,
,SIM1300157,20.1,2030,QUCH2,
,SIM1300157,9.1,2031,QUCH2,
,SIM1300168,35.6,2032,PSME,
,SIM1300168,26.6,2033,PSME,
,SIM1300168,20.8,2034,PSME,
,SIM1300168,51.9,2035,PSME,
,SIM1300168,43,2036,PSME,
,SIM1300168,26.1,2037,PSME,
,SIM1300168,20.4,2038,PSME,
,SIM1300168,30.9,2039,PSME,
,SIM1300168,9.2,2040,PSME,
,SIM1300170,19.7,2041,QUKE,
,SIM1300170,32.9,2042,PSME,
,SIM1300170,19,2043,QUKE,
,SIM1300175,47,2044,QUKE,
,SIM1300175,33,2045,PSME,
,SIM1300175,38,2046,QUKE,
,SIM1300176,24,2047,QUKE,
,SIM1300176,19,2048,QUKE,
,SIM1300176,15.3,2049,QUKE,
,SIM1300176,20,2050,QUKE,
,SIM1300176,12.2,2051,PSME,
,SIM1300176,22.5,2052,QUKE,
,SIM1300176,18,2053,QUKE,
,SIM1300176,32,2054,QUKE,
,SIM1300176,19.5,2055,PSME,
,SIM1300176,20.2,2056,PSME,
,SIM1300176,26.5,2057,PSME,
,SIM1300176,22.5,2058,QUKE,
,SIM1300176,22.7,2059,QUKE,
,SIM1300180,57,2060,PSME,
,SIM1300180,29.4,2061,QUCH2,
,SIM1300180,39,2062,QUCH2,
,SIM1300180,36,2063,QUCH2,
,SIM1300180,26,2064,QUCH2,
,CUB1300111,13,2065,PIPO,
,CUB1300111,21.4,2066,PIPO,
,CUB1300111,28.2,2067,PIPO,
,CUB1300111,9.5,2068,PIPO,
,CUB1300111,11,2069,PIPO,
,CUB1300117,59.2,2070,CADE27,
,CUB1300125,20,2071,CADE27,
,CUB1300125,38.8,2072,PIPO,
,CUB1300125,30.7,2073,QUCH2,
,CUB1300125,12.5,2074,QUCH2,
,CUB1300125,7.8,2075,CADE27,
,CUB1310350,31.3,2076,ABCO,
,CUB1310350,8.2,2077,ABCO,
,CUB1310350,69,2078,PIPO,
,CUB1310350,55.5,2079,PIPO,
,CUB1310350,27.5,2080,CADE27,
,CUB1310350,35,2081,ABCO,
,CUB1310351,11.5,2082,ABCO,
,CUB1310351,11.5,2083,ABCO,
,CUB1310351,29,2084,CADE27,
,CUB1310351,9.5,2085,ABCO,
,CUB1300361,16.2,2086,ABCO,
,CUB1300361,38.2,2087,ABCO,
,CUB1300361,17,2088,ABCO,
,CUB1300361,54.5,2089,ABCO,
,CUB1300361,23.2,2090,ABCO,
,CUB1300361,27.8,2091,ABCO,
,CUB1300362,27.4,2092,ABCO,
,CUB1300362,12.4,2093,CADE27,
,CUB1300362,44,2094,PSME,
,CUB1300362,38,2095,PSME,
,CUB1300362,19.4,2096,CADE27,
,CUB1300362,32.5,2097,ABCO,
,CUB1300370,47,2098,PILA,
,CUB1300370,38.4,2099,ABCO,
,CUB1300370,63.4,2100,ABCO,
,CUB1310371,29,2101,ABCO,
,CUB1310371,15.3,2102,CADE27,
,CUB1310371,54.9,2103,ABCO,
,CUB1310378,27.6,2104,ABCO,
,CUB1310378,11.3,2105,PSME,
,CUB1310378,83.7,2106,PIPO,
,CUB1310378,34.3,2107,CADE27,
,CUB1310378,53.4,2108,PIPO,
,CUB1310378,18,2109,ABCO,
,CUB1310379,21,2110,PILA,
,CUB1310379,18.2,2111,CADE27,
,CUB1310379,21,2112,ABCO,
,CUB1310379,35.4,2113,ABCO,
,CUB1310379,21.7,2114,ABCO,
,CUB1310379,9.2,2115,CADE27,
,BTU1300578,23.9,2116,ABCO,
,BTU1300578,15.7,2117,CADE27,
,BTU1300578,45.9,2118,ABCO,
,BTU1300578,82,2119,PILA,
,BTU1300578,11.3,2120,LIDE3,
,BTU1300578,14,2121,CADE27,
,BTU1300582,16.5,2123,CADE27,
,BTU1300582,16.4,2124,ABCO,
,BTU1300582,25.4,2125,PIPO,
,BTU1300582,18.5,2126,CADE27,
,BTU1300582,14,2127,CADE27,
,BTU1300582,18.2,2128,ABCO,
,BTU1300582,14.8,2129,CADE27,
,BTU1300587,18.4,2130,ABCO,
,BTU1300587,8.1,2131,ABCO,
,BTU1300587,18,2132,ABCO,
,BTU1300588,63,2133,PILA,
,BTU1300588,17.3,2134,ABCO,
,BTU1300588,15,2135,ABCO,
,BTU1300588,21.3,2136,ABCO,
,BTU1300588,18,2137,PIPO,
,BTU1300592,14.3,2138,ABCO,
,BTU1300596,17.9,2139,QUCH2,
,BTU1300596,15.5,2140,ABCO,
,BTU1300596,10,2141,ABCO,
,BTU1300596,10.9,2142,QUCH2,
,BTU1300597,29,2143,ABCO,
,BTU1300597,11,2144,ABCO,
,BTU1300597,13.8,2145,ABCO,
,BTU1300597,15.7,2146,ABCO,
,BTU1300597,14.1,2147,ABCO,
,BTU1300597,102.5,2148,PIPO,
,BTU1300597,16.3,2149,ABCO,
,BTU1300597,15.3,2150,ABCO,
,BTU1300602,15.6,2151,LIDE3,
,BTU1300602,55.4,2152,ABCO,
,BTU1300602,43.8,2153,ABCO,
,BTU1300602,15.6,2154,PSME,
,BTU1300603,43,2156,PIPO,
,BTU1300603,21,2157,PIPO,
,BTU1300603,14,2158,PIPO,
,BTU1300603,39.4,2159,ABCO,
,BTU1300603,74.3,2160,PIPO,
,BTU1300603,30.2,2161,ABCO,
,BTU1300567,89.9,2162,PIPO,
,AMR1300559,46,2163,PIPO,
,AMR1300559,9,2164,ABCO,
,AMR1300559,18.2,2165,ABCO,
,AMR1300559,21.3,2166,ABCO,
,AMR1300559,25.3,2167,ABCO,
,AMR1300559,10.8,2168,PILA,
,AMR1300559,17,2169,ABCO,
,AMR1300559,8.5,2170,ABCO,
,AMR1300559,22.5,2171,PIPO,
,AMR1300576,8.9,2172,PSME,
,AMR1300576,9.8,2173,ABCO,
,AMR1300576,14.7,2174,PSME,
,AMR1300590,52.8,2175,PILA,
,AMR1300590,21.5,2176,ABCO,
,AMR1300590,67.5,2177,PILA,
,AMR1300590,8.8,2178,ABCO,
,AMR1300590,9.5,2179,ABCO,
,AMR1300611,39.8,2180,PIPO,
,AMR1300638,98,2181,PSME,
,AMR1300638,30.3,2182,PSME,
,AMR1300638,15.9,2183,PILA,
,AMR1300638,17.1,2184,ABCO,
,AMR1300638,14.8,2185,ABCO,
,AMR1300638,16.1,2186,ABCO,
,AMR1300643,23.5,2187,PIPO,
,AMR1300685,11.2,2188,PILA,
,AMR1300685,22.4,2189,ABCO,
,AMR1300689,12,2190,PIPO,
,AMR1300689,9.9,2191,PIPO,
,AMR1300689,13.5,2192,PIPO,
,AMR1300014,23,2193,PIPO,
,AMR1300030,11,2194,PSME,
,AMR1300030,17.5,2195,PSME,
,AMR1300030,13.6,2196,PSME,
,AMR1300030,18.7,2197,ABCO,
,AMR1300030,13.9,2198,ABCO,
,AMR1300030,17.5,2199,ABCO,
,AMR1300032,23.5,2200,PSME,
,AMR1300032,14.2,2201,PSME,
,AMR1300032,11,2202,ABCO,
,AMR1300032,31.5,2203,PSME,
,AMR1300032,19.5,2204,PSME,
,AMR1300032,29,2205,PSME,
,AMR1300032,10.7,2206,ABCO,
,AMR1300034,27,2207,PIPO,
,AMR1300052,23.5,2208,PIPO,
,AMR1300052,25,2209,PIPO,
,AMR1300056,33.3,2210,ABCO,
,AMR1300069,21.5,2211,PSME,
,AMR1300069,13.8,2212,PILA,
,AMR1300069,22,2213,ABCO,
,AMR1300069,13.8,2214,ABCO,
,AMR1300069,39,2215,PSME,
,AMR1300080,32,2216,PIPO,
,AMR1300093,58.6,2217,PILA,
,AMR1300096,7.8,2218,ABCO,
,AMR1300096,38.4,2219,CADE27,
,AMR1300096,16.8,2220,ABCO,
,AMR1300096,44.8,2221,PIPO,
,AMR1300096,12.5,2222,ABCO,
,AMR1300096,10.6,2223,ABCO,
,AMR1300105,29,2224,PIPO,
,AMR1300106,35,2225,ABCO,
,AMR1300106,45,2226,ABCO,
,AMR1300106,45,2227,ABCO,
,AMR1300106,45.6,2228,ABCO,
,AMR1300113,48,2229,PIPO,
,AMR1300114,14.9,2230,ABCO,
,AMR1300118,62,2231,CADE27,
,AMR1300124,74.5,2233,ABCO,
,AMR1300135,50.3,2234,ABCO,
,AMR1300143,52.6,2235,ABCO,
,AMR1300151,49.7,2236,PSME,
,AMR1300152,86,2237,ABCO,
,AMR1300170,78.8,2238,ABCO,
,AMR1300170,56,2239,PILA,
,AMR1300170,35,2240,ABCO,
,AMR1300171,24.3,2241,ABCO,
,AMR1300171,26.5,2242,QUKE,
,AMR1300171,14.2,2243,CADE27,
,AMR1300171,28.2,2244,QUKE,
,AMR1300175,9.1,2245,PIPO,
,AMR1300176,57,2246,ABMA,
,AMR1300178,76.5,2247,ABMA,
,AMR1300178,56,2248,ABCO,
,AMR1300193,79.5,2249,ABMA,
,AMR1300204,55.7,2250,PIPO,
,AMR1300205,23.2,2251,PILA,
,AMR1300205,7.8,2252,PILA,
,AMR1300205,41.4,2253,PSME,
,AMR1300205,15.6,2254,PIPO,
,AMR1300209,39.4,2255,CADE27,
,AMR1300209,35.5,2256,PSME,
,AMR1300310,78,2257,PILA,
,AMR1300314,,2258,PIPO,DBH NR
,AMR1300315,76,2259,PIPO,
,AMR1300315,71,2260,PIPO,
,AMR1300378,45,2261,ABCO,
,AMR1300378,85,2262,PILA,
,AMR1300388,,2263,PIPO,DBH NR
,AMR1300391,58,2264,PILA,
,AMR1300391,28,2265,PSME,
,AMR1300391,30,2266,PILA,
,AMR1300396,9,2267,ABCO,
,AMR1300398,68.5,2268,PIPO,
,AMR1300404,12,2269,PILA,
,AMR1300412,38.7,2270,PIPO,
,AMR1300412,31.2,2271,PIPO,
,AMR1300431,37.5,2272,PILA,
,AMR1300431,38,2273,PILA,
,AMR1300431,34,2274,PIPO,
,AMR1300431,33,2275,PILA,
,AMR1300432,29,2276,PIPO,
,AMR1300432,43,2277,PILA,
,AMR1300434,27,2278,PIPO,
,AMR1300434,52,2279,PIPO,
,AMR1300434,32,2280,PSME,
,AMR1300434,47,2281,PSME,
,AMR1300434,23,2282,PSME,
,AMR1300434,55,2283,PILA,
,AMR1300435,35.8,2284,PSME,
,AMR1300438,45.6,2285,ABCO,
,AMR1300438,46.8,2286,ABMA,
,AMR1300440,30,2287,PIPO,
,AMR1300442,34.5,2288,PIPO,
,AMR1300442,49,2289,PIPO,
,AMR1300442,39.5,2290,PIPO,
,AMR1300442,46.5,2291,PIPO,
,AMR1300444,43.4,2293,ABCO,
,AMR1300444,27,2294,PILA,
,AMR1300445,63.8,2295,ABMA,
,AMR1300445,29.5,2296,ABMA,
,AMR1300445,35,2297,ABMA,
,AMR1300447,75.3,2298,PILA,
,AMR1300447,28.8,2299,ABCO,
,AMR1300447,34,2300,PSME,
,CUB1300038,12.8,2301,QUCH2,
,CUB1300038,10.6,2302,QUCH2,
,CUB1300059,25.6,2303,ABCO,
,CUB1300059,27.8,2304,QUKE,
,CUB1300059,32,2305,QUKE,
,CUB1300076,20,2306,QUCH2,
,CUB1300082,55,2307,CADE27,
,CUB1300082,41,2308,PIPO,
,CUB1300082,22,2309,PIPO,
,CUB1300082,33.5,2310,QUKE,
,CUB1300097,61,2311,PSME,
,CUB1300105,24.9,2312,QUKE,
,CUB1300105,24.3,2313,QUKE,
,CUB1300105,19.9,2314,QUKE,
,CUB1300105,20.6,2315,QUKE,
,CUB1300105,20.5,2316,QUKE,
,CUB1300105,14.5,2317,CADE27,
,CUB1300105,24.2,2318,ABCO,
,CUB1300170,12,2319,ACMA,
,CUB1300173,41.3,2320,CADE27,
,CUB1300173,86,2321,PSME,
,CUB1300184,50,2322,ABCO,
,CUB1300184,45.5,2323,ABCO,
,CUB1300184,33,2324,ABCO,
,CUB1300184,38,2325,PILA,
,CUB1300215,32,2326,ABCO,
,CUB1300215,22.5,2327,ABCO,
,CUB1300215,20.9,2328,ABMA,
,CUB1300273,20.5,2329,ABCO,
,CUB1300276,22.2,2330,ABMA,
,CUB1300282,19.5,2331,ABCO,
,CUB1300282,16.8,2332,ABCO,
,CUB1300282,31.8,2333,ABCO,
,CUB1300282,14,2334,ABCO,
,CUB1300282,28.7,2335,ABCO,
,CUB1300282,7.5,2336,CADE27,
,CUB1300293,61.3,2337,ABMA,
,CUB1300293,83,2338,ABCO,
,CUB1300293,43.2,2339,ABMA,
,CUB1300293,110.5,2340,ABMA,
,CUB1300293,44.5,2341,ABCO,
,CUB1300293,82.5,2342,ABMA,
,CUB1300293,25.7,2343,ABCO,
,CUB1300323,51,2344,ABCO,
,CUB1300327,49.5,2345,ABMA,
,CUB1300327,43,2346,ABMA,
,CUB1300327,41.5,2347,ABMA,
,CUB1300327,51,2348,ABMA,
,CUB1300327,45.5,2349,ABMA,
,CUB1300327,59,2350,PILA,
,CUB1300327,53.5,2351,ABMA,
,CUB1300374,18.5,2352,PIPO,
,CUB1300377,12.1,2353,PIPO,
,CUB1300378,18.6,2354,PIPO,
,CUB1300378,16,2355,PIPO,
,CUB1300378,23.6,2356,PIPO,
,CUB1300378,22.8,2357,PIPO,
,BTU1300035,96,2358,PILA,
,BTU1300035,42.5,2359,PIPO,
,BTU1300033,30,2360,PIPO,
,BTU1300038,32,2361,CADE27,
,BTU1300038,60.7,2362,PIPO,
,BTU1300038,31.2,2363,PIPO,
,BTU1300051,68,2364,PIPO,
,BTU1300063,,2365,ABCO,
,BTU1300087,36,2366,ABCO,
,BTU1300095,83,2367,PILA,
,BTU1300095,78,2368,PILA,
,BTU1300095,68.7,2369,PILA,
,BTU1300111,57,2370,PIPO,
,BTU1300115,,2371,PIPO,DATA NR
,BTU1300115,,2372,ABCO,DATA NR
,BTU1300115,,2373,CADE27,DATA NR
,BTU1300116,52.5,2374,ABCO,
,BTU1300119,6.8,2375,ABCO,
,BTU1300119,13.5,2376,ABCO,
,BTU1300119,71.5,2377,PIPO,
,BTU1300120,,2378,PIPO,DATA NR
,BTU1300120,16.8,2379,CADE27,
,BTU1300120,18.4,2380,ABCO,
,BTU1300121,86.5,2381,PIPO,
,BTU1300125,10.8,2382,CADE27,
,BTU1300125,11.6,2383,ABCO,
,BTU1300125,18.3,2384,ABCO,
,BTU1300128,88.3,2385,PIPO,
,BTU1300161,15.8,2386,QUKE,
,BTU1300161,8.2,2387,ABCO,
,BTU1300161,17,2388,ABCO,
,BTU1300161,17.6,2389,QUKE,
,BTU1300161,21,2390,QUKE,
,BTU1300161,11.5,2391,QUKE,
,BTU1300161,12,2392,ABCO,
,BTU1300161,18.5,2393,QUKE,
,BTU1300161,18.6,2394,QUKE,
,BTU1300161,8.5,2395,ABCO,
,BTU1300161,21,2396,QUKE,
,BTU1300161,19,2397,ABCO,
,BTU1300161,10.5,2398,ABCO,
,BTU1300161,18,2399,QUKE,
,BTU1300166,107,2400,ABCO,
,BTU1300166,19.5,2401,ABCO,
,BTU1300166,11,2402,ABMA,
,BTU1300166,14,2403,ABMA,
,BTU1300167,44.5,2404,ABCO,
,CHB2012033,20.5,2405,QUGA4,
,CHB2012033,14,2406,QUGA4,
,CHB2012033,18,2407,QUGA4,
,CHB2012033,20.3,2408,QUGA4,
,CHB2012012,13,2409,QUGA4,
