"ID","Regen_Plot","Fire","Date","Observers","Year of Fire","Photos","Datum","Longitude","Latitude","aspect","slope","parent1","parent2","BARE","ROCK","VEG (BASAL '10)","LITT","CWD","SHRUB","FORBE","GRASS","HARDWOOD","CONIFER","DEAD_OCC","LIVE_OCC","CALVEG_OBS","FIRE_SEV","HIST1","HIST2","HIST3","DUFF_cm","LITT_cm","BA_total_count","BA_live_count","BA_dead_count","NOTES","HERBS","UNDERSTORY VEG","TREE_live only","BAF","BA Total1","BA Live1","BA Dead1","seed_tree_distance_conifer","seed_tree_distance_hardwood","seed_wall_distance","dominant_tree_1","dominant_tree_2","dominant_tree_3","fire_killed_trees_2-15","fire_killed_trees_15-30","fire_killed_trees_30-45","fire_killed_trees_45-60","fire_killed_trees_60+","dominant_shrub_1","dominant_shrub_2","new_or_revisit","burn_or_control","revisit_relocated_precisely","dominant_shrub_ht_cm","entered_by","entered_on","seed_tree_distance_general"
3327,"CHI0006",,7/25/2016 0:00:00,"DS GS JB",,"DANIEL6",,121.358600000,40.096450000,,,"VOLCANIC?",,,8.000000000,,,,15.000000000,20.000000000,7.000000000,0.000000000,75.000000000,,75.000000000,,0.000000000,,,,,,,14,,,27.000000000,42.000000000,75.000000000,20,0,,0,"3",,"3.3","ABMA","ABCO",,,,,,,"ALIN",,"New","Control",,480,"CC",11/8/2016 0:00:00,
3328,"CHI0035",,7/25/2016 0:00:00,"DS JB GS",,"DANIEL1",,121.351750000,40.092830000,,,"VOLCANIC?",,,1.000000000,,,,,0.000000000,1.000000000,0.000000000,10.000000000,,10.000000000,,0.000000000,,,,,,,6,,,1.000000000,5.000000000,10.000000000,20,0,,0,"2.3",,"8.4","ABMA","ABCO",,,,,,,"CECO",,"New","Control",,60,"CC",11/8/2016 0:00:00,
3329,"CHI0030",,7/25/2016 0:00:00,"GS DS JB",,"DANIEL2",,121.353760000,40.092830000,,,"VOLCANIC?",,,20.000000000,,,,0.000000000,0.500000000,0.000000000,0.000000000,40.000000000,,40.000000000,,0.000000000,,,,,,,14,,,0.500000000,0.000000000,40.000000000,20,0,,0,"1.8",,"1.8","ABCO","ABMA",,,,,,,,,"New","Control",,,"CC",11/8/2016 0:00:00,
3330,"CHI0011",,7/25/2016 0:00:00,"DS GS JB",,"DANIEL3",,121.356310000,40.094520000,,,"VOLCANIC",,,10.000000000,,,,0.000000000,5.000000000,0.000000000,0.000000000,30.000000000,,30.000000000,,,,,,,,,9,,"MOVED 20 M FROM ROAD",5.000000000,0.500000000,30.000000000,20,0,,0,"1.3",,"3.5","ABMA",,,,,,,,,,"New","Control",,,"CC",11/8/2016 0:00:00,
3331,"CHI0020",,7/25/2016 0:00:00,"GS DS JB",,"DANIEL4",,121.356160000,40.096460000,,,"VOLCANIC?",,,2.000000000,,,,2.000000000,0.500000000,2.000000000,0.000000000,5.000000000,,5.000000000,,0.000000000,,,,,,,8,,,2.000000000,4.000000000,5.000000000,20,0,,0,"3.9",,"3.9","ABMA","ABCO",,,,,,,"RIRO",,"New","Control",,35,"CC",11/8/2016 0:00:00,
3332,"CHI0032",,7/25/2016 0:00:00,"GS DS JB",,"DANIEL5",,121.357900000,40.096670000,,,"VOLCANIC?",,,2.000000000,,,,40.000000000,0.500000000,0.000000000,0.000000000,10.000000000,,10.000000000,,0.000000000,,,,,,,9,,"MOVED 20 M FROM THE PLOT, BECAUSE IT WAS TOO CLOSE TO THE ROAD",0.500000000,40.000000000,10.000000000,20,0,,0,"2.1",,"14","ABMA","ABCO",,,,,,,"CECO",,"New","Control",,60,"CC",11/8/2016 0:00:00,
3333,"CHI0186",,7/21/2016 0:00:00,"GS IA",,"A0393",,121.314420000,40.134750000,,,"VOLCANIC?",,,10.000000000,,,,5.000000000,0.000000000,0.000000000,0.000000000,10.000000000,,10.000000000,,0.000000000,,,,,,,5,,"MOVED 20 M FROM THE PLOT BECAUSE IT WAS TOO CLOSE TO THE ROAD",0.000000000,5.000000000,10.000000000,20,0,,0,"4.5",,"5.6","ABCO","ABMA",,,,,,,"LOCO5",,"New","Control",,90,"CC",11/8/2016 0:00:00,
3334,"CHI0074",,7/21/2016 0:00:00,"GS IA",,"A0390",,121.344840000,40.118200000,,,"VOLCANIC?",,,2.000000000,,,,70.000000000,0.000000000,0.000000000,0.000000000,10.000000000,,10.000000000,,0.000000000,,,,,,,5,,"PHOTO TAKEN FROM WEST BECAUSE THE SOUTH WAS BETWEEN THE SHRUBS",0.000000000,70.000000000,10.000000000,10,0,,0,"6.9",,"11","ABCO","ABMA",,,,,,,"CEVE",,"New","Control",,2,"CC",11/8/2016 0:00:00,
3335,"CHI0163",,7/21/2016 0:00:00,"GS IA",,"A0392",,121.323690000,40.120180000,,,"VOLCANIC",,,20.000000000,,,,0.000000000,1.000000000,1.000000000,0.000000000,40.000000000,,40.000000000,,0.000000000,,,,,,,11,,,2.000000000,2.000000000,40.000000000,20,0,,0,"1.3",,"5.4","ABCO","ABMA",,,,,,,,,"New","Control",,,"CC",11/8/2016 0:00:00,
3336,"CHI0155",,7/21/2016 0:00:00,"GS IA",,"A0391",,121.323860000,40.123800000,,,"VOLCANIC",,,2.000000000,,,,0.000000000,0.500000000,0.000000000,0.000000000,40.000000000,,40.000000000,,0.000000000,,,,,,,16,,,0.500000000,0.500000000,40.000000000,20,0,,0,"1",,"1","ABCO",,,,,,,,,,"New","Control",,,"CC",11/8/2016 0:00:00,
3337,"CHI0098",,7/21/2016 0:00:00,"GS IA",,"A0385",,121.339860000,40.103820000,,,"VOLCANIC",,,2.000000000,,,,2.000000000,0.000000000,0.000000000,0.000000000,5.000000000,,5.000000000,,3.000000000,,,,,,,11,,,0.000000000,2.000000000,5.000000000,5,0,,0,"3.1",,"19.7","ABCO","ABMA",,23,5,,,,"ARPA6",,"New","High sev",,32,"CC",11/8/2016 0:00:00,
3338,"CHI0124",,7/21/2016 0:00:00,"GS IA",,"A0389",,121.333290000,40.118340000,,,"VOLCANIC",,,2.000000000,,,,0.000000000,0.000000000,0.000000000,0.000000000,20.000000000,,20.000000000,,0.000000000,,,,,,,12,,,0.000000000,0.000000000,20.000000000,20,0,,0,"2.5",,"2.5","ABMA","ABCO",,,,,,,,,"New","Control",,,"CC",11/8/2016 0:00:00,
3339,"CHI0194",,7/21/2016 0:00:00,"GS IA",,"A0394",,121.309580000,40.127550000,,,"VOLCANIC",,,1.000000000,,,,1.000000000,0.000000000,0.000000000,0.000000000,15.000000000,,15.000000000,,0.000000000,,,,,,,6,,"WE HAD TO MOVE 20 M BECAUSE IT WAS TO CLOSE TO ROAD. 4 OLD CUT STUMPS INSIDE THE PLOT. THIS IS ISAS LAST PLOT",0.000000000,1.000000000,15.000000000,20,0,,0,"4.4",,"4.4","ABCO","ABMA",,,,,,,"RIMO",,"New","Control",,19,"CC",11/8/2016 0:00:00,
3340,"PIT0167",,7/7/2016 0:00:00,"GS IA",,"B0471",,121.475990000,39.864750000,,,"GRANIT?",,,1.000000000,,,,25.000000000,0.500000000,0.500000000,95.000000000,15.000000000,,100.000000000,,0.000000000,,,,,,,6,,,0.500000000,25.000000000,110.000000000,10,0,,0,"1.8","1.0","8.3","PRVI","ABCO",,,,,,,"COCO",,"New","Control",,60,"CC",11/8/2016 0:00:00,
3341,"PIT0164",,7/6/2016 0:00:00,"GS IA",,"B0470",,121.478360000,39.860940000,,,"GRANIT?",,,0.500000000,,,,15.000000000,0.500000000,0.000000000,70.000000000,20.000000000,,100.000000000,,0.000000000,,,,,,,8,,"MOVED 20 PACES- (PLOT IN STREAM)",0.500000000,20.000000000,100.000000000,20,0,,0,"5.4","2.3","5.4","ABMA",,,,,,,,"COCO",,"New","Control",,2,"CC",11/8/2016 0:00:00,
3342,"PIT0177",,7/6/2016 0:00:00,"GS IA",,"B0467",,121.473470000,39.859230000,,,"GRANIT?",,,0.500000000,,,,0.000000000,50.000000000,0.500000000,0.000000000,80.000000000,,70.000000000,,0.000000000,,,,,,,6,,,50.000000000,60.000000000,80.000000000,20,0,,0,".6","4.9","3.7","ABCO","PIPO",,,,,,,,,"New","Control",,,"CC",11/8/2016 0:00:00,
3343,"PIT0172",,7/6/2016 0:00:00,"JB DS",,"A0348",,121.475920000,39.860940000,,,"GRANITE?",,,0.500000000,,,,55.000000000,0.500000000,0.500000000,0.000000000,55.000000000,,55.000000000,,0.000000000,,,,,,,7,,"#SURVIVING_INCOMPLETE NEED TO CONFIRM THAT CHSE WAS IS THE CORRECT ID",1.000000000,60.000000000,55.000000000,20,0,,0,"3.6",,"5.4",,,,,,,,,"CHSE11",,"New","Control",,33,"CC",11/8/2016 0:00:00,
3344,"PIT0175",,7/6/2016 0:00:00,"DS DY",,"A0347",,121.473450000,39.861050000,,,"GRANITE",,,0.500000000,,,,5.000000000,13.000000000,2.000000000,5.000000000,15.000000000,,20.000000000,,0.000000000,,,,,,,7,,,15.000000000,20.000000000,20.000000000,20,0,,0,"1.9","3.3","6.0","PIPO","PILA",,,,,,,"CEIN3",,"New","Control",,160,"CC",11/8/2016 0:00:00,
3345,"PIT0180",,7/6/2016 0:00:00,"JB DS",,"A0344",,121.471050000,39.861080000,,,"GRANITE",,,0.500000000,,,,25.000000000,0.500000000,0.000000000,35.000000000,85.000000000,,100.000000000,,0.000000000,,,,,,,7,,,0.500000000,40.000000000,100.000000000,20,0,,0,"1.5","1.7","1.5","ABCO","CADE27",,,,,,,"COCO",,"New","Control",,150,"CC",11/8/2016 0:00:00,
3346,"PIT0170",,7/6/2016 0:00:00,"JB DS",,"A0349",,121.475880000,39.862800000,,,"GRANITE?",,,0.500000000,,,,,0.000000000,0.500000000,15.000000000,85.000000000,,85.000000000,,0.000000000,,,,,,,6,,,0.500000000,15.000000000,85.000000000,20,0,,0,"1.4",".8","1","ABCO","CADE27",,,,,,,"CHSE11","RIBES","New","Control",,2,"CC",11/8/2016 0:00:00,
3347,"PIT0159",,7/7/2016 0:00:00,"DS JB",,"A0351",,121.478230000,39.862720000,,,"GRANITE",,,0.500000000,,,,10.000000000,0.500000000,0.000000000,95.000000000,7.000000000,,100.000000000,,0.000000000,,,,,,,9,,"COCO (A) LOOKS LIKE SMALL TREE PHOTO #352-353",0.500000000,10.000000000,100.000000000,20,0,,0,".5",".5",".5","CONU","ACMA","ABCO",,,,,,"COCO",,"New","Control",,25,"CC",11/8/2016 0:00:00,
3348,"PIT0162",,7/7/2016 0:00:00,"JB DS",,"A0364",,121.478250000,39.868120000,,,"GRANITE",,,0.500000000,,,,0.000000000,0.500000000,0.500000000,45.000000000,50.000000000,,100.000000000,,0.000000000,,,,,,,13,,,0.500000000,12.000000000,100.000000000,10,0,,0,"0.6","0.7","0.7","ABCO","CADE27","QUCH2",,,,,,,,"New","Control",,,"CC",11/8/2016 0:00:00,
3349,"BAG1810",,9/5/2016 0:00:00,"CC JB",,"B0778",,121.968340000,41.037720000,,,"SHALE?",,,0.000000000,,,,15.000000000,0.000000000,5.000000000,10.000000000,75.000000000,,65.000000000,,0.000000000,,,,,,,7,,,5.000000000,40.000000000,85.000000000,20,0,,0,"8.4","4.5","8.4","PSME",,,,,,,,"SYMO",,"New","Control",,38,"CC",12/12/2016 0:00:00,
3350,"BAG1791",,9/5/2016 0:00:00,"CC JB",,"B0777",,121.968410000,41.039490000,,,"SHALE?",,,0.000000000,,,,15.000000000,0.000000000,5.000000000,0.000000000,95.000000000,,95.000000000,,0.000000000,,,,,,,13,,,5.000000000,20.000000000,95.000000000,20,0,,0,"2.2","12.1","2.2","PSME",,,,,,,,"BEAQ",,"New","Control",,62,"CC",12/12/2016 0:00:00,
3351,"BAG1766",,9/5/2016 0:00:00,"CC JB",,"B0776",,121.970650000,41.039560000,,,"SHALE?",,,5.000000000,,,,20.000000000,0.000000000,5.000000000,0.000000000,90.000000000,,85.000000000,,0.000000000,,,,,,,7,,"WALKED 20 PACES OFF OF ROAD",5.000000000,25.000000000,90.000000000,20,0,,0,"3.2","21","7.4","PSME",,,,,,,,"SYMO",,"New","Control",,37,"CC",12/12/2016 0:00:00,
3352,"BAG1733",,9/5/2016 0:00:00,"CC JB",,"B0775",,121.973100000,41.039380000,,,"SHALE?",,,0.000000000,,,,15.000000000,0.000000000,0.000000000,0.000000000,85.000000000,,15.000000000,,0.000000000,,,,,,,4,,"COULDN'T GET BASAL AREA OF TOTAL- UNDERSTORY OBSTRUCTED MOST OF VIEW- VERY DENSE THICKET OF YOUNG TREES",0.000000000,90.000000000,85.000000000,20,0,,0,"12.8","11.6","12.8","PIPO","ABCO",,,,,,,"CEIN3",,"New","Control",,82,"CC",12/12/2016 0:00:00,
3353,"PIT0242",,9/13/2016 0:00:00,"MR PE CC",,"MRPHONE20",,121.444050000,39.845270000,,,"GRANITE",,,0.500000000,,,,65.000000000,1.000000000,2.000000000,60.000000000,10.000000000,,80.000000000,,4.000000000,,,,,,,4,,"OLD 2013 PHOTOS- SWITCH #241 AND #242",2.000000000,35.000000000,65.000000000,5,0,,0,"6","2.8","6","PIPO",,,1,3,,2,,"CEAINT",,"Revisit","High sev","Y",220,"CC",12/12/2016 0:00:00,
3354,"PIT0241",,9/13/2016 0:00:00,"MR PE CC",,"MRPHONE19",,121.444140000,39.848980000,,,"GRANITE",,,5.000000000,,,,40.000000000,3.500000000,0.500000000,15.000000000,2.000000000,,15.000000000,,5.000000000,,,,,,,0,,,3.500000000,70.000000000,45.000000000,5,0,,0,"34","24","34","PIPO",,,1,2,1,,,"CEAINT","ARCMU","Revisit","High sev","N",150,"CC",12/12/2016 0:00:00,
3355,"PIT0226",,9/13/2016 0:00:00,"MR PE CC",,"MRPHONE18",,121.451140000,39.846940000,,,"GRANITE",,,25.000000000,,,,10.000000000,0.500000000,0.000000000,20.000000000,5.000000000,,5.000000000,,4.000000000,,,,,,,0,,,0.500000000,15.000000000,25.000000000,5,0,,0,"7.8","1.7","7.8","PIPO",,,2,3,1,,,"ARCMU",,"Revisit","High sev","Y",110,"CC",12/12/2016 0:00:00,
3356,"PIT0251",,9/13/2016 0:00:00,"MR PE CC",,"MRPHONE17",,121.458160000,39.846880000,,,"GRANITE",,,0.500000000,,,,40.000000000,0.500000000,1.000000000,45.000000000,5.000000000,,65.000000000,,4.000000000,,,,,,,0,,,1.000000000,95.000000000,50.000000000,5,0,,0,"10.7","1.9","77","ABCO","PIPO",,,2,3,,,"CEINT",,"Revisit","High sev","N",35,"CC",12/12/2016 0:00:00,
3357,"PIT0206",,9/13/2016 0:00:00,"MR PE CC",,"MRPHONE16",,121.460480000,39.845010000,,,"GRANITE",,,1.000000000,,,,0.000000000,0.500000000,3.000000000,10.000000000,5.000000000,,10.000000000,,4.000000000,,,,,,,9,,,3.000000000,5.000000000,15.000000000,10,0,,0,"3.5","3.8","3.5","PIPO","ABCO",,4,3,,,,,,"Revisit","High sev","N",,"CC",12/12/2016 0:00:00,
3358,"PIT0196",,9/13/2016 0:00:00,"MR PE CC",,"MRPHONE16",,121.462820000,39.845030000,,,"GRANITE",,,0.500000000,,,,10.000000000,5.000000000,5.000000000,1.000000000,25.000000000,,0.500000000,,4.000000000,,,,,,,0,,,5.000000000,35.000000000,30.000000000,5,0,,0,"11.5","6.2","66.0","PIPO",,,2,3,1,,,"ARCMU?",,"Revisit","High sev","N",150,"CC",12/12/2016 0:00:00,
3359,"PIT0197",,9/13/2016 0:00:00,"CC MR PE",,"MRPHONE15",,121.462780000,39.846790000,,,"GRANITE",,,10.000000000,,,,0.000000000,0.000000000,0.000000000,65.000000000,0.500000000,,65.000000000,,5.000000000,,,,,,,3,,,0.000000000,1.000000000,65.000000000,5,0,,0,"22","6","22","PIPO","NODE",,3,2,1,,,,,"Revisit","High sev","N",,"CC",12/12/2016 0:00:00,
3360,"PIT0247",,9/13/2016 0:00:00,"MR PE CC",,"MRPHONE14",,121.439340000,39.839940000,,,"GRANITE",,,0.500000000,,,,65.000000000,0.500000000,0.500000000,45.000000000,5.000000000,,75.000000000,,4.000000000,,,,,,,5,,,0.500000000,40.000000000,40.000000000,5,0,,0,"14","23.2","14","PIPO",,,5,2,,,,"CEAINT",,"Revisit","High sev","Y",2,"CC",12/12/2016 0:00:00,
3361,"BAG1822",,9/12/2016 0:00:00,"CC MR PE",,"MRPHONE13",,121.965970000,41.039460000,,,"SHALE?",,,0.000000000,,,,10.000000000,0.000000000,0.500000000,45.000000000,40.000000000,,98.000000000,,0.000000000,,,,,,,7,,,0.500000000,15.000000000,,10,0,,0,".5","2.5",".5","PSME",,,,,,,,"COCO",,"New","Control",,60,"CC",12/12/2016 0:00:00,
3362,"BAG1855",,9/12/2016 0:00:00,"CC MR PE",,"MRPHONE12",,121.963690000,41.039640000,,,"SHALE?",,,0.500000000,,,,40.000000000,20.000000000,5.000000000,25.000000000,10.000000000,,35.000000000,,0.000000000,,,,,,,10,,,25.000000000,75.000000000,35.000000000,20,0,,0,"4.5","5.0","9.6","PSME",,,,,,,,"SYMO","TODI","New","Control",,35,"CC",12/12/2016 0:00:00,
3363,"BAG1821",,9/12/2016 0:00:00,"MR CC PE",,"MRPHONE11",,121.965960000,41.037700000,,,"SHALE?",,,0.500000000,,,,35.000000000,5.000000000,0.500000000,5.000000000,65.000000000,,70.000000000,,0.000000000,,,,,,,13,,,5.000000000,95.000000000,70.000000000,20,0,,0,"2.3","2.45","2.3","PSME",,,,,,,,"SYMO",,"New","Control",,30,"CC",12/12/2016 0:00:00,
3364,"BAG1844",,9/12/2016 0:00:00,"MR PE CC",,"MRPHONE10",,121.963570000,41.037770000,,,"SHALE",,,0.500000000,,,,20.000000000,1.000000000,0.000000000,45.000000000,15.000000000,,99.000000000,,0.000000000,,,,,,,6,,,1.000000000,20.000000000,60.000000000,20,0,,0,".8","1","24.0","PSME","QUCH2",,,,,,,"TODI",,"New","Control",,40,"CC",12/12/2016 0:00:00,
3365,"BAG1861",,9/12/2016 0:00:00,"MR PE CC",,"MRPHONE9",,121.961160000,41.037720000,,,"SHALE?",,,0.000000000,,,,50.000000000,10.000000000,0.500000000,20.000000000,60.000000000,,85.000000000,,0.000000000,,,,,,,10,,,10.000000000,45.000000000,80.000000000,20,0,,0,"4.4","2.8","4.4","PSME",,,,,,,,"COCO","RUPA","New","Control",,150,"CC",12/12/2016 0:00:00,
3366,"BAG1860",,9/12/2016 0:00:00,"MR PE CC",,"MRPHONE8",,121.963530000,41.035930000,,,"SHALE?",,,0.000000000,,,,20.000000000,0.000000000,0.500000000,45.000000000,40.000000000,,85.000000000,,0.000000000,,,,,,,11,,,0.500000000,15.000000000,85.000000000,20,0,,0,".8","2.9",".8","PSME",,,,,,,,"COCO",,"New","Control",,120,"CC",12/12/2016 0:00:00,
3367,"BAG1868",,9/12/2016 0:00:00,"CC MR PE",,"MRPHONE7",,121.961130000,41.036000000,,,"SHALE",,,0.500000000,,,,0.500000000,0.000000000,0.500000000,20.000000000,50.000000000,,75.000000000,,0.000000000,,,,,,,8,,,0.500000000,1.000000000,70.000000000,20,0,,0,,,,"PSME",,,,,,,,"COCO",,"New","Control",,10,"CC",12/12/2016 0:00:00,
3368,"BAG1870",,9/12/2016 0:00:00,"MR PE CC",,"MRPHONE6",,121.961020000,41.034140000,,,"SHALE?",,,0.500000000,,,,3.000000000,1.000000000,2.000000000,5.000000000,70.000000000,,80.000000000,,0.000000000,,,,,,,9,,,3.000000000,10.000000000,75.000000000,20,0,,0,"4.3","21.0","4.3","PSME",,,,,,,,"TODI",,"New","Control",,1,"CC",12/12/2016 0:00:00,
3369,"BAG1851",,9/12/2016 0:00:00,"MR PE CC",,"MRPHONE5",,121.963450000,41.034120000,,,"SHALE?",,,0.500000000,,,,15.000000000,1.000000000,30.000000000,1.000000000,80.000000000,,80.000000000,,0.000000000,,,,,,,13,,,30.000000000,20.000000000,80.000000000,20,0,,0,"3.6","11.3","3.6","PSME",,,,,,,,"COCO",,"New","Control",,100,"CC",12/12/2016 0:00:00,
3370,"BAG1838",,9/12/2016 0:00:00,"MR PE CC",,"MRPHONE4",,121.965850000,41.034120000,,,"SHALE?",,,0.500000000,,,,30.000000000,5.000000000,85.000000000,20.000000000,35.000000000,,55.000000000,,0.000000000,,,,,,,6,,,85.000000000,90.000000000,55.000000000,20,0,,0,"5.7","2.7","5.7","PSME","PIPO",,,,,,,"RIRO",,"New","Control",,1,"CC",12/12/2016 0:00:00,
3371,"BAG1829",,9/12/2016 0:00:00,"MR PE CC",,"MRPHONE3",,121.965910000,41.035910000,,,"SHALE",,,0.500000000,,,,20.000000000,2.000000000,1.000000000,35.000000000,60.000000000,,65.000000000,,0.000000000,,,,,,,6,,,3.000000000,40.000000000,70.000000000,20,0,,0,"2.1","3.1","2.1","PSME",,,,,,,,"RUPA",,"New","Control",,1,"CC",12/12/2016 0:00:00,
3372,"BAG1814",,9/12/2016 0:00:00,"MR PE CC",,"MRPHONE2",,121.968280000,41.055840000,,,"SHALE?",,,0.500000000,,,,30.000000000,10.000000000,70.000000000,5.000000000,35.000000000,,45.000000000,,0.000000000,,,,,,,10,,,80.000000000,80.000000000,40.000000000,15,0,,0,"1.6","8.3","10.6","PSME","ABCO",,,,,,,"CEAINT",,"New","Control",,1,"CC",12/12/2016 0:00:00,
3373,"BAG1784",,9/12/2016 0:00:00,"MR PE CC",,"MRPHONE1",,121.970710000,41.037620000,,,"SHALE?",,,0.500000000,,,,20.000000000,0.500000000,0.000000000,10.000000000,90.000000000,,95.000000000,,0.000000000,,,,,,,7,,"MOVED 20 PACES FROM PLOT AWAY FROM ROAD",0.500000000,20.000000000,95.000000000,20,0,,0,"1.9","8.2","1.9","PSME","PIPO",,,,,,,"SYMO","TODI","New","Control",,30,"CC",12/12/2016 0:00:00,
3374,"PIT0147",,9/14/2016 0:00:00,"MR PE CC",,,,121.499600000,39.817580000,,,"SERPENTINE",,,0.000000000,,,,75.000000000,2.000000000,0.000000000,3.000000000,0.000000000,,80.000000000,,,,,,,,,0,,,,25.000000000,,5,0,,0,">200","15",">200","UMCA",,,,1,2,,,"CEIN3",,"New","High sev","N",250,"CC",12/12/2016 0:00:00,
3375,"PIT0149",,9/14/2016 0:00:00,"MR PE CC",,,,121.494940000,39.817660000,,,"SERPENTINE",,,25.000000000,,,,95.000000000,5.000000000,10.000000000,10.000000000,0.000000000,,15.000000000,,,,,,,,,0,,,,75.000000000,,5,0,,0,"189","1.8","189","NODE",,,,1,,,,"CEIN3","TODI","Revisit","High sev","Y",120,"CC",12/17/2016 0:00:00,
3376,"PIT0152",,9/14/2016 0:00:00,"MR PE CC",,,,121.490230000,39.817860000,,,"SERPENTINE",,,0.000000000,,,,70.000000000,5.000000000,0.000000000,15.000000000,0.000000000,,98.000000000,,,,,,,,,0,,"MICHELE DATA: THIS SHEET, 2 PREVIOUS, 1 AFTER: MISSING PHOTO, HERB, SEVERITY",,15.000000000,,5,0,,0,">200","3.8",">200","QUKE","PIPO",,,2,1,,,"CEIN3","ARCMO","Revisit","High sev","Y",220,"CC",12/17/2016 0:00:00,
3377,"PIT0153",,9/14/2016 0:00:00,"MR PE CC",,,,121.487920000,39.815900000,,,"SERPENTINE",,,0.500000000,,,,99.000000000,5.000000000,10.000000000,5.000000000,0.000000000,,5.000000000,,,,,,,,,0,,,,75.000000000,,5,0,,0,"62","13.5","62","NODE",,,,,,,,"FRCA12","CEAR","Revisit","High sev","N",50,,12/17/2016 0:00:00,
3378,"CHI2220",,6/23/2017 0:00:00,"TU, DY",,"N415",,121.110830000,40.161930000,,,"metasedimentary?",,,10.000000000,,,,60.000000000,8.000000000,12.000000000,0.000000000,0.000000000,,0.000000000,,5.000000000,,,,,,,0,,"gravely substrate",20.000000000,70.000000000,0.000000000,5,0,,0,"85",,"150","PSME","ABCO","PILA",1,2,,,,"CECO","CEIN3","New","High sev",,43,"DY",6/29/2017 0:00:00,
3379,"CHI2428",,6/22/2017 0:00:00,"DY, TU",,,,121.096850000,40.167470000,,,"volcanic",,,1.000000000,,,,49.000000000,0.500000000,2.000000000,0.000000000,7.000000000,,7.000000000,,4.000000000,,,,,,,5,,,2.000000000,50.000000000,7.000000000,10,0,,0,"27",,"35","PSME","ABCO","PIPO",2,1,1,1,,"CECO",,"New","High sev",,38,"DY",6/29/2017 0:00:00,
3380,"CHI2216",,6/23/2017 0:00:00,"DY, TU",,,,121.110800000,40.160140000,,,"metasedimentary?",,,2.000000000,,,,60.000000000,2.000000000,1.000000000,0.000000000,0.000000000,,0.000000000,,5.000000000,,,,,,,0,,,3.000000000,60.000000000,0.000000000,5,0,,0,"41",,,"PILA","PSME","ABCO",3,1,,,,"CEIN3",,"New","High sev",,108,"DY",6/29/2017 0:00:00,"43"
3381,"CHI2475",,6/22/2017 0:00:00,"DY, TU",,,,121.094950000,40.169490000,,,"volcanic",,,0.000000000,,,,93.000000000,2.000000000,0.500000000,0.000000000,0.000000000,,0.000000000,,5.000000000,,,,,,,0,,"Plot moved 40m @ 300 deg to avoid water pooling basin vernal pool area",2.000000000,93.000000000,0.000000000,5,0,,0,"61",,"61","PIPO","PSME","PILA",,2,,,1,"CECO",,"New","High sev",,67,,6/29/2017 0:00:00,
